reporter,flow,exporter,importer,year,hs6,powertrain_class,units,quantity_flag,value,currency,source_id,source_file
BE,imports,JP,BE,2024,870350,HEV,,reported,113934.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BE,imports,JP,BE,2024,870360,PHEV,,reported,743783059.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BE,imports,JP,BE,2024,870380,BEV,,reported,429079011.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BE,imports,JP,BE,2024,870390,OTHER,,reported,16393.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BE,imports,JP,BE,2025,870321,ICE,,reported,17378.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BE,imports,JP,BE,2025,870322,ICE,,reported,88509062.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BE,imports,JP,BE,2025,870323,ICE,,reported,770744466.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BE,imports,JP,BE,2025,870324,ICE,,reported,6597077.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BE,imports,JP,BE,2025,870331,ICE,,reported,106247.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BE,imports,JP,BE,2025,870332,ICE,,reported,39735.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BE,imports,JP,BE,2025,870333,ICE,,reported,574250175.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BE,imports,JP,BE,2025,870340,HEV,,reported,2526690146.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BE,imports,JP,BE,2025,870360,PHEV,,reported,1374635682.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BE,imports,JP,BE,2025,870380,BEV,,reported,514134129.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2022,870321,ICE,,reported,10276.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2022,870322,ICE,,reported,650286.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2022,870323,ICE,,reported,3393715.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2022,870324,ICE,,reported,421115.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2022,870333,ICE,,reported,7693216.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2022,870340,HEV,,reported,18592612.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2022,870360,PHEV,,reported,2622634.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2022,870380,BEV,,reported,871738.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2023,870321,ICE,,reported,10368.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2023,870323,ICE,,reported,3649729.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2023,870324,ICE,,reported,747996.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2023,870333,ICE,,reported,6931845.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2023,870340,HEV,,reported,21726264.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2023,870360,PHEV,,reported,9959258.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2023,870380,BEV,,reported,2885902.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2024,870321,ICE,,reported,7033.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2024,870322,ICE,,reported,235465.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2024,870323,ICE,,reported,2369577.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2024,870324,ICE,,reported,1311157.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2024,870331,ICE,,reported,21480.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2024,870332,ICE,,reported,404962.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2024,870333,ICE,,reported,7268360.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2024,870340,HEV,,reported,30917946.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2024,870360,PHEV,,reported,8932210.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2024,870370,PHEV,,reported,6519.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2024,870380,BEV,,reported,350267.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2025,870321,ICE,,reported,37694.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2025,870322,ICE,,reported,178053.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2025,870323,ICE,,reported,1572452.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2025,870324,ICE,,reported,1240778.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2025,870331,ICE,,reported,18232.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2025,870332,ICE,,reported,321379.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2025,870333,ICE,,reported,9238703.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2025,870340,HEV,,reported,30916172.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2025,870360,PHEV,,reported,15346310.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2025,870370,PHEV,,reported,8325.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
BG,imports,JP,BG,2025,870380,BEV,,reported,822747.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2022,870321,ICE,,reported,1920924.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2022,870322,ICE,,reported,50954775.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2022,870323,ICE,,reported,23404328.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2022,870324,ICE,,reported,433919.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2022,870331,ICE,,reported,989124.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2022,870332,ICE,,reported,5138785.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2022,870333,ICE,,reported,2070167.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2022,870340,HEV,,reported,16194832.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2022,870350,HEV,,reported,7409.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2022,870360,PHEV,,reported,656212.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2022,870380,BEV,,reported,624323.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2023,870321,ICE,,reported,6768247.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2023,870322,ICE,,reported,85034831.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2023,870323,ICE,,reported,70323442.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2023,870324,ICE,,reported,1365290.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2023,870331,ICE,,reported,644938.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2023,870332,ICE,,reported,11442149.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2023,870333,ICE,,reported,2909897.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2023,870340,HEV,,reported,33296845.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2023,870350,HEV,,reported,76025.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2023,870360,PHEV,,reported,699821.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2023,870380,BEV,,reported,2803209.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2024,870321,ICE,,reported,2973042.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2024,870322,ICE,,reported,75489592.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2024,870323,ICE,,reported,73890434.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2024,870324,ICE,,reported,3763040.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2024,870331,ICE,,reported,494569.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2024,870332,ICE,,reported,11036349.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2024,870333,ICE,,reported,5281137.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2024,870340,HEV,,reported,32776758.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2024,870350,HEV,,reported,89218.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2024,870360,PHEV,,reported,388918.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2024,870380,BEV,,reported,7171619.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2025,870321,ICE,,reported,2988764.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2025,870322,ICE,,reported,111875269.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2025,870323,ICE,,reported,103016187.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2025,870324,ICE,,reported,3063901.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2025,870331,ICE,,reported,369138.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2025,870332,ICE,,reported,15938965.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2025,870333,ICE,,reported,8671841.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2025,870340,HEV,,reported,41240054.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2025,870350,HEV,,reported,175752.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2025,870360,PHEV,,reported,768858.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2025,870370,PHEV,,reported,15767.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CY,imports,JP,CY,2025,870380,BEV,,reported,8315783.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2022,870321,ICE,,reported,2036.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2022,870322,ICE,,reported,142067.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2022,870323,ICE,,reported,9609749.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2022,870324,ICE,,reported,4167114.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2022,870331,ICE,,reported,1394.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2022,870332,ICE,,reported,125237.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2022,870333,ICE,,reported,9336345.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2022,870340,HEV,,reported,64362791.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2022,870360,PHEV,,reported,18659040.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2022,870380,BEV,,reported,1732500.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2023,870321,ICE,,reported,1847.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2023,870322,ICE,,reported,71720.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2023,870323,ICE,,reported,30006091.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2023,870324,ICE,,reported,8839475.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2023,870331,ICE,,reported,5392.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2023,870332,ICE,,reported,68883.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2023,870333,ICE,,reported,39650124.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2023,870340,HEV,,reported,284591654.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2023,870360,PHEV,,reported,72196516.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2023,870380,BEV,,reported,13868704.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2024,870321,ICE,,reported,40653.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2024,870322,ICE,,reported,19608.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2024,870323,ICE,,reported,15923895.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2024,870324,ICE,,reported,5875199.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2024,870331,ICE,,reported,7880.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2024,870332,ICE,,reported,65502.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2024,870333,ICE,,reported,31031770.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2024,870340,HEV,,reported,374270662.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2024,870360,PHEV,,reported,63005246.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2024,870380,BEV,,reported,8779472.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2025,870321,ICE,,reported,27527.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2025,870322,ICE,,reported,134741.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2025,870323,ICE,,reported,4960721.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2025,870324,ICE,,reported,3889001.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2025,870331,ICE,,reported,1503.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2025,870332,ICE,,reported,27688.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2025,870333,ICE,,reported,61433005.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2025,870340,HEV,,reported,380526036.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2025,870360,PHEV,,reported,90901157.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
CZ,imports,JP,CZ,2025,870380,BEV,,reported,22683417.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2022,870321,ICE,,reported,281924.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2022,870322,ICE,,reported,97774561.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2022,870323,ICE,,reported,12030168.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2022,870324,ICE,,reported,34964415.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2022,870331,ICE,,reported,406328.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2022,870332,ICE,,reported,1942262.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2022,870333,ICE,,reported,17262774.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2022,870340,HEV,,reported,3066088.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2022,870350,HEV,,reported,1134.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2022,870360,PHEV,,reported,448374817.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2022,870380,BEV,,reported,726081.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2022,870390,OTHER,,reported,28489.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2023,870321,ICE,,reported,467371.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2023,870322,ICE,,reported,130707721.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2023,870323,ICE,,reported,17570913.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2023,870324,ICE,,reported,30276653.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2023,870331,ICE,,reported,416344.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2023,870332,ICE,,reported,5363261.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2023,870333,ICE,,reported,8606331.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2023,870340,HEV,,reported,2317471.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2023,870360,PHEV,,reported,110258345.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2023,870370,PHEV,,reported,1070.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2023,870380,BEV,,reported,7689320.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2023,870390,OTHER,,reported,2039.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2024,870321,ICE,,reported,321924.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2024,870322,ICE,,reported,154206005.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2024,870323,ICE,,reported,13211962.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2024,870324,ICE,,reported,31472687.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2024,870331,ICE,,reported,52652.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2024,870332,ICE,,reported,2437554.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2024,870333,ICE,,reported,5086863.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2024,870340,HEV,,reported,1999802.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2024,870360,PHEV,,reported,140743016.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2024,870370,PHEV,,reported,5045.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2024,870380,BEV,,reported,4002693.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2024,870390,OTHER,,reported,23946.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2025,870321,ICE,,reported,172757.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2025,870322,ICE,,reported,76313241.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2025,870323,ICE,,reported,11162216.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2025,870324,ICE,,reported,27062602.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2025,870331,ICE,,reported,18714.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2025,870332,ICE,,reported,872710.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2025,870333,ICE,,reported,5707116.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2025,870340,HEV,,reported,1520533.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2025,870350,HEV,,reported,86488.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2025,870360,PHEV,,reported,4135423.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2025,870380,BEV,,reported,2175271.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DE,imports,JP,DE,2025,870390,OTHER,,reported,43380.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DK,imports,JP,DK,2022,870321,ICE,,reported,149476.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DK,imports,JP,DK,2022,870322,ICE,,reported,17249652.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DK,imports,JP,DK,2022,870323,ICE,,reported,10716.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DK,imports,JP,DK,2022,870324,ICE,,reported,2203419.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DK,imports,JP,DK,2022,870331,ICE,,reported,1560.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DK,imports,JP,DK,2022,870332,ICE,,reported,44760.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DK,imports,JP,DK,2022,870333,ICE,,reported,128434.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DK,imports,JP,DK,2022,870340,HEV,,reported,1215383.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DK,imports,JP,DK,2022,870360,PHEV,,reported,647414.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DK,imports,JP,DK,2022,870380,BEV,,reported,26158149.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
DK,imports,JP,DK,2023,870321,ICE,,reported,723994.0,EUR,eurostat_comext_ds045409,comext_imports_jp.json
