company,destination,model,powertrain,cohort_year,tailpipe_gco2_km,tailpipe_units,energy_wh_km,energy_units,units,test_cycle,source_id,source_file
toyota,DE,TOYOTA SUPRA,ICE,2024,184.9954,219,,0,219,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DE,TOYOTA YARIS,HEV,2024,91.2586,13344,,0,13344,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DE,TOYOTA YARIS,ICE,2024,126.6207,1073,,0,1073,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DE,TOYOTA YARIS CROSS,HEV,2024,102.9209,16507,,0,16507,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DE,TOYOTA YARIS CROSS,ICE,2024,134.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DE,YARIS CROSS,HEV,2024,122.0,5,,0,5,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,COROLLA CROSS,ICE,2024,114.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,LAND CRUISER 150,ICE,2024,258.6154,13,,0,13,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,LAND CRUISER 250,ICE,2024,277.25,8,,0,8,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,PROACE,BEV,2024,0.0,41,251.7561,41,41,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,PROACE,ICE,2024,193.6552,58,,0,58,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,PROACE CITY VERSO,ICE,2024,149.0702,57,,0,57,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,PROACE CITY VERSO ELECTRIC,BEV,2024,0.0,8,201.25,8,8,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,RAV 4,HEV,2024,129.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,SIENNA,ICE,2024,402.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA AYGO X,ICE,2024,110.5465,2540,,0,2540,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA BZ4X,BEV,2024,0.0,1792,154.0162,1792,1792,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA C-HR,HEV,2024,109.0879,796,,0,796,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA C-HR,PHEV,2024,19.0,171,151.2281,171,171,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA CAMRY,HEV,2024,125.0,6,,0,6,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA COROLLA,HEV,2024,110.791,2081,,0,2081,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA GR 86,ICE,2024,199.1667,6,,0,6,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA GR YARIS,ICE,2024,205.8,5,,0,5,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA PRIUS PHEV,PHEV,2024,15.1818,55,124.4182,55,55,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA RAV4,HEV,2024,129.0468,470,,0,470,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA RAV4,ICE,2024,160.0,21,,0,21,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA RAV4,PHEV,2024,22.0,268,169.3955,268,268,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA SUPRA,ICE,2024,198.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA YARIS,HEV,2024,90.6214,2208,,0,2208,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA YARIS,ICE,2024,123.0648,355,,0,355,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,DK,TOYOTA YARIS CROSS,HEV,2024,102.9793,2224,,0,2224,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,COROLLA,HEV,2024,101.0,5,,0,5,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,PROACE,ICE,2024,193.881,126,,0,126,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,PROACE CITY VERSO,ICE,2024,147.7526,97,,0,97,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,RAV4,HEV,2024,127.5,2,,0,2,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA BZ4X,BEV,2024,0.0,81,153.642,81,81,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA C-HR,HEV,2024,108.5759,382,,0,382,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA C-HR,PHEV,2024,19.0,32,152.2812,32,32,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA CAMRY,HEV,2024,116.9044,136,,0,136,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA COROLLA,HEV,2024,109.9614,1245,,0,1245,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA COROLLA,ICE,2024,130.2632,38,,0,38,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA GR YARIS,ICE,2024,196.3261,46,,0,46,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA HIGHLANDER,HEV,2024,157.3354,161,,0,161,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA LAND CRUISER,ICE,2024,277.1899,237,,0,237,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA LAND CRUISER (150 SERIES),ICE,2024,258.25,8,,0,8,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA MIRAI,FCEV,2024,0.0,5,,0,5,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA PRIUS PHEV,PHEV,2024,15.5882,17,125.5294,17,17,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA RAV4,HEV,2024,130.3159,839,,0,839,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA RAV4,ICE,2024,161.2419,62,,0,62,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA RAV4,PHEV,2024,22.0,119,170.4538,119,119,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA YARIS,HEV,2024,91.3744,203,,0,203,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA YARIS,ICE,2024,123.8235,51,,0,51,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA YARIS CROSS,HEV,2024,105.0446,516,,0,516,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,TOYOTA YARIS CROSS,ICE,2024,134.4615,39,,0,39,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,EE,YARIS CROSS,HEV,2024,102.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,LAND CRUISER,ICE,2024,267.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,PROACE,BEV,2024,0.0,59,267.7288,59,59,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,PROACE,ICE,2024,193.9604,1236,,0,1236,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,PROACE CITY VERSO,ICE,2024,145.2142,3949,,0,3949,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,PROACE CITY VERSO ELECTRIC,BEV,2024,0.0,126,194.4286,126,126,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA AYGO X,ICE,2024,110.3405,4103,,0,4103,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA BZ4X,BEV,2024,0.0,354,161.8785,354,354,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA C-HR,HEV,2024,108.4116,16422,,0,16422,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA C-HR,PHEV,2024,19.072,2154,151.4995,2154,2154,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA CAMRY,HEV,2024,120.1364,110,,0,110,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA COROLLA,HEV,2024,102.4695,22982,,0,22982,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA GR 86,ICE,2024,198.015,133,,0,133,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA GR YARIS,ICE,2024,201.5784,453,,0,453,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA HIGHLANDER,HEV,2024,158.9061,330,,0,330,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA LAND CRUISER,ICE,2024,277.2331,708,,0,708,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA LAND CRUISER (150 SERIES),ICE,2024,251.0213,984,,0,984,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA LANDCRUISER 150,ICE,2024,267.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA LANDCRUISER(1,ICE,2024,267.0,30,,0,30,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA RAV4,HEV,2024,129.567,11176,,0,11176,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA RAV4,ICE,2024,159.125,8,,0,8,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA RAV4,PHEV,2024,22.0,1435,170.8606,1435,1435,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA SUPRA,ICE,2024,194.9167,12,,0,12,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA YARIS,HEV,2024,93.4707,12734,,0,12734,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA YARIS,ICE,2024,118.0544,2999,,0,2999,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA YARIS CROSS,HEV,2024,106.3631,18329,,0,18329,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,ES,TOYOTA YARIS CROSS,ICE,2024,130.6889,45,,0,45,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,PROACE,BEV,2024,0.0,5,262.6,5,5,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,PROACE,ICE,2024,193.0167,60,,0,60,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,PROACE CITY VERSO,ICE,2024,148.641,39,,0,39,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,PROACE CITY VERSO ELECTRIC,BEV,2024,0.0,9,195.7778,9,9,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,RAV4,HEV,2024,131.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA AYGO X,ICE,2024,111.4086,93,,0,93,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA BZ4X,BEV,2024,0.0,269,153.9814,269,269,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA C-HR,HEV,2024,108.3247,1087,,0,1087,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA C-HR,PHEV,2024,19.0,252,151.4524,252,252,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA CAMRY,HEV,2024,123.908,87,,0,87,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA COROLLA,HEV,2024,104.5835,3714,,0,3714,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA GR YARIS,ICE,2024,198.871,31,,0,31,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA LAND CRUISER,ICE,2024,278.25,12,,0,12,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA LAND CRUISER (150 SERIES),ICE,2024,251.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA PRIUS PHEV,PHEV,2024,15.8092,131,126.1069,131,131,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA RAV4,HEV,2024,126.911,652,,0,652,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA RAV4,ICE,2024,157.0,3,,0,3,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA RAV4,PHEV,2024,22.0,738,170.4106,738,738,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA SUPRA,ICE,2024,175.6667,3,,0,3,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA YARIS,HEV,2024,89.1275,2298,,0,2298,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA YARIS,ICE,2024,123.2174,69,,0,69,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FI,TOYOTA YARIS CROSS,HEV,2024,102.9831,2895,,0,2895,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,PROACE,BEV,2024,0.0,834,250.6331,834,834,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,PROACE,ICE,2024,195.0082,975,,0,975,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,PROACE CITY VERSO,ICE,2024,146.1086,608,,0,608,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,PROACE CITY VERSO ELECTRIC,BEV,2024,0.0,26,191.9231,26,26,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,PROACE OR PROACE VERSO,BEV,2024,0.0,1,244.0,1,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA AYGO X,ICE,2024,109.9991,14791,,0,14791,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA BZ4X,BEV,2024,0.0,1354,147.8154,1354,1354,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA C-HR,HEV,2024,109.2141,16091,,0,16091,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA C-HR,PHEV,2024,19.0853,1383,152.4541,1383,1383,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA CAMRY,HEV,2024,122.9073,626,,0,626,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA COROLLA,HEV,2024,104.0432,13780,,0,13780,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA COROLLA,ICE,2024,137.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA GR 86,ICE,2024,199.6667,6,,0,6,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA GR YARIS,ICE,2024,203.5789,38,,0,38,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA HIGHLANDER,HEV,2024,158.9274,124,,0,124,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA LAND CRUISER,ICE,2024,275.5455,22,,0,22,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA LAND CRUISER (150 SERIES),ICE,2024,246.0714,56,,0,56,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA MIRAI,FCEV,2024,0.0,530,,0,530,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA PRIUS PHEV,PHEV,2024,14.6322,639,125.4116,639,639,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA RAV4,HEV,2024,129.2865,7238,,0,7238,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA RAV4,PHEV,2024,22.0,1886,170.5705,1886,1886,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA SUPRA,ICE,2024,161.0,13,,0,13,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA YARIS,HEV,2024,90.4812,36104,,0,36104,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA YARIS,ICE,2024,123.4709,2406,,0,2406,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA YARIS CROSS,HEV,2024,104.6898,35195,,0,35195,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,FR,TOYOTA YARIS CROSS,ICE,2024,136.7528,267,,0,267,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,PROACE,BEV,2024,0.0,7,258.5714,7,7,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,PROACE,ICE,2024,196.4752,101,,0,101,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,PROACE CITY,ICE,2024,151.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,PROACE CITY VERSO,ICE,2024,149.463,324,,0,324,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,PROACE CITY VERSO ELECTRIC,BEV,2024,0.0,9,206.5556,9,9,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA AYGO X,ICE,2024,110.4161,2187,,0,2187,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA BZ4X,BEV,2024,0.0,36,153.2222,36,36,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA C-HR,HEV,2024,107.7091,2695,,0,2695,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA C-HR,PHEV,2024,19.0575,226,151.3451,226,226,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA COROLLA,HEV,2024,111.2139,2338,,0,2338,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA COROLLA,ICE,2024,129.175,160,,0,160,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA GR YARIS,ICE,2024,205.4762,21,,0,21,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA LAND CRUISER,ICE,2024,279.0909,11,,0,11,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA PRIUS PHEV,PHEV,2024,16.0,7,131.0,7,7,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA RAV4,HEV,2024,129.8271,266,,0,266,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA RAV4,ICE,2024,162.0,3,,0,3,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA RAV4,PHEV,2024,22.0,129,167.4729,129,129,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA SUPRA,ICE,2024,183.0,2,,0,2,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA YARIS,HEV,2024,90.4313,4714,,0,4714,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA YARIS,ICE,2024,123.7047,2079,,0,2079,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA YARIS CROSS,HEV,2024,101.8635,7812,,0,7812,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,GR,TOYOTA YARIS CROSS,ICE,2024,133.8011,352,,0,352,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,C-HR,HEV,2024,111.0,2,183.0,1,2,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,COROLLA,HEV,2024,106.6667,6,,0,6,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,PROACE,ICE,2024,194.9474,19,,0,19,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,PROACE CITY,ICE,2024,141.0,2,,0,2,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,PROACE CITY VERSO,ICE,2024,144.9375,64,,0,64,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,RAV 4,PHEV,2024,149.0,1,199.0,1,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA AYGO X,ICE,2024,109.5333,120,,0,120,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA BZ4X,BEV,2024,0.0,8,179.0,8,8,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA C-HR,HEV,2024,107.5897,485,,0,485,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA C-HR,PHEV,2024,19.0312,32,151.5625,32,32,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA CAMRY,HEV,2024,125.7778,9,,0,9,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA COROLLA,HEV,2024,108.397,529,,0,529,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA COROLLA,ICE,2024,129.7455,554,,0,554,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA GR YARIS,ICE,2024,203.25,4,,0,4,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA HIGHLANDER,HEV,2024,158.9333,15,,0,15,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA LAND CRUISER,ICE,2024,275.9167,12,,0,12,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA PRIUS PHEV,PHEV,2024,16.0,16,126.4375,16,16,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA RAV4,HEV,2024,129.9896,288,,0,288,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA RAV4,ICE,2024,159.6667,3,,0,3,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA RAV4,PHEV,2024,22.0,48,170.1667,48,48,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA SUPRA,ICE,2024,198.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA YARIS,HEV,2024,90.0875,263,,0,263,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA YARIS,ICE,2024,123.9891,459,,0,459,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA YARIS CROSS,HEV,2024,102.09,722,,0,722,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,TOYOTA YARIS CROSS,ICE,2024,133.2564,429,,0,429,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,YARIS,HEV,2024,91.0,48,,0,48,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,YARIS,ICE,2024,163.0,7,,0,7,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,YARIS CROSS,HEV,2024,101.974,77,,0,77,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HR,YARIS CROSS,ICE,2024,134.0,1,,0,1,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HU,PROACE,BEV,2024,0.0,4,252.5,4,4,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HU,PROACE,ICE,2024,194.9304,230,,0,230,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HU,PROACE CITY VERSO,ICE,2024,147.9482,309,,0,309,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HU,PROACE CITY VERSO ELECTRIC,BEV,2024,0.0,12,203.25,12,12,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HU,TOYOTA AYGO X,ICE,2024,109.9461,835,,0,835,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HU,TOYOTA BZ4X,BEV,2024,0.0,53,159.9623,53,53,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HU,TOYOTA C-HR,HEV,2024,109.9035,2229,,0,2229,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HU,TOYOTA C-HR,PHEV,2024,19.0286,105,152.5429,105,105,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HU,TOYOTA CAMRY,HEV,2024,118.5825,400,,0,400,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HU,TOYOTA COROLLA,HEV,2024,107.3546,3903,,0,3903,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HU,TOYOTA COROLLA,ICE,2024,131.3683,619,,0,619,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HU,TOYOTA GR 86,ICE,2024,199.9767,43,,0,43,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HU,TOYOTA GR YARIS,ICE,2024,194.4211,19,,0,19,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
toyota,HU,TOYOTA HIGHLANDER,HEV,2024,158.8057,211,,0,211,WLTP,eea_co2_monitoring_2024,eea_toyota_2024_final.json
