iso3,submission,indicator,indicator_name,value,source_url,fetched
PRK,first_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,indc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,revised_first_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,indc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,revised_first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,indc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,revised_first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,indc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,revised_first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,first_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,indc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,revised_first_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,first_ndc,time_target_year,Target year (mitigation),Jan 1 2021 - Dec 31 2030,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,indc,time_target_year,Target year (mitigation),Jan 1 2021 - Dec 31 2030,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRK,revised_first_ndc,time_target_year,Target year (mitigation),Jan 1 2021 - Dec 31 2030,https://www.climatewatchdata.org/ndcs/country/PRK,2026-09-07
PRT,first_ndc,coverage_sectors,Sectors covered,"Energy, Industrial processes and product use, Agriculture, Waste, Land Use, Land-Use Change and Forestry (set out in Decision 529/2013/EU )",https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,indc,coverage_sectors,Sectors covered,"Energy, Industrial processes and product use, Agriculture, Waste, Land Use, Land-Use Change and Forestry (set out in Decision 529/2013/EU )",https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,revised_first_ndc,coverage_sectors,Sectors covered,"Energy, Industrial processes and product use, Agriculture, Waste, Land Use, Land Use Change and Forestry (LULUCF)",https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,second_ndc,coverage_sectors,Sectors covered,"""Sectors covered: • Energy • Aviation o Emissions from civil aviation are included in respect of CO2 emissions from flights subject to effective carbon pricing through the EU ETS (which, up to 31 December 2026, comprises flights within the European Economic Area, departing flights to Switzerland and departing flights to the United Kingdom). [Placeholder: any broader scope would result from the amendment of the EU ETS Directive by the Council and the European Parliament, based on the legislative proposal due to be adopted by July 20262 .] • Maritime o Maritime navigation is included in respect of emissions from domestic navigation activities and emissions subject to effective carbon pricing through the EU ETS. The extension of the EU ETS to maritime emissions covers CO2 emissions, from ships above 5000 gross tonnage, as well as methane and nitrous oxide emissions as from 1 January 2026. It applies to 50% of emissions from voyages starting or ending outside the EU, and all emissions from voyages within the EU and emissions from ships within EU ports. • Other energy source categories in accordance with IPCC guidelines. Industrial processes and product use. • Agriculture. • Waste. • LULUCF (see Section 5e for further information on this sector).""",https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,first_ndc,ghg_target,GHG target,The European Union and its 28 Member States submitted a joint NDC: at least 40% domestic reduction in GHG emissions by 2030 compared to 1990,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,indc,ghg_target,GHG target,The European Union and its 28 Member States submitted a joint NDC: at least 40% domestic reduction in GHG emissions by 2030 compared to 1990,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,revised_first_ndc,ghg_target,GHG target,"The EU and its Member States, acting jointly, commit to reduce emissions by at least 55% by 2030 compared to 1990.",https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,second_ndc,ghg_target,GHG target,The European Union commits to reducing emissions by between 66.25-72.5% by 2035 compared to 1990 levels.,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,first_ndc,ghg_target_base_year,Base year target,Contains Base Year Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,indc,ghg_target_base_year,Base year target,Contains Base Year Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,revised_first_ndc,ghg_target_base_year,Base year target,Contains Base Year Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,second_ndc,ghg_target_base_year,Base year target,Contains Base Year Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,first_ndc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,indc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,revised_first_ndc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,second_ndc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,indc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,revised_first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,second_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,indc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,revised_first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,second_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,indc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,revised_first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,second_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,first_ndc,ghg_target_type,GHG target type,"Base year target (""Absolute reduction from base year emissions"")",https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,indc,ghg_target_type,GHG target type,"Base year target (""Absolute reduction from base year emissions"")",https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,revised_first_ndc,ghg_target_type,GHG target type,Base year target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,second_ndc,ghg_target_type,GHG target type,Base year target,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,first_ndc,time_target_year,Target year (mitigation),1 January 2021- 31 December 2030,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,indc,time_target_year,Target year (mitigation),1 January 2021- 31 December 2030,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,revised_first_ndc,time_target_year,Target year (mitigation),2030,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRT,second_ndc,time_target_year,Target year (mitigation),2040,https://www.climatewatchdata.org/ndcs/country/PRT,2026-09-07
PRY,first_ndc,coverage_sectors,Sectors covered,&ldquo;Todos los sectores citados en las gu&iacute;as metodol&oacute;gicas del IPCC para la realizaci&oacute;n de los inventarios de gases de efecto invernadero&rdquo; All sectors included in the IPCC methodological guidelines for conducting greenhouse gas inventories.,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,indc,coverage_sectors,Sectors covered,&ldquo;Todos los sectores citados en las gu&iacute;as metodol&oacute;gicas del IPCC para la realizaci&oacute;n de los inventarios de gases de efecto invernadero&rdquo; All sectors included in the IPCC methodological guidelines for conducting greenhouse gas inventories.,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,revised_first_ndc,coverage_sectors,Sectors covered,"""Agriculture, Land Use, Land Use Change and Forestry (LULUCF), Use of Industrial Products and Processes (IPPU), Waste and, Energy, encompassing the total prioritization of 45 measures: approved, applied and planned, with which the mitigation scenarios were projected: ""with measures"" and ""additional measures"" by 2030.""",https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,third_ndc,coverage_sectors,Sectors covered,"""Paraguay's NDC covers the entire economy and considers the sectors, gases, categories and deposits included in the National Greenhouse Gas Inventory (INGEI) presented in Paraguay's First Biennial Transparency Report (1BTR).""",https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,first_ndc,ghg_target,GHG target,10% (unconditional) to 20% (conditional) reduction in GHG emissions by 2030 relative to projected emissions,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,indc,ghg_target,GHG target,10% (unconditional) to 20% (conditional) reduction in GHG emissions by 2030 relative to projected emissions,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,revised_first_ndc,ghg_target,GHG target,"""Paraguay commits to reduce GHG emissions by 10% (unconditional) and 20% (conditional) by 2030 compared to BAU.""",https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,third_ndc,ghg_target,GHG target,"Paraguary commits to reduce its emissions by 10% compared to BAU by 2030 and 2035 (unconditional). Paraguay also commits to reduce emissions by a further 10% compared to BAU by 2030 and 2035, conditional on international support.",https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,first_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,indc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,revised_first_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,third_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,first_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,indc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,revised_first_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,third_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,indc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,revised_first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,third_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,indc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,revised_first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,third_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,indc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,revised_first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,third_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,first_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,indc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,revised_first_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,third_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,first_ndc,time_target_year,Target year (mitigation),2030,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,indc,time_target_year,Target year (mitigation),2030,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,revised_first_ndc,time_target_year,Target year (mitigation),2030,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PRY,third_ndc,time_target_year,Target year (mitigation),2030 and 2035,https://www.climatewatchdata.org/ndcs/country/PRY,2026-09-07
PSE,first_ndc,coverage_sectors,Sectors covered,"Energy; industrial processes and product use; agriculture, forestry and other land use; waste.",https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,revised_first_ndc,coverage_sectors,Sectors covered,"""Sectors covered for mitigation: energy (including electricity generation and imported electricity, oil and gas), AFOLU, transport, waste and wastewater, and IPPU. Sectors covered for adaptation: agriculture, coastal and marine, energy, food, gender, health, industry, terrestrial ecosystems, tourism, urban and infrastructure, waste, and water.""",https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,third_ndc,coverage_sectors,Sectors covered,"""IPCC categories: Energy, including transport; Waste; AFOLU in part, with the cropland and livestock subcategories estimated in the 2022 base-year inventory; IPPU enters the projections from 2026. Land based removals from afforestation, agroforestry, and rangeland restoration are not estimated in the base-year inventory and enter the pathway projections and target accounting, an asymmetry stated rather than netted out, mirroring the IPPU treatment.""",https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,first_ndc,ghg_target,GHG target,12.8% (status quo) to 24.4% (independence) reduction in GHG emissions by 2040 compared to the BAU scenario,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,revised_first_ndc,ghg_target,GHG target,"Palestine commits to reducing its emissions by 17.5% by 2040 compared to BAU under a status-quo scenario, and by 26.6% by 2040 compared to BAU under an independence scenario.",https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,third_ndc,ghg_target,GHG target,"Palestine commits to a national emissions level of 8,706.6 ktCO2e in 2035 under the Status Quo pathway, which assumes prevailing structural conditions persist, and 9,185.1 ktCO2e under the Independence pathway, which assumes those conditions end. For 2040, Palestine commits to contribution levels of 8,979.0 and 10,238.0 ktCO2e for the Status Quo and Independence pathways respectively.",https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,first_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,indc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,revised_first_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,third_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,first_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,indc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,revised_first_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,third_ndc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,indc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,revised_first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,third_ndc,ghg_target_fixed_level,Fixed level target,Contains Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,indc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,revised_first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,third_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,indc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,revised_first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,third_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,first_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,indc,ghg_target_type,GHG target type,No Document Submitted,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,revised_first_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,third_ndc,ghg_target_type,GHG target type,Fixed level target,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,first_ndc,time_target_year,Target year (mitigation),2040,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,indc,time_target_year,Target year (mitigation),No Document Submitted,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,revised_first_ndc,time_target_year,Target year (mitigation),2040,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
PSE,third_ndc,time_target_year,Target year (mitigation),2035 and 2040,https://www.climatewatchdata.org/ndcs/country/PSE,2026-09-07
QAT,first_ndc,coverage_sectors,Sectors covered,"Various sectors mentioned for its mitigation and adaptation actions, such as energy, transport, waste, etc.",https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,indc,coverage_sectors,Sectors covered,"Various sectors mentioned for its mitigation and adaptation actions, such as energy, transport, waste, etc.",https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,revised_first_ndc,coverage_sectors,Sectors covered,"""Energy including transport & downstream industries; building & construction industry, water management, waste, and infrastructure.""",https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,third_ndc,coverage_sectors,Sectors covered,"""Economic diversification sectors include: • Energy (Oil and Gas, Power and Water, Transport, selected Industry & Construction) • IPPU (selected Industry & Construction) • Waste.""",https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,first_ndc,ghg_target,GHG target,Not Applicable,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,revised_first_ndc,ghg_target,GHG target,"""Qatar intends to reduce 25% of its GHG emissions by the year 2030, relative to baseline scenario {Business-As-Usual (BAU)}.""",https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,third_ndc,ghg_target,GHG target,Qatar commits to reducing its emissions by 42 MMtCO2e by 2040 compared to 2019 levels.,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,first_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,indc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,revised_first_ndc,ghg_target_base_year,Base year target,Does Not Contain Base Year Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,third_ndc,ghg_target_base_year,Base year target,Contains Base Year Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,first_ndc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,indc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,revised_first_ndc,ghg_target_baseline,Baseline target,Contains Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,third_ndc,ghg_target_baseline,Baseline target,Does Not Contain Baseline Scenario Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,indc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,revised_first_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,third_ndc,ghg_target_fixed_level,Fixed level target,Does Not Contain Fixed Level Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,indc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,revised_first_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,third_ndc,ghg_target_intensity,Intensity target,Does Not Contain Intensity Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,indc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,revised_first_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,third_ndc,ghg_target_trajectory,Trajectory target,Does Not Contain Trajectory Target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,first_ndc,ghg_target_type,GHG target type,Not Applicable,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,indc,ghg_target_type,GHG target type,Not Applicable,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,revised_first_ndc,ghg_target_type,GHG target type,Baseline scenario target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,third_ndc,ghg_target_type,GHG target type,Base year target,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,first_ndc,time_target_year,Target year (mitigation),Not Applicable,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,indc,time_target_year,Target year (mitigation),Not Applicable,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,revised_first_ndc,time_target_year,Target year (mitigation),2030,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
QAT,third_ndc,time_target_year,Target year (mitigation),2040,https://www.climatewatchdata.org/ndcs/country/QAT,2026-09-07
ROU,first_ndc,coverage_sectors,Sectors covered,"Energy, Industrial processes and product use, Agriculture, Waste, Land Use, Land-Use Change and Forestry (set out in Decision 529/2013/EU )",https://www.climatewatchdata.org/ndcs/country/ROU,2026-09-07
ROU,indc,coverage_sectors,Sectors covered,"Energy, Industrial processes and product use, Agriculture, Waste, Land Use, Land-Use Change and Forestry (set out in Decision 529/2013/EU )",https://www.climatewatchdata.org/ndcs/country/ROU,2026-09-07
ROU,revised_first_ndc,coverage_sectors,Sectors covered,"Energy, Industrial processes and product use, Agriculture, Waste, Land Use, Land Use Change and Forestry (LULUCF)",https://www.climatewatchdata.org/ndcs/country/ROU,2026-09-07
ROU,second_ndc,coverage_sectors,Sectors covered,"""Sectors covered: • Energy • Aviation o Emissions from civil aviation are included in respect of CO2 emissions from flights subject to effective carbon pricing through the EU ETS (which, up to 31 December 2026, comprises flights within the European Economic Area, departing flights to Switzerland and departing flights to the United Kingdom). [Placeholder: any broader scope would result from the amendment of the EU ETS Directive by the Council and the European Parliament, based on the legislative proposal due to be adopted by July 20262 .] • Maritime o Maritime navigation is included in respect of emissions from domestic navigation activities and emissions subject to effective carbon pricing through the EU ETS. The extension of the EU ETS to maritime emissions covers CO2 emissions, from ships above 5000 gross tonnage, as well as methane and nitrous oxide emissions as from 1 January 2026. It applies to 50% of emissions from voyages starting or ending outside the EU, and all emissions from voyages within the EU and emissions from ships within EU ports. • Other energy source categories in accordance with IPCC guidelines. Industrial processes and product use. • Agriculture. • Waste. • LULUCF (see Section 5e for further information on this sector).""",https://www.climatewatchdata.org/ndcs/country/ROU,2026-09-07
