country,scenario,calendar_year,grid_gco2_per_kwh,basis,r_power
AR,S1,2085,80.366,pathway,0.024037194
AR,S1,2086,78.4342,pathway,0.024037194
AR,S1,2087,76.5488,pathway,0.024037194
AR,S1,2088,74.7088,pathway,0.024037194
AR,S1,2089,72.913,pathway,0.024037194
AR,S1,2090,71.1604,pathway,0.024037194
AR,S1,2091,69.4499,pathway,0.024037194
AR,S1,2092,67.7805,pathway,0.024037194
AR,S1,2093,66.1513,pathway,0.024037194
AR,S1,2094,64.5612,pathway,0.024037194
AR,S1,2095,63.0093,pathway,0.024037194
AR,S1,2096,61.4948,pathway,0.024037194
AR,S1,2097,60.0166,pathway,0.024037194
AR,S1,2098,58.574,pathway,0.024037194
AR,S1,2099,57.166,pathway,0.024037194
AR,S1,2100,55.7919,pathway,0.024037194
AU,S1,2000,805.98,observed,0.034560879
AU,S1,2001,803.13,observed,0.034560879
AU,S1,2002,794.67,observed,0.034560879
AU,S1,2003,792.17,observed,0.034560879
AU,S1,2004,792.83,observed,0.034560879
AU,S1,2005,791.8,observed,0.034560879
AU,S1,2006,790.5,observed,0.034560879
AU,S1,2007,791.15,observed,0.034560879
AU,S1,2008,791.51,observed,0.034560879
AU,S1,2009,785.11,observed,0.034560879
AU,S1,2010,775.67,observed,0.034560879
AU,S1,2011,749.42,observed,0.034560879
AU,S1,2012,746.99,observed,0.034560879
AU,S1,2013,726.16,observed,0.034560879
AU,S1,2014,734.18,observed,0.034560879
AU,S1,2015,729.71,observed,0.034560879
AU,S1,2016,713.51,observed,0.034560879
AU,S1,2017,718.08,observed,0.034560879
AU,S1,2018,688.42,observed,0.034560879
AU,S1,2019,670.1,observed,0.034560879
AU,S1,2020,642.32,observed,0.034560879
AU,S1,2021,605.91,observed,0.034560879
AU,S1,2022,577.86,observed,0.034560879
AU,S1,2023,556.7,observed,0.034560879
AU,S1,2024,553.83,observed,0.034560879
AU,S1,2025,525.18,observed,0.034560879
AU,S1,2026,507.0293,pathway,0.034560879
AU,S1,2027,489.5059,pathway,0.034560879
AU,S1,2028,472.5882,pathway,0.034560879
AU,S1,2029,456.2551,pathway,0.034560879
AU,S1,2030,440.4865,pathway,0.034560879
AU,S1,2031,425.2629,pathway,0.034560879
AU,S1,2032,410.5655,pathway,0.034560879
AU,S1,2033,396.376,pathway,0.034560879
AU,S1,2034,382.6769,pathway,0.034560879
AU,S1,2035,369.4512,pathway,0.034560879
AU,S1,2036,356.6827,pathway,0.034560879
AU,S1,2037,344.3554,pathway,0.034560879
AU,S1,2038,332.4542,pathway,0.034560879
AU,S1,2039,320.9643,pathway,0.034560879
AU,S1,2040,309.8715,pathway,0.034560879
AU,S1,2041,299.162,pathway,0.034560879
AU,S1,2042,288.8227,pathway,0.034560879
AU,S1,2043,278.8408,pathway,0.034560879
AU,S1,2044,269.2038,pathway,0.034560879
AU,S1,2045,259.8999,pathway,0.034560879
AU,S1,2046,250.9175,pathway,0.034560879
AU,S1,2047,242.2456,pathway,0.034560879
AU,S1,2048,233.8733,pathway,0.034560879
AU,S1,2049,225.7905,pathway,0.034560879
AU,S1,2050,217.987,pathway,0.034560879
AU,S1,2051,210.4531,pathway,0.034560879
AU,S1,2052,203.1797,pathway,0.034560879
AU,S1,2053,196.1576,pathway,0.034560879
AU,S1,2054,189.3782,pathway,0.034560879
AU,S1,2055,182.8332,pathway,0.034560879
AU,S1,2056,176.5143,pathway,0.034560879
AU,S1,2057,170.4138,pathway,0.034560879
AU,S1,2058,164.5241,pathway,0.034560879
AU,S1,2059,158.838,pathway,0.034560879
AU,S1,2060,153.3485,pathway,0.034560879
AU,S1,2061,148.0486,pathway,0.034560879
AU,S1,2062,142.9319,pathway,0.034560879
AU,S1,2063,137.9921,pathway,0.034560879
AU,S1,2064,133.2229,pathway,0.034560879
AU,S1,2065,128.6186,pathway,0.034560879
AU,S1,2066,124.1735,pathway,0.034560879
AU,S1,2067,119.8819,pathway,0.034560879
AU,S1,2068,115.7387,pathway,0.034560879
AU,S1,2069,111.7387,pathway,0.034560879
AU,S1,2070,107.8769,pathway,0.034560879
AU,S1,2071,104.1486,pathway,0.034560879
AU,S1,2072,100.5491,pathway,0.034560879
AU,S1,2073,97.074,pathway,0.034560879
AU,S1,2074,93.7191,pathway,0.034560879
AU,S1,2075,90.4801,pathway,0.034560879
AU,S1,2076,87.353,pathway,0.034560879
AU,S1,2077,84.334,pathway,0.034560879
AU,S1,2078,81.4193,pathway,0.034560879
AU,S1,2079,78.6054,pathway,0.034560879
AU,S1,2080,75.8887,pathway,0.034560879
AU,S1,2081,73.266,pathway,0.034560879
AU,S1,2082,70.7338,pathway,0.034560879
AU,S1,2083,68.2892,pathway,0.034560879
AU,S1,2084,65.9291,pathway,0.034560879
AU,S1,2085,63.6505,pathway,0.034560879
AU,S1,2086,61.4507,pathway,0.034560879
AU,S1,2087,59.3269,pathway,0.034560879
AU,S1,2088,57.2765,pathway,0.034560879
AU,S1,2089,55.297,pathway,0.034560879
AU,S1,2090,53.3859,pathway,0.034560879
AU,S1,2091,51.5408,pathway,0.034560879
AU,S1,2092,49.7595,pathway,0.034560879
AU,S1,2093,48.0398,pathway,0.034560879
AU,S1,2094,46.3795,pathway,0.034560879
AU,S1,2095,44.7766,pathway,0.034560879
AU,S1,2096,43.229,pathway,0.034560879
AU,S1,2097,41.735,pathway,0.034560879
AU,S1,2098,40.2926,pathway,0.034560879
AU,S1,2099,38.9001,pathway,0.034560879
AU,S1,2100,37.5556,pathway,0.034560879
AU,S2,2000,805.98,observed,0.054178697
AU,S2,2001,803.13,observed,0.054178697
AU,S2,2002,794.67,observed,0.054178697
AU,S2,2003,792.17,observed,0.054178697
AU,S2,2004,792.83,observed,0.054178697
AU,S2,2005,791.8,observed,0.054178697
AU,S2,2006,790.5,observed,0.054178697
AU,S2,2007,791.15,observed,0.054178697
AU,S2,2008,791.51,observed,0.054178697
AU,S2,2009,785.11,observed,0.054178697
AU,S2,2010,775.67,observed,0.054178697
AU,S2,2011,749.42,observed,0.054178697
AU,S2,2012,746.99,observed,0.054178697
AU,S2,2013,726.16,observed,0.054178697
AU,S2,2014,734.18,observed,0.054178697
AU,S2,2015,729.71,observed,0.054178697
AU,S2,2016,713.51,observed,0.054178697
AU,S2,2017,718.08,observed,0.054178697
AU,S2,2018,688.42,observed,0.054178697
AU,S2,2019,670.1,observed,0.054178697
AU,S2,2020,642.32,observed,0.054178697
AU,S2,2021,605.91,observed,0.054178697
AU,S2,2022,577.86,observed,0.054178697
AU,S2,2023,556.7,observed,0.054178697
AU,S2,2024,553.83,observed,0.054178697
AU,S2,2025,525.18,observed,0.054178697
AU,S2,2026,496.7264,pathway,0.054178697
AU,S2,2027,469.8144,pathway,0.054178697
AU,S2,2028,444.3605,pathway,0.054178697
AU,S2,2029,420.2856,pathway,0.054178697
AU,S2,2030,397.5151,pathway,0.054178697
AU,S2,2031,375.9783,pathway,0.054178697
AU,S2,2032,355.6082,pathway,0.054178697
AU,S2,2033,336.3419,pathway,0.054178697
AU,S2,2034,318.1193,pathway,0.054178697
AU,S2,2035,300.884,pathway,0.054178697
AU,S2,2036,284.5825,pathway,0.054178697
AU,S2,2037,269.1642,pathway,0.054178697
AU,S2,2038,254.5812,pathway,0.054178697
AU,S2,2039,240.7883,pathway,0.054178697
AU,S2,2040,227.7427,pathway,0.054178697
AU,S2,2041,215.4039,pathway,0.054178697
AU,S2,2042,203.7336,pathway,0.054178697
AU,S2,2043,192.6956,pathway,0.054178697
AU,S2,2044,182.2556,pathway,0.054178697
AU,S2,2045,172.3812,pathway,0.054178697
AU,S2,2046,163.0419,pathway,0.054178697
AU,S2,2047,154.2085,pathway,0.054178697
AU,S2,2048,145.8536,pathway,0.054178697
AU,S2,2049,137.9515,pathway,0.054178697
AU,S2,2050,130.4775,pathway,0.054178697
AU,S2,2051,123.4084,pathway,0.054178697
AU,S2,2052,116.7222,pathway,0.054178697
AU,S2,2053,110.3984,pathway,0.054178697
AU,S2,2054,104.4171,pathway,0.054178697
AU,S2,2055,98.76,pathway,0.054178697
AU,S2,2056,93.4093,pathway,0.054178697
AU,S2,2057,88.3485,pathway,0.054178697
AU,S2,2058,83.5619,pathway,0.054178697
AU,S2,2059,79.0346,pathway,0.054178697
AU,S2,2060,74.7526,pathway,0.054178697
AU,S2,2061,70.7026,pathway,0.054178697
AU,S2,2062,66.872,pathway,0.054178697
AU,S2,2063,63.249,pathway,0.054178697
AU,S2,2064,59.8223,pathway,0.054178697
AU,S2,2065,56.5812,pathway,0.054178697
AU,S2,2066,53.5157,pathway,0.054178697
AU,S2,2067,50.6163,pathway,0.054178697
AU,S2,2068,47.8739,pathway,0.054178697
AU,S2,2069,45.2802,pathway,0.054178697
AU,S2,2070,42.827,pathway,0.054178697
AU,S2,2071,40.5067,pathway,0.054178697
AU,S2,2072,38.3121,pathway,0.054178697
AU,S2,2073,36.2364,pathway,0.054178697
AU,S2,2074,34.2731,pathway,0.054178697
AU,S2,2075,32.4162,pathway,0.054178697
AU,S2,2076,30.66,pathway,0.054178697
AU,S2,2077,28.9989,pathway,0.054178697
AU,S2,2078,27.4277,pathway,0.054178697
AU,S2,2079,25.9417,pathway,0.054178697
AU,S2,2080,24.5363,pathway,0.054178697
AU,S2,2081,23.2069,pathway,0.054178697
AU,S2,2082,21.9496,pathway,0.054178697
AU,S2,2083,20.7604,pathway,0.054178697
AU,S2,2084,19.6356,pathway,0.054178697
AU,S2,2085,18.5718,pathway,0.054178697
AU,S2,2086,17.5656,pathway,0.054178697
AU,S2,2087,16.6139,pathway,0.054178697
AU,S2,2088,15.7138,pathway,0.054178697
AU,S2,2089,14.8624,pathway,0.054178697
AU,S2,2090,14.0572,pathway,0.054178697
AU,S2,2091,13.2956,pathway,0.054178697
AU,S2,2092,12.5753,pathway,0.054178697
AU,S2,2093,11.894,pathway,0.054178697
AU,S2,2094,11.2496,pathway,0.054178697
AU,S2,2095,10.6401,pathway,0.054178697
AU,S2,2096,10.0636,pathway,0.054178697
AU,S2,2097,9.5184,pathway,0.054178697
AU,S2,2098,9.0027,pathway,0.054178697
AU,S2,2099,8.5149,pathway,0.054178697
AU,S2,2100,8.0536,pathway,0.054178697
BD,S1,2000,645.55,observed,-0.003191412
BD,S1,2001,647.3,observed,-0.003191412
BD,S1,2002,647.49,observed,-0.003191412
BD,S1,2003,648.23,observed,-0.003191412
BD,S1,2004,653.0,observed,-0.003191412
BD,S1,2005,654.67,observed,-0.003191412
BD,S1,2006,655.84,observed,-0.003191412
BD,S1,2007,673.12,observed,-0.003191412
BD,S1,2008,672.51,observed,-0.003191412
BD,S1,2009,681.98,observed,-0.003191412
BD,S1,2010,675.23,observed,-0.003191412
BD,S1,2011,672.55,observed,-0.003191412
BD,S1,2012,673.8,observed,-0.003191412
BD,S1,2013,673.79,observed,-0.003191412
BD,S1,2014,676.54,observed,-0.003191412
BD,S1,2015,675.83,observed,-0.003191412
BD,S1,2016,672.6,observed,-0.003191412
BD,S1,2017,672.16,observed,-0.003191412
BD,S1,2018,673.03,observed,-0.003191412
BD,S1,2019,675.24,observed,-0.003191412
BD,S1,2020,678.91,observed,-0.003191412
BD,S1,2021,679.04,observed,-0.003191412
BD,S1,2022,676.48,observed,-0.003191412
BD,S1,2023,682.72,observed,-0.003191412
BD,S1,2024,695.7,observed,-0.003191412
BD,S1,2025,696.13,observed,-0.003191412
BD,S1,2026,698.3516,pathway,-0.003191412
BD,S1,2027,700.5804,pathway,-0.003191412
BD,S1,2028,702.8162,pathway,-0.003191412
BD,S1,2029,705.0592,pathway,-0.003191412
BD,S1,2030,707.3093,pathway,-0.003191412
BD,S1,2031,709.5666,pathway,-0.003191412
BD,S1,2032,711.8312,pathway,-0.003191412
BD,S1,2033,714.1029,pathway,-0.003191412
BD,S1,2034,716.3819,pathway,-0.003191412
BD,S1,2035,718.6682,pathway,-0.003191412
BD,S1,2036,720.9617,pathway,-0.003191412
BD,S1,2037,723.2626,pathway,-0.003191412
BD,S1,2038,725.5708,pathway,-0.003191412
BD,S1,2039,727.8864,pathway,-0.003191412
BD,S1,2040,730.2094,pathway,-0.003191412
BD,S1,2041,732.5398,pathway,-0.003191412
BD,S1,2042,734.8777,pathway,-0.003191412
BD,S1,2043,737.223,pathway,-0.003191412
BD,S1,2044,739.5757,pathway,-0.003191412
BD,S1,2045,741.936,pathway,-0.003191412
BD,S1,2046,744.3039,pathway,-0.003191412
BD,S1,2047,746.6792,pathway,-0.003191412
BD,S1,2048,749.0622,pathway,-0.003191412
BD,S1,2049,751.4528,pathway,-0.003191412
BD,S1,2050,753.851,pathway,-0.003191412
BD,S1,2051,756.2568,pathway,-0.003191412
BD,S1,2052,758.6703,pathway,-0.003191412
BD,S1,2053,761.0916,pathway,-0.003191412
BD,S1,2054,763.5205,pathway,-0.003191412
BD,S1,2055,765.9572,pathway,-0.003191412
BD,S1,2056,768.4017,pathway,-0.003191412
BD,S1,2057,770.854,pathway,-0.003191412
BD,S1,2058,773.3141,pathway,-0.003191412
BD,S1,2059,775.7821,pathway,-0.003191412
BD,S1,2060,778.2579,pathway,-0.003191412
BD,S1,2061,780.7417,pathway,-0.003191412
BD,S1,2062,783.2333,pathway,-0.003191412
BD,S1,2063,785.7329,pathway,-0.003191412
BD,S1,2064,788.2405,pathway,-0.003191412
BD,S1,2065,790.7561,pathway,-0.003191412
BD,S1,2066,793.2798,pathway,-0.003191412
BD,S1,2067,795.8115,pathway,-0.003191412
BD,S1,2068,798.3512,pathway,-0.003191412
BD,S1,2069,800.8991,pathway,-0.003191412
BD,S1,2070,803.4551,pathway,-0.003191412
BD,S1,2071,806.0192,pathway,-0.003191412
BD,S1,2072,808.5916,pathway,-0.003191412
BD,S1,2073,811.1721,pathway,-0.003191412
BD,S1,2074,813.7609,pathway,-0.003191412
BD,S1,2075,816.358,pathway,-0.003191412
BD,S1,2076,818.9633,pathway,-0.003191412
BD,S1,2077,821.5769,pathway,-0.003191412
BD,S1,2078,824.1989,pathway,-0.003191412
BD,S1,2079,826.8293,pathway,-0.003191412
BD,S1,2080,829.468,pathway,-0.003191412
BD,S1,2081,832.1152,pathway,-0.003191412
BD,S1,2082,834.7708,pathway,-0.003191412
BD,S1,2083,837.4349,pathway,-0.003191412
BD,S1,2084,840.1075,pathway,-0.003191412
BD,S1,2085,842.7887,pathway,-0.003191412
BD,S1,2086,845.4784,pathway,-0.003191412
BD,S1,2087,848.1766,pathway,-0.003191412
BD,S1,2088,850.8835,pathway,-0.003191412
BD,S1,2089,853.599,pathway,-0.003191412
BD,S1,2090,856.3232,pathway,-0.003191412
BD,S1,2091,859.0561,pathway,-0.003191412
BD,S1,2092,861.7977,pathway,-0.003191412
BD,S1,2093,864.548,pathway,-0.003191412
BD,S1,2094,867.3072,pathway,-0.003191412
BD,S1,2095,870.0751,pathway,-0.003191412
BD,S1,2096,872.8519,pathway,-0.003191412
BD,S1,2097,875.6375,pathway,-0.003191412
BD,S1,2098,878.432,pathway,-0.003191412
BD,S1,2099,881.2355,pathway,-0.003191412
BD,S1,2100,884.0479,pathway,-0.003191412
BE,S1,1990,312.99,observed,0.034336137
BE,S1,1991,310.72,observed,0.034336137
BE,S1,1992,301.74,observed,0.034336137
BE,S1,1993,310.79,observed,0.034336137
BE,S1,1994,325.76,observed,0.034336137
BE,S1,1995,319.91,observed,0.034336137
BE,S1,1996,304.1,observed,0.034336137
BE,S1,1997,272.86,observed,0.034336137
BE,S1,1998,291.75,observed,0.034336137
BE,S1,1999,245.65,observed,0.034336137
BE,S1,2000,269.6,observed,0.034336137
BE,S1,2001,252.83,observed,0.034336137
BE,S1,2002,249.82,observed,0.034336137
BE,S1,2003,249.13,observed,0.034336137
BE,S1,2004,247.62,observed,0.034336137
BE,S1,2005,241.05,observed,0.034336137
BE,S1,2006,231.58,observed,0.034336137
BE,S1,2007,224.28,observed,0.034336137
BE,S1,2008,218.28,observed,0.034336137
BE,S1,2009,216.91,observed,0.034336137
BE,S1,2010,212.81,observed,0.034336137
BE,S1,2011,192.88,observed,0.034336137
BE,S1,2012,202.68,observed,0.034336137
BE,S1,2013,184.26,observed,0.034336137
BE,S1,2014,189.89,observed,0.034336137
BE,S1,2015,215.55,observed,0.034336137
BE,S1,2016,158.7,observed,0.034336137
BE,S1,2017,159.48,observed,0.034336137
BE,S1,2018,186.95,observed,0.034336137
BE,S1,2019,156.54,observed,0.034336137
BE,S1,2020,166.61,observed,0.034336137
BE,S1,2021,131.79,observed,0.034336137
BE,S1,2022,139.4,observed,0.034336137
BE,S1,2023,134.67,observed,0.034336137
BE,S1,2024,126.96,observed,0.034336137
BE,S1,2025,149.82,observed,0.034336137
BE,S1,2026,144.6758,pathway,0.034336137
BE,S1,2027,139.7082,pathway,0.034336137
BE,S1,2028,134.9111,pathway,0.034336137
BE,S1,2029,130.2788,pathway,0.034336137
BE,S1,2030,125.8055,pathway,0.034336137
BE,S1,2031,121.4858,pathway,0.034336137
BE,S1,2032,117.3145,pathway,0.034336137
BE,S1,2033,113.2864,pathway,0.034336137
BE,S1,2034,109.3965,pathway,0.034336137
BE,S1,2035,105.6403,pathway,0.034336137
BE,S1,2036,102.013,pathway,0.034336137
BE,S1,2037,98.5103,pathway,0.034336137
BE,S1,2038,95.1278,pathway,0.034336137
BE,S1,2039,91.8615,pathway,0.034336137
BE,S1,2040,88.7073,pathway,0.034336137
BE,S1,2041,85.6615,pathway,0.034336137
BE,S1,2042,82.7202,pathway,0.034336137
BE,S1,2043,79.8799,pathway,0.034336137
BE,S1,2044,77.1371,pathway,0.034336137
BE,S1,2045,74.4885,pathway,0.034336137
BE,S1,2046,71.9309,pathway,0.034336137
BE,S1,2047,69.461,pathway,0.034336137
BE,S1,2048,67.076,pathway,0.034336137
BE,S1,2049,64.7729,pathway,0.034336137
BE,S1,2050,62.5488,pathway,0.034336137
BE,S1,2051,60.4012,pathway,0.034336137
BE,S1,2052,58.3272,pathway,0.034336137
BE,S1,2053,56.3245,pathway,0.034336137
BE,S1,2054,54.3905,pathway,0.034336137
BE,S1,2055,52.523,pathway,0.034336137
BE,S1,2056,50.7195,pathway,0.034336137
BE,S1,2057,48.978,pathway,0.034336137
BE,S1,2058,47.2963,pathway,0.034336137
BE,S1,2059,45.6723,pathway,0.034336137
BE,S1,2060,44.1041,pathway,0.034336137
BE,S1,2061,42.5897,pathway,0.034336137
BE,S1,2062,41.1274,pathway,0.034336137
BE,S1,2063,39.7152,pathway,0.034336137
BE,S1,2064,38.3516,pathway,0.034336137
BE,S1,2065,37.0347,pathway,0.034336137
BE,S1,2066,35.7631,pathway,0.034336137
BE,S1,2067,34.5351,pathway,0.034336137
BE,S1,2068,33.3493,pathway,0.034336137
BE,S1,2069,32.2042,pathway,0.034336137
BE,S1,2070,31.0985,pathway,0.034336137
BE,S1,2071,30.0307,pathway,0.034336137
BE,S1,2072,28.9995,pathway,0.034336137
BE,S1,2073,28.0038,pathway,0.034336137
BE,S1,2074,27.0422,pathway,0.034336137
BE,S1,2075,26.1137,pathway,0.034336137
BE,S1,2076,25.2171,pathway,0.034336137
BE,S1,2077,24.3512,pathway,0.034336137
BE,S1,2078,23.5151,pathway,0.034336137
BE,S1,2079,22.7077,pathway,0.034336137
BE,S1,2080,21.928,pathway,0.034336137
BE,S1,2081,21.1751,pathway,0.034336137
BE,S1,2082,20.448,pathway,0.034336137
BE,S1,2083,19.7459,pathway,0.034336137
BE,S1,2084,19.0679,pathway,0.034336137
BE,S1,2085,18.4132,pathway,0.034336137
BE,S1,2086,17.7809,pathway,0.034336137
BE,S1,2087,17.1704,pathway,0.034336137
BE,S1,2088,16.5808,pathway,0.034336137
BE,S1,2089,16.0115,pathway,0.034336137
BE,S1,2090,15.4617,pathway,0.034336137
BE,S1,2091,14.9308,pathway,0.034336137
BE,S1,2092,14.4182,pathway,0.034336137
BE,S1,2093,13.9231,pathway,0.034336137
BE,S1,2094,13.445,pathway,0.034336137
BE,S1,2095,12.9834,pathway,0.034336137
BE,S1,2096,12.5376,pathway,0.034336137
BE,S1,2097,12.1071,pathway,0.034336137
BE,S1,2098,11.6914,pathway,0.034336137
BE,S1,2099,11.29,pathway,0.034336137
BE,S1,2100,10.9023,pathway,0.034336137
BE,S2,1990,312.99,observed,0.099126017
BE,S2,1991,310.72,observed,0.099126017
BE,S2,1992,301.74,observed,0.099126017
BE,S2,1993,310.79,observed,0.099126017
BE,S2,1994,325.76,observed,0.099126017
BE,S2,1995,319.91,observed,0.099126017
BE,S2,1996,304.1,observed,0.099126017
BE,S2,1997,272.86,observed,0.099126017
BE,S2,1998,291.75,observed,0.099126017
BE,S2,1999,245.65,observed,0.099126017
BE,S2,2000,269.6,observed,0.099126017
BE,S2,2001,252.83,observed,0.099126017
BE,S2,2002,249.82,observed,0.099126017
BE,S2,2003,249.13,observed,0.099126017
BE,S2,2004,247.62,observed,0.099126017
BE,S2,2005,241.05,observed,0.099126017
BE,S2,2006,231.58,observed,0.099126017
BE,S2,2007,224.28,observed,0.099126017
BE,S2,2008,218.28,observed,0.099126017
BE,S2,2009,216.91,observed,0.099126017
BE,S2,2010,212.81,observed,0.099126017
BE,S2,2011,192.88,observed,0.099126017
BE,S2,2012,202.68,observed,0.099126017
BE,S2,2013,184.26,observed,0.099126017
BE,S2,2014,189.89,observed,0.099126017
BE,S2,2015,215.55,observed,0.099126017
BE,S2,2016,158.7,observed,0.099126017
BE,S2,2017,159.48,observed,0.099126017
BE,S2,2018,186.95,observed,0.099126017
BE,S2,2019,156.54,observed,0.099126017
BE,S2,2020,166.61,observed,0.099126017
BE,S2,2021,131.79,observed,0.099126017
BE,S2,2022,139.4,observed,0.099126017
BE,S2,2023,134.67,observed,0.099126017
BE,S2,2024,126.96,observed,0.099126017
BE,S2,2025,149.82,observed,0.099126017
BE,S2,2026,134.9689,pathway,0.099126017
BE,S2,2027,121.59,pathway,0.099126017
BE,S2,2028,109.5373,pathway,0.099126017
BE,S2,2029,98.6793,pathway,0.099126017
BE,S2,2030,88.8976,pathway,0.099126017
BE,S2,2031,80.0855,pathway,0.099126017
BE,S2,2032,72.147,pathway,0.099126017
BE,S2,2033,64.9953,pathway,0.099126017
BE,S2,2034,58.5526,pathway,0.099126017
BE,S2,2035,52.7485,pathway,0.099126017
BE,S2,2036,47.5198,pathway,0.099126017
BE,S2,2037,42.8093,pathway,0.099126017
BE,S2,2038,38.5658,pathway,0.099126017
BE,S2,2039,34.7429,pathway,0.099126017
BE,S2,2040,31.299,pathway,0.099126017
BE,S2,2041,28.1965,pathway,0.099126017
BE,S2,2042,25.4015,pathway,0.099126017
BE,S2,2043,22.8835,pathway,0.099126017
BE,S2,2044,20.6152,pathway,0.099126017
BE,S2,2045,18.5717,pathway,0.099126017
BE,S2,2046,16.7307,pathway,0.099126017
BE,S2,2047,15.0723,pathway,0.099126017
BE,S2,2048,13.5782,pathway,0.099126017
BE,S2,2049,12.2323,pathway,0.099126017
BE,S2,2050,11.0197,pathway,0.099126017
BE,S2,2051,9.9274,pathway,0.099126017
BE,S2,2052,8.9433,pathway,0.099126017
BE,S2,2053,8.0568,pathway,0.099126017
BE,S2,2054,7.2582,pathway,0.099126017
BE,S2,2055,6.5387,pathway,0.099126017
BE,S2,2056,5.8905,pathway,0.099126017
BE,S2,2057,5.3066,pathway,0.099126017
BE,S2,2058,4.7806,pathway,0.099126017
BE,S2,2059,4.3067,pathway,0.099126017
BE,S2,2060,3.8798,pathway,0.099126017
BE,S2,2061,3.4952,pathway,0.099126017
BE,S2,2062,3.1488,pathway,0.099126017
BE,S2,2063,2.8366,pathway,0.099126017
BE,S2,2064,2.5555,pathway,0.099126017
BE,S2,2065,2.3021,pathway,0.099126017
BE,S2,2066,2.0739,pathway,0.099126017
BE,S2,2067,1.8684,pathway,0.099126017
BE,S2,2068,1.6832,pathway,0.099126017
BE,S2,2069,1.5163,pathway,0.099126017
BE,S2,2070,1.366,pathway,0.099126017
BE,S2,2071,1.2306,pathway,0.099126017
BE,S2,2072,1.1086,pathway,0.099126017
BE,S2,2073,0.9987,pathway,0.099126017
BE,S2,2074,0.8997,pathway,0.099126017
BE,S2,2075,0.8105,pathway,0.099126017
BE,S2,2076,0.7302,pathway,0.099126017
BE,S2,2077,0.6578,pathway,0.099126017
BE,S2,2078,0.5926,pathway,0.099126017
BE,S2,2079,0.5339,pathway,0.099126017
BE,S2,2080,0.4809,pathway,0.099126017
BE,S2,2081,0.4333,pathway,0.099126017
BE,S2,2082,0.3903,pathway,0.099126017
BE,S2,2083,0.3516,pathway,0.099126017
BE,S2,2084,0.3168,pathway,0.099126017
BE,S2,2085,0.2854,pathway,0.099126017
BE,S2,2086,0.2571,pathway,0.099126017
BE,S2,2087,0.2316,pathway,0.099126017
BE,S2,2088,0.2086,pathway,0.099126017
BE,S2,2089,0.188,pathway,0.099126017
BE,S2,2090,0.1693,pathway,0.099126017
BE,S2,2091,0.1525,pathway,0.099126017
