gem_unit_id,scenario,dimension,variant,parameter,ti_lifetime_tco2,ti_remaining_tco2
G100000411300,S1,lifetime,central,30,-633101.149,-719702.949
G100000411300,S1,lifetime,low,25,-290110.271,-376712.071
G100000411300,S1,lifetime,high,40,-1749194.154,-1835795.954
G100000411300,S1,capacity_factor,central,0.4678,-633101.149,-719702.949
G100000411300,S1,capacity_factor,low,0.3746,-506968.129,-576316.212
G100000411300,S1,capacity_factor,high,0.5366,-726212.221,-825550.667
G100000411300,S1,efficiency,central,0.42,-633101.149,-719702.949
G100000411300,S1,efficiency,low,0.391,-413873.85,-595474.146
G100000411300,S1,efficiency,high,0.449,-824007.913,-827883.448
G100000411300,S1,emission_factor,central,56100.0,-633101.149,-719702.949
G100000411300,S1,emission_factor,low,54300.0,-727947.57,-773449.254
G100000411300,S1,emission_factor,high,58300.0,-517197.69,-654024.322
G100000808629,S1,lifetime,central,25,-2863004.953,-2339236.154
G100000808629,S1,lifetime,low,20,-2368216.324,-1844447.525
G100000808629,S1,lifetime,high,30,-3323536.713,-2799767.914
G100000808629,S1,capacity_factor,central,0.2325,-2863004.953,-2339236.154
G100000808629,S1,capacity_factor,low,0.2325,-2863004.953,-2339236.154
G100000808629,S1,capacity_factor,high,0.2581,-3178243.349,-2596803.662
G100000808629,S2,lifetime,central,25,-2776951.446,-2253182.647
G100000808629,S2,lifetime,low,20,-2314828.195,-1791059.396
G100000808629,S2,lifetime,high,30,-3199404.637,-2675635.838
G100000808629,S2,capacity_factor,central,0.2325,-2776951.446,-2253182.647
G100000808629,S2,capacity_factor,low,0.2325,-2776951.446,-2253182.647
G100000808629,S2,capacity_factor,high,0.2581,-3082714.707,-2501275.02
G100000808681,S1,lifetime,central,25,-2707168.027,-2099779.606
G100000808681,S1,lifetime,low,20,-2237298.56,-1629910.139
G100000808681,S1,lifetime,high,30,-3144505.912,-2537117.491
G100000808681,S1,capacity_factor,central,0.2325,-2707168.027,-2099779.606
G100000808681,S1,capacity_factor,low,0.2325,-2707168.027,-2099779.606
G100000808681,S1,capacity_factor,high,0.2581,-3005247.603,-2330981.144
G100000808681,S2,lifetime,central,25,-2633167.024,-2025778.603
G100000808681,S2,lifetime,low,20,-2192734.74,-1585346.319
G100000808681,S2,lifetime,high,30,-3035791.25,-2428402.829
G100000808681,S2,capacity_factor,central,0.2325,-2633167.024,-2025778.603
G100000808681,S2,capacity_factor,low,0.2325,-2633167.024,-2025778.603
G100000808681,S2,capacity_factor,high,0.2581,-2923098.535,-2248832.076
G100000808682,S1,lifetime,central,25,-2502420.099,-2151906.086
G100000808682,S1,lifetime,low,20,-2071209.336,-1720695.323
G100000808682,S1,lifetime,high,30,-2903775.815,-2553261.802
G100000808682,S1,capacity_factor,central,0.2325,-2502420.099,-2151906.086
G100000808682,S1,capacity_factor,low,0.2325,-2502420.099,-2151906.086
G100000808682,S1,capacity_factor,high,0.2581,-2777955.39,-2388847.146
G100000808682,S2,lifetime,central,25,-2419958.938,-2069444.925
G100000808682,S2,lifetime,low,20,-2018663.814,-1668149.801
G100000808682,S2,lifetime,high,30,-2786805.67,-2436291.657
G100000808682,S2,capacity_factor,central,0.2325,-2419958.938,-2069444.925
G100000808682,S2,capacity_factor,low,0.2325,-2419958.938,-2069444.925
G100000808682,S2,capacity_factor,high,0.2581,-2686414.632,-2297306.388
G100000406382,S1,lifetime,central,30,-5000755.146,-1725496.99
G100000406382,S1,lifetime,low,25,-4903455.436,-1628197.28
G100000406382,S1,lifetime,high,40,-4424688.692,-1149430.536
G100000406382,S1,capacity_factor,central,0.5314,-5000755.146,-1725496.99
G100000406382,S1,capacity_factor,low,0.5216,-4908531.963,-1693675.631
G100000406382,S1,capacity_factor,high,0.5646,-5313184.711,-1833299.963
G100000406382,S1,efficiency,central,0.55,-5000755.146,-1725496.99
G100000406382,S1,efficiency,low,0.511,-3306100.578,-708704.25
G100000406382,S1,efficiency,high,0.589,-6470990.264,-2607638.062
G100000406382,S1,emission_factor,central,56100.0,-5000755.146,-1725496.99
G100000406382,S1,emission_factor,low,54300.0,-5713043.974,-2152870.287
G100000406382,S1,emission_factor,high,58300.0,-4129837.253,-1202946.255
G100000406382,S2,lifetime,central,30,-4517447.965,-1242189.809
G100000406382,S2,lifetime,low,25,-4632362.377,-1357104.221
G100000406382,S2,lifetime,high,40,-3390594.442,-115336.286
G100000406382,S2,capacity_factor,central,0.5314,-4517447.965,-1242189.809
G100000406382,S2,capacity_factor,low,0.5216,-4434137.861,-1219281.529
G100000406382,S2,capacity_factor,high,0.5646,-4799682.201,-1319797.453
G100000406382,S2,efficiency,central,0.55,-4517447.965,-1242189.809
G100000406382,S2,efficiency,low,0.511,-2822793.394,-225397.066
G100000406382,S2,efficiency,high,0.589,-5987683.081,-2124330.879
G100000406382,S2,emission_factor,central,56100.0,-4517447.965,-1242189.809
G100000406382,S2,emission_factor,low,54300.0,-5229736.793,-1669563.106
G100000406382,S2,emission_factor,high,58300.0,-3646530.07,-719639.072
G100000906678,S1,lifetime,central,25,-5359725.577,-2363251.244
G100000906678,S1,lifetime,low,20,-4424226.703,-1427752.37
G100000906678,S1,lifetime,high,30,-6230454.881,-3233980.548
G100000906678,S1,capacity_factor,central,0.325,-5359725.577,-2363251.244
G100000906678,S1,capacity_factor,low,0.3002,-4950737.284,-2182916.993
G100000906678,S1,capacity_factor,high,0.325,-5359725.577,-2363251.244
G100000906678,S2,lifetime,central,25,-5306654.807,-2310180.474
G100000906678,S2,lifetime,low,20,-4404137.223,-1407662.89
G100000906678,S2,lifetime,high,30,-6131697.596,-3135223.263
G100000906678,S2,capacity_factor,central,0.325,-5306654.807,-2310180.474
G100000906678,S2,capacity_factor,low,0.3002,-4901716.225,-2133895.934
G100000906678,S2,capacity_factor,high,0.325,-5306654.807,-2310180.474
G100000808683,S1,lifetime,central,25,-2685682.569,-2083114.69
G100000808683,S1,lifetime,low,20,-2219542.225,-1616974.346
G100000808683,S1,lifetime,high,30,-3119549.517,-2516981.638
G100000808683,S1,capacity_factor,central,0.2325,-2685682.569,-2083114.69
G100000808683,S1,capacity_factor,low,0.2325,-2685682.569,-2083114.69
G100000808683,S1,capacity_factor,high,0.2581,-2981396.429,-2312481.293
G100000808683,S2,lifetime,central,25,-2612268.875,-2009700.996
G100000808683,S2,lifetime,low,20,-2175332.085,-1572764.206
G100000808683,S2,lifetime,high,30,-3011697.67,-2409129.791
G100000808683,S2,capacity_factor,central,0.2325,-2612268.875,-2009700.996
G100000808683,S2,capacity_factor,low,0.2325,-2612268.875,-2009700.996
G100000808683,S2,capacity_factor,high,0.2581,-2899899.339,-2230984.203
G100000406438,S1,lifetime,central,30,-10183020.2,-1001663.375
G100000406438,S1,lifetime,low,25,-9181356.825,0
G100000406438,S1,lifetime,high,40,-11124651.929,-1943295.104
G100000406438,S1,capacity_factor,central,0.5314,-10183020.2,-1001663.375
G100000406438,S1,capacity_factor,low,0.5216,-9995226.451,-983190.847
G100000406438,S1,capacity_factor,high,0.5646,-10819219.43,-1064243.774
G100000406438,S1,efficiency,central,0.55,-10183020.2,-1001663.375
G100000406438,S1,efficiency,low,0.511,-8245713.015,-678778.843
G100000406438,S1,efficiency,high,0.589,-11863773.973,-1281789.003
G100000406438,S1,emission_factor,central,56100.0,-10183020.2,-1001663.375
G100000406438,S1,emission_factor,low,54300.0,-10997299.576,-1137376.604
G100000406438,S1,emission_factor,high,58300.0,-9187398.127,-835726.363
G100000406438,S2,lifetime,central,30,-10127405.352,-946048.527
G100000406438,S2,lifetime,low,25,-9181356.825,0
G100000406438,S2,lifetime,high,40,-10724508.538,-1543151.713
G100000406438,S2,capacity_factor,central,0.5314,-10127405.352,-946048.527
G100000406438,S2,capacity_factor,low,0.5216,-9940637.243,-928601.639
G100000406438,S2,capacity_factor,high,0.5646,-10760129.963,-1005154.307
G100000406438,S2,efficiency,central,0.55,-10127405.352,-946048.527
G100000406438,S2,efficiency,low,0.511,-8190098.168,-623163.996
G100000406438,S2,efficiency,high,0.589,-11808159.125,-1226174.155
G100000406438,S2,emission_factor,central,56100.0,-10127405.352,-946048.527
G100000406438,S2,emission_factor,low,54300.0,-10941684.728,-1081761.756
G100000406438,S2,emission_factor,high,58300.0,-9131783.278,-780111.514
G100000406435,S1,lifetime,central,30,-8653520.288,-1641068.106
G100000406435,S1,lifetime,low,25,-8014115.557,-1001663.375
G100000406435,S1,lifetime,high,40,-8944141.207,-1931689.025
G100000406435,S1,capacity_factor,central,0.5314,-8653520.288,-1641068.106
G100000406435,S1,capacity_factor,low,0.5216,-8493933.349,-1610803.77
G100000406435,S1,capacity_factor,high,0.5646,-9194161.75,-1743596.258
G100000406435,S1,efficiency,central,0.55,-8653520.288,-1641068.106
G100000406435,S1,efficiency,low,0.511,-6716213.102,-995299.042
G100000406435,S1,efficiency,high,0.589,-10334274.059,-2201319.361
G100000406435,S1,emission_factor,central,56100.0,-8653520.288,-1641068.106
G100000406435,S1,emission_factor,low,54300.0,-9467799.664,-1912494.564
G100000406435,S1,emission_factor,high,58300.0,-7657898.215,-1309194.08
G100000406435,S2,lifetime,central,30,-8460168.957,-1447716.775
G100000406435,S2,lifetime,low,25,-7958500.709,-946048.527
G100000406435,S2,lifetime,high,40,-8279678.144,-1267225.962
G100000406435,S2,capacity_factor,central,0.5314,-8460168.957,-1447716.775
G100000406435,S2,capacity_factor,low,0.5216,-8304147.775,-1421018.196
G100000406435,S2,capacity_factor,high,0.5646,-8988730.512,-1538165.02
G100000406435,S2,efficiency,central,0.55,-8460168.957,-1447716.775
G100000406435,S2,efficiency,low,0.511,-6522861.772,-801947.712
G100000406435,S2,efficiency,high,0.589,-10140922.729,-2007968.031
G100000406435,S2,emission_factor,central,56100.0,-8460168.957,-1447716.775
G100000406435,S2,emission_factor,low,54300.0,-9274448.332,-1719143.232
G100000406435,S2,emission_factor,high,58300.0,-7464546.884,-1115842.749
G100000406433,S1,lifetime,central,30,-9177976.062,-1740526.775
G100000406433,S1,lifetime,low,25,-8499819.532,-1062370.245
G100000406433,S1,lifetime,high,40,-9486210.368,-2048761.081
G100000406433,S1,capacity_factor,central,0.5314,-9177976.062,-1740526.775
G100000406433,S1,capacity_factor,low,0.5216,-9008717.19,-1708428.24
G100000406433,S1,capacity_factor,high,0.5646,-9751383.674,-1849268.758
G100000406433,S1,efficiency,central,0.55,-9177976.062,-1740526.775
G100000406433,S1,efficiency,low,0.511,-7123256.322,-1055620.195
G100000406433,S1,efficiency,high,0.589,-10960593.702,-2334732.655
G100000406433,S1,emission_factor,central,56100.0,-9177976.062,-1740526.775
G100000406433,S1,emission_factor,low,54300.0,-10041605.704,-2028403.324
G100000406433,S1,emission_factor,high,58300.0,-8122013.256,-1388539.174
G100000406433,S2,lifetime,central,30,-8972906.471,-1535457.184
G100000406433,S2,lifetime,low,25,-8440834.087,-1003384.8
G100000406433,S2,lifetime,high,40,-8781476.821,-1344027.534
G100000406433,S2,capacity_factor,central,0.5314,-8972906.471,-1535457.184
G100000406433,S2,capacity_factor,low,0.5216,-8807429.461,-1507140.511
G100000406433,S2,capacity_factor,high,0.5646,-9533502.056,-1631387.14
G100000406433,S2,efficiency,central,0.55,-8972906.471,-1535457.184
G100000406433,S2,efficiency,low,0.511,-6918186.731,-850550.604
G100000406433,S2,efficiency,high,0.589,-10755524.111,-2129663.064
G100000406433,S2,emission_factor,central,56100.0,-8972906.471,-1535457.184
G100000406433,S2,emission_factor,low,54300.0,-9836536.112,-1823333.732
G100000406433,S2,emission_factor,high,58300.0,-7916943.664,-1183469.582
G100000801025,S1,lifetime,central,25,-621932.503,-460653.951
G100000801025,S1,lifetime,low,20,-508346.223,-347067.671
G100000801025,S1,lifetime,high,30,-730449.645,-569171.093
G100000801025,S1,capacity_factor,central,0.1677,-621932.503,-460653.951
G100000801025,S1,capacity_factor,low,0.1474,-546647.889,-404892.026
G100000801025,S1,capacity_factor,high,0.1677,-621932.503,-460653.951
G100000801025,S2,lifetime,central,25,-590393.888,-429115.336
G100000801025,S2,lifetime,low,20,-490173.78,-328895.228
G100000801025,S2,lifetime,high,30,-682674.767,-521396.215
G100000801025,S2,capacity_factor,central,0.1677,-590393.888,-429115.336
G100000801025,S2,capacity_factor,low,0.1474,-518927.004,-377171.141
G100000801025,S2,capacity_factor,high,0.1677,-590393.888,-429115.336
G100000105181,S1,capacity_factor,central,0.7702,39497138.74,31006234.587
G100000105181,S1,capacity_factor,low,0.6686,34286921.529,26916084.712
G100000105181,S1,capacity_factor,high,0.7702,39497138.74,31006234.587
G100000105181,S1,efficiency,central,0.43,39497138.74,31006234.587
G100000105181,S1,efficiency,low,0.4,49917131.409,38620844.615
G100000105181,S1,efficiency,high,0.46,30436275.55,24384834.564
G100000105181,S1,emission_factor,central,94600.0,39497138.74,31006234.587
G100000105181,S1,emission_factor,low,89500.0,32007190.123,25532810.598
G100000105181,S1,emission_factor,high,99700.0,46987318.914,36479827.792
G100000105181,S2,capacity_factor,central,0.7702,44325412.096,35834507.943
G100000105181,S2,capacity_factor,low,0.6686,38478279.055,31107442.238
G100000105181,S2,capacity_factor,high,0.7702,44325412.096,35834507.943
G100000105181,S2,efficiency,central,0.43,44325412.096,35834507.943
G100000105181,S2,efficiency,low,0.4,54745404.765,43449117.971
G100000105181,S2,efficiency,high,0.46,35264548.905,29213107.919
G100000105181,S2,emission_factor,central,94600.0,44325412.096,35834507.943
G100000105181,S2,emission_factor,low,89500.0,36835463.476,30361083.951
G100000105181,S2,emission_factor,high,99700.0,51815592.27,41308101.148
G100000105182,S1,capacity_factor,central,0.7702,39497138.74,31006234.587
G100000105182,S1,capacity_factor,low,0.6686,34286921.529,26916084.712
G100000105182,S1,capacity_factor,high,0.7702,39497138.74,31006234.587
G100000105182,S1,efficiency,central,0.43,39497138.74,31006234.587
G100000105182,S1,efficiency,low,0.4,49917131.409,38620844.615
G100000105182,S1,efficiency,high,0.46,30436275.55,24384834.564
G100000105182,S1,emission_factor,central,94600.0,39497138.74,31006234.587
G100000105182,S1,emission_factor,low,89500.0,32007190.123,25532810.598
G100000105182,S1,emission_factor,high,99700.0,46987318.914,36479827.792
G100000105182,S2,capacity_factor,central,0.7702,44325412.096,35834507.943
G100000105182,S2,capacity_factor,low,0.6686,38478279.055,31107442.238
G100000105182,S2,capacity_factor,high,0.7702,44325412.096,35834507.943
G100000105182,S2,efficiency,central,0.43,44325412.096,35834507.943
G100000105182,S2,efficiency,low,0.4,54745404.765,43449117.971
G100000105182,S2,efficiency,high,0.46,35264548.905,29213107.919
G100000105182,S2,emission_factor,central,94600.0,44325412.096,35834507.943
G100000105182,S2,emission_factor,low,89500.0,36835463.476,30361083.951
G100000105182,S2,emission_factor,high,99700.0,51815592.27,41308101.148
G100000404367,S1,lifetime,central,30,-10988753.692,-10457167.55
G100000404367,S1,lifetime,low,25,-9819462.077,-9287875.935
G100000404367,S1,lifetime,high,40,-12624808.598,-12093222.456
G100000404367,S1,capacity_factor,central,0.4308,-10988753.692,-10457167.55
G100000404367,S1,capacity_factor,low,0.4086,-10422480.872,-9918288.444
G100000404367,S1,capacity_factor,high,0.4849,-12368724.853,-11770381.955
G100000404367,S1,efficiency,central,0.55,-10988753.692,-10457167.55
G100000404367,S1,efficiency,low,0.511,-9085052.925,-8616923.475
G100000404367,S1,efficiency,high,0.589,-12640351.474,-12053712.072
G100000404367,S1,emission_factor,central,56100.0,-10988753.692,-10457167.55
G100000404367,S1,emission_factor,low,54300.0,-11788907.786,-11230649.84
G100000404367,S1,emission_factor,high,58300.0,-10010402.645,-9511428.204
G100000404367,S2,lifetime,central,30,-7573255.779,-7041669.637
G100000404367,S2,lifetime,low,25,-7364910.104,-6833323.962
G100000404367,S2,lifetime,high,40,-6979848.096,-6448261.954
G100000404367,S2,capacity_factor,central,0.4308,-7573255.779,-7041669.637
G100000404367,S2,capacity_factor,low,0.4086,-7182990.511,-6678798.083
G100000404367,S2,capacity_factor,high,0.4849,-8524307.634,-7925964.736
G100000404367,S2,efficiency,central,0.55,-7573255.779,-7041669.637
G100000404367,S2,efficiency,low,0.511,-5669555.011,-5201425.561
G100000404367,S2,efficiency,high,0.589,-9224853.561,-8638214.159
G100000404367,S2,emission_factor,central,56100.0,-7573255.779,-7041669.637
G100000404367,S2,emission_factor,low,54300.0,-8373409.875,-7815151.929
G100000404367,S2,emission_factor,high,58300.0,-6594904.737,-6095930.296
G100000404368,S1,lifetime,central,30,-10988753.692,-10457167.55
G100000404368,S1,lifetime,low,25,-9819462.077,-9287875.935
G100000404368,S1,lifetime,high,40,-12624808.598,-12093222.456
G100000404368,S1,capacity_factor,central,0.4308,-10988753.692,-10457167.55
G100000404368,S1,capacity_factor,low,0.4086,-10422480.872,-9918288.444
G100000404368,S1,capacity_factor,high,0.4849,-12368724.853,-11770381.955
G100000404368,S1,efficiency,central,0.55,-10988753.692,-10457167.55
G100000404368,S1,efficiency,low,0.511,-9085052.925,-8616923.475
G100000404368,S1,efficiency,high,0.589,-12640351.474,-12053712.072
G100000404368,S1,emission_factor,central,56100.0,-10988753.692,-10457167.55
