company_id,company_name,company_country,phase,role_tier1,role_tier2,role_tier2_all,share,share_basis,origin,also_stated_by,gem_unit_id,gem_location_id,plant_name,country,fuel_type,status,capacity_mw,start_year,scenario,ti_lifetime_full_tco2,ti_lifetime_weighted_tco2,ti_remaining_full_tco2,ti_remaining_weighted_tco2,direction,tier,latitude,longitude,source_url
kyushu,Kyushu Electric Power,JP,investment,equity_owner,equity_direct,equity_direct,0.18,equity_share,gem,,G100000404544,L100000405451,Son My I power station,VN,gas,pre-construction,2250.0,2028,S2,-8714176.373,-1568551.747,-8714176.373,-1568551.747,contribution,C,10.65008,107.68464,https://www.gem.wiki/Son_My_I_power_station
hanwha_energy,Hanwha Energy,KR,investment,equity_owner,equity_direct,equity_direct,,equity_share,gem,,G100000801689,L100000801470,Thanh Hóa (BCG) solar farm,VN,solar,operating,100.0,2019,S1,-1361038.257,,-954761.546,,contribution,B,10.917,106.258,https://www.gem.wiki/Thanh_Hóa_(BCG)_solar_farm
hanwha_energy,Hanwha Energy,KR,investment,equity_owner,equity_direct,equity_direct,,equity_share,gem,,G100000801689,L100000801470,Thanh Hóa (BCG) solar farm,VN,solar,operating,100.0,2019,S2,-1361038.257,,-954761.546,,contribution,B,10.917,106.258,https://www.gem.wiki/Thanh_Hóa_(BCG)_solar_farm
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,0.33,equity_share,gem,,G100000408644,L100000104310,Vung Ang power station,VN,gas,pre-construction,1500.0,2035,S1,-1104821.256,-364591.014,-1104821.256,-364591.014,contribution,C,18.09792,106.38123,https://www.gem.wiki/Vung_Ang_power_station
kepco,Korea Electric Power Corporation,KR,investment,equity_owner,equity_direct,equity_direct,0.33,equity_share,gem,,G100000408644,L100000104310,Vung Ang power station,VN,gas,pre-construction,1500.0,2035,S2,-1104821.256,-364591.014,-1104821.256,-364591.014,contribution,C,18.09792,106.38123,https://www.gem.wiki/Vung_Ang_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.25,equity_share,gem,,G100000408559,L100000407110,Avon power station,ZA,gas,operating,167.5,2016,S1,-3294169.604,-823542.401,-1291158.731,-322789.683,contribution,C,-29.418913,31.157693,https://www.gem.wiki/Avon_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.25,equity_share,gem,,G100000408559,L100000407110,Avon power station,ZA,gas,operating,167.5,2016,S2,-503215.009,-125803.752,1499795.864,374948.966,contribution,C,-29.418913,31.157693,https://www.gem.wiki/Avon_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.25,equity_share,gem,,G100000414449,L100000407110,Avon power station,ZA,gas,operating,167.5,2016,S1,-3294169.604,-823542.401,-1291158.731,-322789.683,contribution,C,-29.418913,31.157693,https://www.gem.wiki/Avon_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.25,equity_share,gem,,G100000414449,L100000407110,Avon power station,ZA,gas,operating,167.5,2016,S2,-503215.009,-125803.752,1499795.864,374948.966,contribution,C,-29.418913,31.157693,https://www.gem.wiki/Avon_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.25,equity_share,gem,,G100000414450,L100000407110,Avon power station,ZA,gas,operating,167.5,2016,S1,-3294169.604,-823542.401,-1291158.731,-322789.683,contribution,C,-29.418913,31.157693,https://www.gem.wiki/Avon_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.25,equity_share,gem,,G100000414450,L100000407110,Avon power station,ZA,gas,operating,167.5,2016,S2,-503215.009,-125803.752,1499795.864,374948.966,contribution,C,-29.418913,31.157693,https://www.gem.wiki/Avon_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.25,equity_share,gem,,G100000414451,L100000407110,Avon power station,ZA,gas,operating,167.5,2016,S1,-3294169.604,-823542.401,-1291158.731,-322789.683,contribution,C,-29.418913,31.157693,https://www.gem.wiki/Avon_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.25,equity_share,gem,,G100000414451,L100000407110,Avon power station,ZA,gas,operating,167.5,2016,S2,-503215.009,-125803.752,1499795.864,374948.966,contribution,C,-29.418913,31.157693,https://www.gem.wiki/Avon_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.25,equity_share,gem,,G100000408558,L100000407109,Dedisa power station,ZA,gas,operating,335.0,2015,S1,-19397738.51,-4849434.628,-10385335.332,-2596333.833,contribution,C,-33.743385,25.672819,https://www.gem.wiki/Dedisa_power_station
mitsui,Mitsui & Co.,JP,investment,equity_owner,equity_parent,equity_parent,0.25,equity_share,gem,,G100000408558,L100000407109,Dedisa power station,ZA,gas,operating,335.0,2015,S2,-14270628.679,-3567657.17,-5258225.501,-1314556.375,contribution,C,-33.743385,25.672819,https://www.gem.wiki/Dedisa_power_station
chugoku,Chugoku Electric Power,JP,investment,equity_owner,equity_unspecified,equity_unspecified,0.4,equity_share,gem_wiki,,G100000408644,L100000104310,Vung Ang power station,VN,gas,pre-construction,1500.0,2035,S1,-1104821.256,-441928.502,-1104821.256,-441928.502,contribution,C,18.09792,106.38123,https://www.gem.wiki/Vung_Ang_power_station
chugoku,Chugoku Electric Power,JP,investment,equity_owner,equity_unspecified,equity_unspecified,0.4,equity_share,gem_wiki,,G100000408644,L100000104310,Vung Ang power station,VN,gas,pre-construction,1500.0,2035,S2,-1104821.256,-441928.502,-1104821.256,-441928.502,contribution,C,18.09792,106.38123,https://www.gem.wiki/Vung_Ang_power_station
daewoo_ec,Daewoo Engineering & Construction,KR,construction,epc_contractor,epc_unspecified,epc_unspecified,,contract_share,gem_wiki,,G100000200987,L100000103053,Safi power station,MA,bioenergy,operating,4.6,2007,S1,-446961.633,,-153584.346,,contribution,C,32.149115,-9.282294,https://www.gem.wiki/Safi_power_station
dl_enc,DL E&C,KR,construction,epc_contractor,epc_unspecified,epc_unspecified,,contract_share,gem_wiki,,G100000105513,L100000103197,Kamanga power station,PH,coal,operating,105.0,2016,S1,7608222.786,,5225211.361,,liability,C,5.86868,125.079818,https://www.gem.wiki/Kamanga_power_station
dl_enc,DL E&C,KR,construction,epc_contractor,epc_unspecified,epc_unspecified,,contract_share,gem_wiki,,G100000105514,L100000103197,Kamanga power station,PH,coal,operating,105.0,2019,S1,7129519.223,,5509858.258,,liability,C,5.86868,125.079818,https://www.gem.wiki/Kamanga_power_station
dl_enc,DL E&C,KR,construction,epc_contractor,epc_unspecified,epc_unspecified,,contract_share,gem_wiki,,G100000107724,L100000103166,Pagbilao power station,PH,coal,operating,420.0,2018,S1,27677471.334,,20496511.828,,liability,C,13.8932,121.745,https://www.gem.wiki/Pagbilao_power_station
doosan_enerbility,Doosan Enerbility,KR,construction,epc_contractor,epc_unspecified,epc_unspecified,,contract_share,gem_wiki,,G100000401318,L100000405444,O Mon Power Complex,VN,gas,pre-construction,1050.0,2028,S1,-4066615.642,,-4066615.642,,contribution,C,10.134916,105.669325,https://www.gem.wiki/O_Mon_Power_Complex
doosan_enerbility,Doosan Enerbility,KR,construction,epc_contractor,epc_unspecified,epc_unspecified,,contract_share,gem_wiki,,G100000401318,L100000405444,O Mon Power Complex,VN,gas,pre-construction,1050.0,2028,S2,-4066615.642,,-4066615.642,,contribution,C,10.134916,105.669325,https://www.gem.wiki/O_Mon_Power_Complex
doosan_enerbility,Doosan Enerbility,KR,construction,equipment_supplier,equipment_unspecified,equipment_unspecified,,scope_share,gem_wiki,,G100000401318,L100000405444,O Mon Power Complex,VN,gas,pre-construction,1050.0,2028,S1,-4066615.642,,-4066615.642,,contribution,C,10.134916,105.669325,https://www.gem.wiki/O_Mon_Power_Complex
doosan_enerbility,Doosan Enerbility,KR,construction,equipment_supplier,equipment_unspecified,equipment_unspecified,,scope_share,gem_wiki,,G100000401318,L100000405444,O Mon Power Complex,VN,gas,pre-construction,1050.0,2028,S2,-4066615.642,,-4066615.642,,contribution,C,10.134916,105.669325,https://www.gem.wiki/O_Mon_Power_Complex
doosan_enerbility,Doosan Enerbility,KR,construction,epc_contractor,epc_unspecified,epc_unspecified,,contract_share,gem_wiki,,G100000408644,L100000104310,Vung Ang power station,VN,gas,pre-construction,1500.0,2035,S1,-1104821.256,,-1104821.256,,contribution,C,18.09792,106.38123,https://www.gem.wiki/Vung_Ang_power_station
doosan_enerbility,Doosan Enerbility,KR,construction,epc_contractor,epc_unspecified,epc_unspecified,,contract_share,gem_wiki,,G100000408644,L100000104310,Vung Ang power station,VN,gas,pre-construction,1500.0,2035,S2,-1104821.256,,-1104821.256,,contribution,C,18.09792,106.38123,https://www.gem.wiki/Vung_Ang_power_station
ewp,Korea East-West Power,KR,investment,equity_owner,equity_unspecified,equity_unspecified,,equity_share,gem_wiki,,G100000109790,L100000102785,Tabalong power station,ID,coal,operating,100.0,2019,S1,5948884.776,,4981425.525,,liability,C,-2.163427,115.440814,https://www.gem.wiki/Tabalong_power_station
ewp,Korea East-West Power,KR,investment,equity_owner,equity_unspecified,equity_unspecified,,equity_share,gem_wiki,,G100000109790,L100000102785,Tabalong power station,ID,coal,operating,100.0,2019,S2,5948884.776,,4981425.525,,liability,C,-2.163427,115.440814,https://www.gem.wiki/Tabalong_power_station
ewp,Korea East-West Power,KR,investment,equity_owner,equity_unspecified,equity_unspecified,,equity_share,gem_wiki,,G100000109791,L100000102785,Tabalong power station,ID,coal,operating,100.0,2019,S1,5948884.776,,4981425.525,,liability,C,-2.163427,115.440814,https://www.gem.wiki/Tabalong_power_station
ewp,Korea East-West Power,KR,investment,equity_owner,equity_unspecified,equity_unspecified,,equity_share,gem_wiki,,G100000109791,L100000102785,Tabalong power station,ID,coal,operating,100.0,2019,S2,5948884.776,,4981425.525,,liability,C,-2.163427,115.440814,https://www.gem.wiki/Tabalong_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000101261,L100000102709,Central Java Power Project,ID,coal,operating,950.0,2022,S1,28041249.201,,25652697.217,,liability,C,-6.900828,109.803685,https://www.gem.wiki/Central_Java_Power_Project
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000101261,L100000102709,Central Java Power Project,ID,coal,operating,950.0,2022,S2,28041249.201,,25652697.217,,liability,C,-6.900828,109.803685,https://www.gem.wiki/Central_Java_Power_Project
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000101262,L100000102709,Central Java Power Project,ID,coal,operating,950.0,2022,S1,28041249.201,,25652697.217,,liability,C,-6.900828,109.803685,https://www.gem.wiki/Central_Java_Power_Project
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000101262,L100000102709,Central Java Power Project,ID,coal,operating,950.0,2022,S2,28041249.201,,25652697.217,,liability,C,-6.900828,109.803685,https://www.gem.wiki/Central_Java_Power_Project
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401094,L100000405372,Chonburi Ng Project power station,TH,gas,operating,625.0,2021,S1,-7925878.022,,-6059638.008,,contribution,C,13.049968,101.193335,https://www.gem.wiki/Chonburi_Ng_Project_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401094,L100000405372,Chonburi Ng Project power station,TH,gas,operating,625.0,2021,S2,2814912.946,,4681152.96,,liability,C,13.049968,101.193335,https://www.gem.wiki/Chonburi_Ng_Project_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401095,L100000405372,Chonburi Ng Project power station,TH,gas,operating,625.0,2021,S1,-7925878.022,,-6059638.008,,contribution,C,13.049968,101.193335,https://www.gem.wiki/Chonburi_Ng_Project_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401095,L100000405372,Chonburi Ng Project power station,TH,gas,operating,625.0,2021,S2,2814912.946,,4681152.96,,liability,C,13.049968,101.193335,https://www.gem.wiki/Chonburi_Ng_Project_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401096,L100000405372,Chonburi Ng Project power station,TH,gas,operating,625.0,2022,S1,-7669712.827,,-6198256.645,,contribution,C,13.049968,101.193335,https://www.gem.wiki/Chonburi_Ng_Project_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401096,L100000405372,Chonburi Ng Project power station,TH,gas,operating,625.0,2022,S2,3713961.754,,5185417.936,,liability,C,13.049968,101.193335,https://www.gem.wiki/Chonburi_Ng_Project_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401097,L100000405372,Chonburi Ng Project power station,TH,gas,operating,625.0,2022,S1,-7669712.827,,-6198256.645,,contribution,C,13.049968,101.193335,https://www.gem.wiki/Chonburi_Ng_Project_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401097,L100000405372,Chonburi Ng Project power station,TH,gas,operating,625.0,2022,S2,3713961.754,,5185417.936,,liability,C,13.049968,101.193335,https://www.gem.wiki/Chonburi_Ng_Project_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,0.66,debt_share,gem_wiki,,G100000101590,L100000102814,Cirebon power station,ID,coal,operating,660.0,2012,S1,20350996.947,13431657.985,11603678.133,7658427.568,liability,C,-6.770286,108.614858,https://www.gem.wiki/Cirebon_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,0.66,debt_share,gem_wiki,,G100000101590,L100000102814,Cirebon power station,ID,coal,operating,660.0,2012,S2,20350996.947,13431657.985,11603678.133,7658427.568,liability,C,-6.770286,108.614858,https://www.gem.wiki/Cirebon_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000101634,L100000100183,Cochrane power station,CL,coal,operating,275.0,2016,S1,24482666.154,,16548387.397,,liability,C,-23.0630274,-70.3661289,https://www.gem.wiki/Cochrane_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000101634,L100000100183,Cochrane power station,CL,coal,operating,275.0,2016,S2,24482666.154,,16548387.397,,liability,C,-23.0630274,-70.3661289,https://www.gem.wiki/Cochrane_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000101635,L100000100183,Cochrane power station,CL,coal,operating,275.0,2016,S1,24482666.154,,16548387.397,,liability,C,-23.0630274,-70.3661289,https://www.gem.wiki/Cochrane_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000101635,L100000100183,Cochrane power station,CL,coal,operating,275.0,2016,S2,24482666.154,,16548387.397,,liability,C,-23.0630274,-70.3661289,https://www.gem.wiki/Cochrane_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000107410,L100000104345,Nghi Son coal power station,VN,coal,operating,300.0,2013,S1,36603998.89,,25145975.515,,liability,C,19.31581,105.80026,https://www.gem.wiki/Nghi_Son_coal_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000107410,L100000104345,Nghi Son coal power station,VN,coal,operating,300.0,2013,S2,36603998.89,,25145975.515,,liability,C,19.31581,105.80026,https://www.gem.wiki/Nghi_Son_coal_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000107411,L100000104345,Nghi Son coal power station,VN,coal,operating,300.0,2014,S1,36543082.698,,26118156.217,,liability,C,19.31581,105.80026,https://www.gem.wiki/Nghi_Son_coal_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000107411,L100000104345,Nghi Son coal power station,VN,coal,operating,300.0,2014,S2,36543082.698,,26118156.217,,liability,C,19.31581,105.80026,https://www.gem.wiki/Nghi_Son_coal_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000107412,L100000104345,Nghi Son coal power station,VN,coal,operating,660.0,2022,S1,63055988.28,,57158127.469,,liability,C,19.31581,105.80026,https://www.gem.wiki/Nghi_Son_coal_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000107412,L100000104345,Nghi Son coal power station,VN,coal,operating,660.0,2022,S2,63055988.28,,57158127.469,,liability,C,19.31581,105.80026,https://www.gem.wiki/Nghi_Son_coal_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000107413,L100000104345,Nghi Son coal power station,VN,coal,operating,660.0,2022,S1,63055988.28,,57158127.469,,liability,C,19.31581,105.80026,https://www.gem.wiki/Nghi_Son_coal_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000107413,L100000104345,Nghi Son coal power station,VN,coal,operating,660.0,2022,S2,63055988.28,,57158127.469,,liability,C,19.31581,105.80026,https://www.gem.wiki/Nghi_Son_coal_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000400914,L100000405276,PLTGU Jawa-1 power station,ID,gas,operating,880.0,2024,S1,-21534050.347,,-19981515.401,,contribution,C,-6.244232,107.588132,https://www.gem.wiki/PLTGU_Jawa-1_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000400914,L100000405276,PLTGU Jawa-1 power station,ID,gas,operating,880.0,2024,S2,-21534050.347,,-19981515.401,,contribution,C,-6.244232,107.588132,https://www.gem.wiki/PLTGU_Jawa-1_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000410593,L100000405276,PLTGU Jawa-1 power station,ID,gas,operating,880.0,2024,S1,-21534050.347,,-19981515.401,,contribution,C,-6.244232,107.588132,https://www.gem.wiki/PLTGU_Jawa-1_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000410593,L100000405276,PLTGU Jawa-1 power station,ID,gas,operating,880.0,2024,S2,-21534050.347,,-19981515.401,,contribution,C,-6.244232,107.588132,https://www.gem.wiki/PLTGU_Jawa-1_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401098,L100000405416,Rayong Gulf PD power station,TH,gas,operating,625.0,2023,S1,-7417621.136,,-6329493.98,,contribution,C,12.950169,101.156081,https://www.gem.wiki/Rayong_Gulf_PD_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401098,L100000405416,Rayong Gulf PD power station,TH,gas,operating,625.0,2023,S2,4614748.238,,5702875.394,,liability,C,12.950169,101.156081,https://www.gem.wiki/Rayong_Gulf_PD_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401099,L100000405416,Rayong Gulf PD power station,TH,gas,operating,625.0,2023,S1,-7417621.136,,-6329493.98,,contribution,C,12.950169,101.156081,https://www.gem.wiki/Rayong_Gulf_PD_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401099,L100000405416,Rayong Gulf PD power station,TH,gas,operating,625.0,2023,S2,4614748.238,,5702875.394,,liability,C,12.950169,101.156081,https://www.gem.wiki/Rayong_Gulf_PD_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401100,L100000405416,Rayong Gulf PD power station,TH,gas,operating,625.0,2024,S1,-7180147.524,,-6453412.547,,contribution,C,12.950169,101.156081,https://www.gem.wiki/Rayong_Gulf_PD_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401100,L100000405416,Rayong Gulf PD power station,TH,gas,operating,625.0,2024,S2,5506015.917,,6232750.894,,liability,C,12.950169,101.156081,https://www.gem.wiki/Rayong_Gulf_PD_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401101,L100000405416,Rayong Gulf PD power station,TH,gas,operating,625.0,2024,S1,-7180147.524,,-6453412.547,,contribution,C,12.950169,101.156081,https://www.gem.wiki/Rayong_Gulf_PD_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000401101,L100000405416,Rayong Gulf PD power station,TH,gas,operating,625.0,2024,S2,5506015.917,,6232750.894,,liability,C,12.950169,101.156081,https://www.gem.wiki/Rayong_Gulf_PD_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000400848,L100000406357,Reliance Meghnaghat power station,BD,gas,mothballed,750.0,2025,S1,-41504387.394,,-40247725.131,,contribution,C,23.607983,90.596336,https://www.gem.wiki/Reliance_Meghnaghat_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000108700,L100000103053,Safi power station,MA,coal,operating,693.0,2018,S1,45194800.871,,38538922.188,,liability,C,32.149115,-9.282294,https://www.gem.wiki/Safi_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000108701,L100000103053,Safi power station,MA,coal,operating,693.0,2018,S1,45194800.871,,38538922.188,,liability,C,32.149115,-9.282294,https://www.gem.wiki/Safi_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000200987,L100000103053,Safi power station,MA,bioenergy,operating,4.6,2007,S1,-446961.633,,-153584.346,,contribution,C,32.149115,-9.282294,https://www.gem.wiki/Safi_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000407423,L100000406884,Sirdaryo II power station,UZ,gas,construction,1573.0,2026,S1,-107262071.798,,-107262071.798,,contribution,C,40.242115,69.10543,https://www.gem.wiki/Sirdaryo_II_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000109956,L100000102714,Tanjung Jati B power station,ID,coal,operating,660.0,2011,S1,38103061.599,,24485629.688,,liability,C,-6.446,110.7423,https://www.gem.wiki/Tanjung_Jati_B_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000109956,L100000102714,Tanjung Jati B power station,ID,coal,operating,660.0,2011,S2,38103061.599,,24485629.688,,liability,C,-6.446,110.7423,https://www.gem.wiki/Tanjung_Jati_B_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000109957,L100000102714,Tanjung Jati B power station,ID,coal,operating,660.0,2012,S1,38184333.828,,25520161.685,,liability,C,-6.446,110.7423,https://www.gem.wiki/Tanjung_Jati_B_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000109957,L100000102714,Tanjung Jati B power station,ID,coal,operating,660.0,2012,S2,38184333.828,,25520161.685,,liability,C,-6.446,110.7423,https://www.gem.wiki/Tanjung_Jati_B_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000109960,L100000102714,Tanjung Jati B power station,ID,coal,operating,660.0,2006,S1,37903926.446,,19375516.937,,liability,C,-6.4447822,110.743491,https://www.gem.wiki/Tanjung_Jati_B_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000109960,L100000102714,Tanjung Jati B power station,ID,coal,operating,660.0,2006,S2,37903926.446,,19375516.937,,liability,C,-6.4447822,110.743491,https://www.gem.wiki/Tanjung_Jati_B_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000109961,L100000102714,Tanjung Jati B power station,ID,coal,operating,660.0,2006,S1,37903926.446,,19375516.937,,liability,C,-6.4447822,110.743491,https://www.gem.wiki/Tanjung_Jati_B_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000109961,L100000102714,Tanjung Jati B power station,ID,coal,operating,660.0,2006,S2,37903926.446,,19375516.937,,liability,C,-6.4447822,110.743491,https://www.gem.wiki/Tanjung_Jati_B_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000110552,L100000104316,Van Phong power station,VN,coal,operating,716.0,2023,S1,68489706.299,,63855973.118,,liability,C,12.47704,109.29244,https://www.gem.wiki/Van_Phong_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000110552,L100000104316,Van Phong power station,VN,coal,operating,716.0,2023,S2,68489706.299,,63855973.118,,liability,C,12.47704,109.29244,https://www.gem.wiki/Van_Phong_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000110553,L100000104316,Van Phong power station,VN,coal,operating,716.0,2024,S1,68799302.938,,65710468.671,,liability,C,12.47704,109.29244,https://www.gem.wiki/Van_Phong_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000110553,L100000104316,Van Phong power station,VN,coal,operating,716.0,2024,S2,68799302.938,,65710468.671,,liability,C,12.47704,109.29244,https://www.gem.wiki/Van_Phong_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000110670,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2025,S1,52208141.176,,51031207.373,,liability,C,18.09792,106.38123,https://www.gem.wiki/Vung_Ang_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000110670,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2025,S2,52208141.176,,51031207.373,,liability,C,18.09792,106.38123,https://www.gem.wiki/Vung_Ang_power_station
jbic,Japan Bank for International Cooperation,JP,finance,lender,loan_unspecified,loan_unspecified,,debt_share,gem_wiki,,G100000110671,L100000104310,Vung Ang power station,VN,coal,operating,660.0,2026,S1,52463842.453,,52463842.453,,liability,C,18.09792,106.38123,https://www.gem.wiki/Vung_Ang_power_station
