gem_unit_id,gem_location_id,country,plant_name,unit_name,fuel_type,fuel_id,technology,status,capacity_mw,start_year,end_year,lifetime_years,lifetime_source,capacity_factor,cf_source,cf_low,cf_high,heat_rate_mj_per_kwh,heat_rate_source,ef_kgco2_per_tj,ef_basis,intensity_gco2_per_kwh,biogenic,biogenic_intensity_gco2_per_kwh,biogenic_lifetime_tco2,scenario,years_counted,years_dropped,e_prod_lifetime_tco2,e_ref_lifetime_tco2,ti_lifetime_tco2,ti_remaining_tco2,analysis_year,crossover_year,direction,layer1_tier,layer2_tier,tier,latitude,longitude,matched_companies,wiki_url
G100000108005,L100000101501,CN,Pingshuo Gangue power station,Unit 3,coal,bituminous,subcritical,operating,300.0,2009,2048,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,40,0,54210924.6,28552600.325,25658324.29,18015260.046,2026,2009,liability,A,C,C,39.4727567,112.3225046,kepco;jpower,https://www.gem.wiki/Pingshuo_Gangue_power_station
G100000108006,L100000101501,CN,Pingshuo Gangue power station,Unit 4,coal,bituminous,subcritical,operating,300.0,2009,2048,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,40,0,54210924.6,28552600.325,25658324.29,18015260.046,2026,2009,liability,A,C,C,39.4727567,112.3225046,kepco;jpower,https://www.gem.wiki/Pingshuo_Gangue_power_station
G100000108006,L100000101501,CN,Pingshuo Gangue power station,Unit 4,coal,bituminous,subcritical,operating,300.0,2009,2048,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,40,0,54210924.6,28552600.325,25658324.29,18015260.046,2026,2009,liability,A,C,C,39.4727567,112.3225046,kepco;jpower,https://www.gem.wiki/Pingshuo_Gangue_power_station
G100000109043,L100000101509,CN,Shanxi Hepo power station,Unit 1,coal,bituminous,subcritical,retired,50.0,1991,2016,26,retired_year,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,17,9,3839940.501,2945304.105,894636.387,0,2026,2000,liability,A,C,C,37.8469433,113.6165446,kepco;jpower,https://www.gem.wiki/Shanxi_Hepo_power_station
G100000109043,L100000101509,CN,Shanxi Hepo power station,Unit 1,coal,bituminous,subcritical,retired,50.0,1991,2016,26,retired_year,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,17,9,3839940.501,2945304.105,894636.387,0,2026,2000,liability,A,C,C,37.8469433,113.6165446,kepco;jpower,https://www.gem.wiki/Shanxi_Hepo_power_station
G100000109044,L100000101509,CN,Shanxi Hepo power station,Unit 2,coal,bituminous,subcritical,retired,50.0,1992,2016,25,retired_year,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,17,8,3839940.501,2945304.105,894636.387,0,2026,2000,liability,A,C,C,37.8469433,113.6165446,kepco;jpower,https://www.gem.wiki/Shanxi_Hepo_power_station
G100000109044,L100000101509,CN,Shanxi Hepo power station,Unit 2,coal,bituminous,subcritical,retired,50.0,1992,2016,25,retired_year,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,17,8,3839940.501,2945304.105,894636.387,0,2026,2000,liability,A,C,C,37.8469433,113.6165446,kepco;jpower,https://www.gem.wiki/Shanxi_Hepo_power_station
G100000109045,L100000101509,CN,Shanxi Hepo power station,Unit 3,coal,bituminous,subcritical,retired,100.0,2000,2016,17,retired_year,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,17,0,7679880.985,5890608.213,1789272.773,0,2026,2000,liability,A,C,C,37.8469433,113.6165446,kepco;jpower,https://www.gem.wiki/Shanxi_Hepo_power_station
G100000109045,L100000101509,CN,Shanxi Hepo power station,Unit 3,coal,bituminous,subcritical,retired,100.0,2000,2016,17,retired_year,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,17,0,7679880.985,5890608.213,1789272.773,0,2026,2000,liability,A,C,C,37.8469433,113.6165446,kepco;jpower,https://www.gem.wiki/Shanxi_Hepo_power_station
G100000109046,L100000101509,CN,Shanxi Hepo power station,Unit 4,coal,bituminous,subcritical,retired,100.0,2000,2016,17,retired_year,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,17,0,7679880.985,5890608.213,1789272.773,0,2026,2000,liability,A,C,C,37.8469433,113.6165446,kepco;jpower,https://www.gem.wiki/Shanxi_Hepo_power_station
G100000109046,L100000101509,CN,Shanxi Hepo power station,Unit 4,coal,bituminous,subcritical,retired,100.0,2000,2016,17,retired_year,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,17,0,7679880.985,5890608.213,1789272.773,0,2026,2000,liability,A,C,C,37.8469433,113.6165446,kepco;jpower,https://www.gem.wiki/Shanxi_Hepo_power_station
G100000109047,L100000101509,CN,Shanxi Hepo power station,Unit 5,coal,bituminous,supercritical,operating,350.0,2016,2055,40,default,0.53,country_implied,0.53,0.5728,9.2308,default,94600.0,ipcc_default,873.231,no,0.0,0.0,S1,40,0,56759301.4,28472411.415,28286889.997,23860529.477,2026,2016,liability,A,C,C,37.919943,113.615236,kepco;jpower,https://www.gem.wiki/Shanxi_Hepo_power_station
G100000109047,L100000101509,CN,Shanxi Hepo power station,Unit 5,coal,bituminous,supercritical,operating,350.0,2016,2055,40,default,0.53,country_implied,0.53,0.5728,9.2308,default,94600.0,ipcc_default,873.231,no,0.0,0.0,S2,40,0,56759301.4,28472411.415,28286889.997,23860529.477,2026,2016,liability,A,C,C,37.919943,113.615236,kepco;jpower,https://www.gem.wiki/Shanxi_Hepo_power_station
G100000109048,L100000101509,CN,Shanxi Hepo power station,Unit 6,coal,bituminous,supercritical,operating,350.0,2016,2055,40,default,0.53,country_implied,0.53,0.5728,9.2308,default,94600.0,ipcc_default,873.231,no,0.0,0.0,S1,40,0,56759301.4,28472411.415,28286889.997,23860529.477,2026,2016,liability,A,C,C,37.919943,113.615236,kepco;jpower,https://www.gem.wiki/Shanxi_Hepo_power_station
G100000109048,L100000101509,CN,Shanxi Hepo power station,Unit 6,coal,bituminous,supercritical,operating,350.0,2016,2055,40,default,0.53,country_implied,0.53,0.5728,9.2308,default,94600.0,ipcc_default,873.231,no,0.0,0.0,S2,40,0,56759301.4,28472411.415,28286889.997,23860529.477,2026,2016,liability,A,C,C,37.919943,113.615236,kepco;jpower,https://www.gem.wiki/Shanxi_Hepo_power_station
G100000106344,L100000105027,CN,Shanxi Liulin power station,Phase I Unit 1,coal,bituminous,subcritical,operating,100.0,1995,2034,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,35,5,15811519.675,10353405.417,5458114.26,2089984.389,2026,2000,liability,A,C,C,37.4185467,110.8243489,kepco;jpower,https://www.gem.wiki/Shanxi_Liulin_power_station
G100000106344,L100000105027,CN,Shanxi Liulin power station,Phase I Unit 1,coal,bituminous,subcritical,operating,100.0,1995,2034,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,35,5,15811519.675,10353405.417,5458114.26,2089984.389,2026,2000,liability,A,C,C,37.4185467,110.8243489,kepco;jpower,https://www.gem.wiki/Shanxi_Liulin_power_station
G100000106345,L100000105027,CN,Shanxi Liulin power station,Phase I Unit 2,coal,bituminous,subcritical,operating,100.0,1996,2035,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,36,4,16263277.38,10550409.774,5712867.608,2344737.737,2026,2000,liability,A,C,C,37.4185467,110.8243489,kepco;jpower,https://www.gem.wiki/Shanxi_Liulin_power_station
G100000106345,L100000105027,CN,Shanxi Liulin power station,Phase I Unit 2,coal,bituminous,subcritical,operating,100.0,1996,2035,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,36,4,16263277.38,10550409.774,5712867.608,2344737.737,2026,2000,liability,A,C,C,37.4185467,110.8243489,kepco;jpower,https://www.gem.wiki/Shanxi_Liulin_power_station
G100000106346,L100000105027,CN,Shanxi Liulin power station,Phase II Unit 3,coal,bituminous,subcritical,operating,600.0,2008,2047,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,40,0,108421849.24,58290784.108,50131065.126,34215460.502,2026,2008,liability,A,C,C,37.4185467,110.8243489,kepco;jpower,https://www.gem.wiki/Shanxi_Liulin_power_station
G100000106346,L100000105027,CN,Shanxi Liulin power station,Phase II Unit 3,coal,bituminous,subcritical,operating,600.0,2008,2047,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,40,0,108421849.24,58290784.108,50131065.126,34215460.502,2026,2008,liability,A,C,C,37.4185467,110.8243489,kepco;jpower,https://www.gem.wiki/Shanxi_Liulin_power_station
G100000106347,L100000105027,CN,Shanxi Liulin power station,Phase II Unit 4,coal,bituminous,subcritical,operating,600.0,2008,2047,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,40,0,108421849.24,58290784.108,50131065.126,34215460.502,2026,2008,liability,A,C,C,37.4185467,110.8243489,kepco;jpower,https://www.gem.wiki/Shanxi_Liulin_power_station
G100000106347,L100000105027,CN,Shanxi Liulin power station,Phase II Unit 4,coal,bituminous,subcritical,operating,600.0,2008,2047,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,40,0,108421849.24,58290784.108,50131065.126,34215460.502,2026,2008,liability,A,C,C,37.4185467,110.8243489,kepco;jpower,https://www.gem.wiki/Shanxi_Liulin_power_station
G100000109051,L100000101511,CN,Shanxi Ruiguang power station,Phase I Unit 1,coal,bituminous,subcritical,operating,330.0,2011,2050,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,40,0,59632017.08,30073087.257,29558929.823,21844350.603,2026,2011,liability,A,C,C,37.784571,112.719866,kepco;jpower,https://www.gem.wiki/Shanxi_Ruiguang_power_station
G100000109051,L100000101511,CN,Shanxi Ruiguang power station,Phase I Unit 1,coal,bituminous,subcritical,operating,330.0,2011,2050,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,40,0,59632017.08,30073087.257,29558929.823,21844350.603,2026,2011,liability,A,C,C,37.784571,112.719866,kepco;jpower,https://www.gem.wiki/Shanxi_Ruiguang_power_station
G100000109052,L100000101511,CN,Shanxi Ruiguang power station,Phase I Unit 2,coal,bituminous,subcritical,operating,330.0,2012,2051,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,40,0,59632017.08,29382332.215,30249684.864,22873197.258,2026,2012,liability,A,C,C,37.784571,112.719866,kepco;jpower,https://www.gem.wiki/Shanxi_Ruiguang_power_station
G100000109052,L100000101511,CN,Shanxi Ruiguang power station,Phase I Unit 2,coal,bituminous,subcritical,operating,330.0,2012,2051,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,40,0,59632017.08,29382332.215,30249684.864,22873197.258,2026,2012,liability,A,C,C,37.784571,112.719866,kepco;jpower,https://www.gem.wiki/Shanxi_Ruiguang_power_station
G100000109057,L100000101514,CN,Shanxi Yuguang power station,Phase I Unit 1,coal,bituminous,subcritical,operating,300.0,2012,2051,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,40,0,54210924.6,26711211.107,27499713.509,20793815.689,2026,2012,liability,A,C,C,39.6158712,112.7989912,kepco;jpower,https://www.gem.wiki/Shanxi_Yuguang_power_station
G100000109057,L100000101514,CN,Shanxi Yuguang power station,Phase I Unit 1,coal,bituminous,subcritical,operating,300.0,2012,2051,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,40,0,54210924.6,26711211.107,27499713.509,20793815.689,2026,2012,liability,A,C,C,39.6158712,112.7989912,kepco;jpower,https://www.gem.wiki/Shanxi_Yuguang_power_station
G100000109058,L100000101514,CN,Shanxi Yuguang power station,Phase I Unit 2,coal,bituminous,subcritical,operating,300.0,2012,2051,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,40,0,54210924.6,26711211.107,27499713.509,20793815.689,2026,2012,liability,A,C,C,39.6158712,112.7989912,kepco;jpower,https://www.gem.wiki/Shanxi_Yuguang_power_station
G100000109058,L100000101514,CN,Shanxi Yuguang power station,Phase I Unit 2,coal,bituminous,subcritical,operating,300.0,2012,2051,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,40,0,54210924.6,26711211.107,27499713.509,20793815.689,2026,2012,liability,A,C,C,39.6158712,112.7989912,kepco;jpower,https://www.gem.wiki/Shanxi_Yuguang_power_station
G100000109059,L100000101514,CN,Shanxi Yuguang power station,Phase II Unit 3,coal,bituminous,supercritical,operating,350.0,2019,2058,40,default,0.53,country_implied,0.53,0.5728,9.2308,default,94600.0,ipcc_default,873.231,no,0.0,0.0,S1,40,0,56759301.4,26624834.179,30134467.231,26824195.475,2026,2019,liability,A,C,C,39.6158712,112.7989912,kepco;jpower,https://www.gem.wiki/Shanxi_Yuguang_power_station
G100000109059,L100000101514,CN,Shanxi Yuguang power station,Phase II Unit 3,coal,bituminous,supercritical,operating,350.0,2019,2058,40,default,0.53,country_implied,0.53,0.5728,9.2308,default,94600.0,ipcc_default,873.231,no,0.0,0.0,S2,40,0,56759301.4,26624834.179,30134467.231,26824195.475,2026,2019,liability,A,C,C,39.6158712,112.7989912,kepco;jpower,https://www.gem.wiki/Shanxi_Yuguang_power_station
G100000109060,L100000101514,CN,Shanxi Yuguang power station,Phase II Unit 4,coal,bituminous,supercritical,operating,350.0,2019,2058,40,default,0.53,country_implied,0.53,0.5728,9.2308,default,94600.0,ipcc_default,873.231,no,0.0,0.0,S1,40,0,56759301.4,26624834.179,30134467.231,26824195.475,2026,2019,liability,A,C,C,39.6158712,112.7989912,kepco;jpower,https://www.gem.wiki/Shanxi_Yuguang_power_station
G100000109060,L100000101514,CN,Shanxi Yuguang power station,Phase II Unit 4,coal,bituminous,supercritical,operating,350.0,2019,2058,40,default,0.53,country_implied,0.53,0.5728,9.2308,default,94600.0,ipcc_default,873.231,no,0.0,0.0,S2,40,0,56759301.4,26624834.179,30134467.231,26824195.475,2026,2019,liability,A,C,C,39.6158712,112.7989912,kepco;jpower,https://www.gem.wiki/Shanxi_Yuguang_power_station
G100000109061,L100000101515,CN,Shanxi Zhaoguang power station,Unit 1,coal,bituminous,subcritical,operating,300.0,2005,2044,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,40,0,54210924.6,31022025.836,23188898.78,14443966.771,2026,2005,liability,A,C,C,36.5537987,111.6917736,kepco;jpower,https://www.gem.wiki/Shanxi_Zhaoguang_power_station
G100000109061,L100000101515,CN,Shanxi Zhaoguang power station,Unit 1,coal,bituminous,subcritical,operating,300.0,2005,2044,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,40,0,54210924.6,31022025.836,23188898.78,14443966.771,2026,2005,liability,A,C,C,36.5537987,111.6917736,kepco;jpower,https://www.gem.wiki/Shanxi_Zhaoguang_power_station
G100000109062,L100000101515,CN,Shanxi Zhaoguang power station,Unit 2,coal,bituminous,subcritical,operating,300.0,2005,2044,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S1,40,0,54210924.6,31022025.836,23188898.78,14443966.771,2026,2005,liability,A,C,C,36.5537987,111.6917736,kepco;jpower,https://www.gem.wiki/Shanxi_Zhaoguang_power_station
G100000109062,L100000101515,CN,Shanxi Zhaoguang power station,Unit 2,coal,bituminous,subcritical,operating,300.0,2005,2044,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,94600.0,ipcc_default,973.029,no,0.0,0.0,S2,40,0,54210924.6,31022025.836,23188898.78,14443966.771,2026,2005,liability,A,C,C,36.5537987,111.6917736,kepco;jpower,https://www.gem.wiki/Shanxi_Zhaoguang_power_station
G100000109063,L100000101515,CN,Shanxi Zhaoguang power station,Unit 3,coal,bituminous,supercritical,operating,600.0,2009,2048,40,default,0.53,country_implied,0.53,0.5728,9.2308,default,94600.0,ipcc_default,873.231,no,0.0,0.0,S1,40,0,97301659.56,57105200.65,40196458.916,29636411.033,2026,2009,liability,A,C,C,36.5537987,111.6917736,kepco;jpower,https://www.gem.wiki/Shanxi_Zhaoguang_power_station
G100000109063,L100000101515,CN,Shanxi Zhaoguang power station,Unit 3,coal,bituminous,supercritical,operating,600.0,2009,2048,40,default,0.53,country_implied,0.53,0.5728,9.2308,default,94600.0,ipcc_default,873.231,no,0.0,0.0,S2,40,0,97301659.56,57105200.65,40196458.916,29636411.033,2026,2009,liability,A,C,C,36.5537987,111.6917736,kepco;jpower,https://www.gem.wiki/Shanxi_Zhaoguang_power_station
G100000109064,L100000101515,CN,Shanxi Zhaoguang power station,Unit 4,coal,bituminous,supercritical,operating,600.0,2009,2048,40,default,0.53,country_implied,0.53,0.5728,9.2308,default,94600.0,ipcc_default,873.231,no,0.0,0.0,S1,40,0,97301659.56,57105200.65,40196458.916,29636411.033,2026,2009,liability,A,C,C,36.5537987,111.6917736,kepco;jpower,https://www.gem.wiki/Shanxi_Zhaoguang_power_station
G100000109064,L100000101515,CN,Shanxi Zhaoguang power station,Unit 4,coal,bituminous,supercritical,operating,600.0,2009,2048,40,default,0.53,country_implied,0.53,0.5728,9.2308,default,94600.0,ipcc_default,873.231,no,0.0,0.0,S2,40,0,97301659.56,57105200.65,40196458.916,29636411.033,2026,2009,liability,A,C,C,36.5537987,111.6917736,kepco;jpower,https://www.gem.wiki/Shanxi_Zhaoguang_power_station
G100000604115,L100000604076,CN,Shuifeng hydroelectric plant,,hydro,,conventional storage,operating,630.0,1941,2000,60,default,0.4167,country_implied,0.3776,0.4186,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S1,1,59,0.0,1801825.379,-1801825.379,0,2026,,contribution,A,B,B,40.4615,124.9629,khnp,https://www.gem.wiki/Shuifeng_hydroelectric_plant
G100000604115,L100000604076,CN,Shuifeng hydroelectric plant,,hydro,,conventional storage,operating,630.0,1941,2000,60,default,0.4167,country_implied,0.3776,0.4186,,not_applicable,,not_applicable,0.0,no,0.0,0.0,S2,1,59,0.0,1801825.379,-1801825.379,0,2026,,contribution,A,B,B,40.4615,124.9629,khnp,https://www.gem.wiki/Shuifeng_hydroelectric_plant
G100000111277,L100000101543,CN,Yangcheng power station,Phase I Unit 1,coal,anthracite,subcritical,operating,350.0,2001,2040,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,98300.0,ipcc_default,1011.086,no,0.0,0.0,S1,40,0,65719762.56,38888352.679,26831409.881,13804866.815,2026,2001,liability,A,C,C,35.466123,112.5742039,kepco;jpower,https://www.gem.wiki/Yangcheng_power_station
G100000111277,L100000101543,CN,Yangcheng power station,Phase I Unit 1,coal,anthracite,subcritical,operating,350.0,2001,2040,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,98300.0,ipcc_default,1011.086,no,0.0,0.0,S2,40,0,65719762.56,38888352.679,26831409.881,13804866.815,2026,2001,liability,A,C,C,35.466123,112.5742039,kepco;jpower,https://www.gem.wiki/Yangcheng_power_station
G100000111278,L100000101543,CN,Yangcheng power station,Phase I Unit 2,coal,anthracite,subcritical,operating,350.0,2001,2040,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,98300.0,ipcc_default,1011.086,no,0.0,0.0,S1,40,0,65719762.56,38888352.679,26831409.881,13804866.815,2026,2001,liability,A,C,C,35.466123,112.5742039,kepco;jpower,https://www.gem.wiki/Yangcheng_power_station
G100000111278,L100000101543,CN,Yangcheng power station,Phase I Unit 2,coal,anthracite,subcritical,operating,350.0,2001,2040,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,98300.0,ipcc_default,1011.086,no,0.0,0.0,S2,40,0,65719762.56,38888352.679,26831409.881,13804866.815,2026,2001,liability,A,C,C,35.466123,112.5742039,kepco;jpower,https://www.gem.wiki/Yangcheng_power_station
G100000111279,L100000101543,CN,Yangcheng power station,Phase I Unit 3,coal,anthracite,subcritical,operating,350.0,2001,2040,40,default,0.53,country_implied,0.53,0.5728,10.2857,default,98300.0,ipcc_default,1011.086,no,0.0,0.0,S1,40,0,65719762.56,38888352.679,26831409.881,13804866.815,2026,2001,liability,A,C,C,35.466123,112.5742039,kepco;jpower,https://www.gem.wiki/Yangcheng_power_station
