gem_unit_id,scenario,t,calendar_year,generation_gwh,grid_gco2_per_kwh,grid_basis,e_prod_tco2,e_ref_tco2,ti_tco2,cumulative_ti_tco2
G100000405045,S2,11,2032,1741.313,328.762,pathway,639410.06,572477.305,66932.756,-1379836.636
G100000405045,S2,12,2033,1741.313,314.606,pathway,639410.06,547828.325,91581.735,-1288254.901
G100000405045,S2,13,2034,1741.313,301.061,pathway,639410.06,524240.85,115169.21,-1173085.692
G100000405045,S2,14,2035,1741.313,288.098,pathway,639410.06,501668.909,137741.151,-1035344.541
G100000405045,S2,15,2036,1741.313,275.694,pathway,639410.06,480068.795,159341.266,-876003.275
G100000405045,S2,16,2037,1741.313,263.823,pathway,639410.06,459398.715,180011.345,-695991.93
G100000405045,S2,17,2038,1741.313,252.464,pathway,639410.06,439618.621,199791.44,-496200.49
G100000405045,S2,18,2039,1741.313,241.594,pathway,639410.06,420690.202,218719.858,-277480.633
G100000405045,S2,19,2040,1741.313,231.191,pathway,639410.06,402576.718,236833.342,-40647.291
G100000405045,S2,20,2041,1741.313,221.237,pathway,639410.06,385243.342,254166.718,213519.427
G100000405045,S2,21,2042,1741.313,211.712,pathway,639410.06,368656.119,270753.941,484273.368
G100000405045,S2,22,2043,1741.313,202.596,pathway,639410.06,352783.008,286627.052,770900.421
G100000405045,S2,23,2044,1741.313,193.873,pathway,639410.06,337593.362,301816.698,1072717.118
G100000405045,S2,24,2045,1741.313,185.525,pathway,639410.06,323057.928,316352.132,1389069.251
G100000405045,S2,25,2046,1741.313,177.537,pathway,639410.06,309148.147,330261.913,1719331.164
G100000405045,S2,26,2047,1741.313,169.893,pathway,639410.06,295837.378,343572.682,2062903.846
G100000405045,S2,27,2048,1741.313,162.578,pathway,639410.06,283099.675,356310.385,2419214.231
G100000405045,S2,28,2049,1741.313,155.578,pathway,639410.06,270910.311,368499.749,2787713.98
G100000405045,S2,29,2050,1741.313,148.88,pathway,639410.06,259245.953,380164.107,3167878.087
G100000405046,S1,0,2023,1741.313,483.79,observed,639410.06,842429.72,-203019.659,-203019.659
G100000405046,S1,1,2024,1741.313,467.51,observed,639410.06,814081.147,-174671.087,-377690.746
G100000405046,S1,2,2025,1741.313,447.381,pathway,639410.06,779029.739,-139619.679,-517310.426
G100000405046,S1,3,2026,1741.313,428.118,pathway,639410.06,745487.353,-106077.293,-623387.719
G100000405046,S1,4,2027,1741.313,409.685,pathway,639410.06,713389.386,-73979.326,-697367.045
G100000405046,S1,5,2028,1741.313,392.045,pathway,639410.06,682673.325,-43263.265,-740630.31
G100000405046,S1,6,2029,1741.313,375.165,pathway,639410.06,653279.791,-13869.731,-754500.04
G100000405046,S1,7,2030,1741.313,359.012,pathway,639410.06,625152.017,14258.043,-740241.997
G100000405046,S1,8,2031,1741.313,343.554,pathway,639410.06,598235.152,41174.908,-699067.088
G100000405046,S1,9,2032,1741.313,328.762,pathway,639410.06,572477.305,66932.756,-632134.333
G100000405046,S1,10,2033,1741.313,314.606,pathway,639410.06,547828.325,91581.735,-540552.598
G100000405046,S1,11,2034,1741.313,301.061,pathway,639410.06,524240.85,115169.21,-425383.388
G100000405046,S1,12,2035,1741.313,288.098,pathway,639410.06,501668.909,137741.151,-287642.237
G100000405046,S1,13,2036,1741.313,275.694,pathway,639410.06,480068.795,159341.266,-128300.972
G100000405046,S1,14,2037,1741.313,263.823,pathway,639410.06,459398.715,180011.345,51710.373
G100000405046,S1,15,2038,1741.313,252.464,pathway,639410.06,439618.621,199791.44,251501.813
G100000405046,S1,16,2039,1741.313,241.594,pathway,639410.06,420690.202,218719.858,470221.671
G100000405046,S1,17,2040,1741.313,231.191,pathway,639410.06,402576.718,236833.342,707055.013
G100000405046,S1,18,2041,1741.313,221.237,pathway,639410.06,385243.342,254166.718,961221.73
G100000405046,S1,19,2042,1741.313,211.712,pathway,639410.06,368656.119,270753.941,1231975.672
G100000405046,S1,20,2043,1741.313,202.596,pathway,639410.06,352783.008,286627.052,1518602.724
G100000405046,S1,21,2044,1741.313,193.873,pathway,639410.06,337593.362,301816.698,1820419.422
G100000405046,S1,22,2045,1741.313,185.525,pathway,639410.06,323057.928,316352.132,2136771.554
G100000405046,S1,23,2046,1741.313,177.537,pathway,639410.06,309148.147,330261.913,2467033.467
G100000405046,S1,24,2047,1741.313,169.893,pathway,639410.06,295837.378,343572.682,2810606.149
G100000405046,S1,25,2048,1741.313,162.578,pathway,639410.06,283099.675,356310.385,3166916.535
G100000405046,S1,26,2049,1741.313,155.578,pathway,639410.06,270910.311,368499.749,3535416.284
G100000405046,S1,27,2050,1741.313,148.88,pathway,639410.06,259245.953,380164.107,3915580.391
G100000405046,S1,28,2051,1741.313,142.469,pathway,639410.06,248083.616,391326.444,4306906.835
G100000405046,S1,29,2052,1741.313,136.335,pathway,639410.06,237402.055,402008.005,4708914.841
G100000405046,S2,0,2023,1741.313,483.79,observed,639410.06,842429.72,-203019.659,-203019.659
G100000405046,S2,1,2024,1741.313,467.51,observed,639410.06,814081.147,-174671.087,-377690.746
G100000405046,S2,2,2025,1741.313,447.381,pathway,639410.06,779029.739,-139619.679,-517310.426
G100000405046,S2,3,2026,1741.313,428.118,pathway,639410.06,745487.353,-106077.293,-623387.719
G100000405046,S2,4,2027,1741.313,409.685,pathway,639410.06,713389.386,-73979.326,-697367.045
G100000405046,S2,5,2028,1741.313,392.045,pathway,639410.06,682673.325,-43263.265,-740630.31
G100000405046,S2,6,2029,1741.313,375.165,pathway,639410.06,653279.791,-13869.731,-754500.04
G100000405046,S2,7,2030,1741.313,359.012,pathway,639410.06,625152.017,14258.043,-740241.997
G100000405046,S2,8,2031,1741.313,343.554,pathway,639410.06,598235.152,41174.908,-699067.088
G100000405046,S2,9,2032,1741.313,328.762,pathway,639410.06,572477.305,66932.756,-632134.333
G100000405046,S2,10,2033,1741.313,314.606,pathway,639410.06,547828.325,91581.735,-540552.598
G100000405046,S2,11,2034,1741.313,301.061,pathway,639410.06,524240.85,115169.21,-425383.388
G100000405046,S2,12,2035,1741.313,288.098,pathway,639410.06,501668.909,137741.151,-287642.237
G100000405046,S2,13,2036,1741.313,275.694,pathway,639410.06,480068.795,159341.266,-128300.972
G100000405046,S2,14,2037,1741.313,263.823,pathway,639410.06,459398.715,180011.345,51710.373
G100000405046,S2,15,2038,1741.313,252.464,pathway,639410.06,439618.621,199791.44,251501.813
G100000405046,S2,16,2039,1741.313,241.594,pathway,639410.06,420690.202,218719.858,470221.671
G100000405046,S2,17,2040,1741.313,231.191,pathway,639410.06,402576.718,236833.342,707055.013
G100000405046,S2,18,2041,1741.313,221.237,pathway,639410.06,385243.342,254166.718,961221.73
G100000405046,S2,19,2042,1741.313,211.712,pathway,639410.06,368656.119,270753.941,1231975.672
G100000405046,S2,20,2043,1741.313,202.596,pathway,639410.06,352783.008,286627.052,1518602.724
G100000405046,S2,21,2044,1741.313,193.873,pathway,639410.06,337593.362,301816.698,1820419.422
G100000405046,S2,22,2045,1741.313,185.525,pathway,639410.06,323057.928,316352.132,2136771.554
G100000405046,S2,23,2046,1741.313,177.537,pathway,639410.06,309148.147,330261.913,2467033.467
G100000405046,S2,24,2047,1741.313,169.893,pathway,639410.06,295837.378,343572.682,2810606.149
G100000405046,S2,25,2048,1741.313,162.578,pathway,639410.06,283099.675,356310.385,3166916.535
G100000405046,S2,26,2049,1741.313,155.578,pathway,639410.06,270910.311,368499.749,3535416.284
G100000405046,S2,27,2050,1741.313,148.88,pathway,639410.06,259245.953,380164.107,3915580.391
G100000405046,S2,28,2051,1741.313,142.469,pathway,639410.06,248083.616,391326.444,4306906.835
G100000405046,S2,29,2052,1741.313,136.335,pathway,639410.06,237402.055,402008.005,4708914.841
G100000405047,S1,0,2023,1741.313,483.79,observed,639410.06,842429.72,-203019.659,-203019.659
G100000405047,S1,1,2024,1741.313,467.51,observed,639410.06,814081.147,-174671.087,-377690.746
G100000405047,S1,2,2025,1741.313,447.381,pathway,639410.06,779029.739,-139619.679,-517310.426
G100000405047,S1,3,2026,1741.313,428.118,pathway,639410.06,745487.353,-106077.293,-623387.719
G100000405047,S1,4,2027,1741.313,409.685,pathway,639410.06,713389.386,-73979.326,-697367.045
G100000405047,S1,5,2028,1741.313,392.045,pathway,639410.06,682673.325,-43263.265,-740630.31
G100000405047,S1,6,2029,1741.313,375.165,pathway,639410.06,653279.791,-13869.731,-754500.04
G100000405047,S1,7,2030,1741.313,359.012,pathway,639410.06,625152.017,14258.043,-740241.997
G100000405047,S1,8,2031,1741.313,343.554,pathway,639410.06,598235.152,41174.908,-699067.088
G100000405047,S1,9,2032,1741.313,328.762,pathway,639410.06,572477.305,66932.756,-632134.333
G100000405047,S1,10,2033,1741.313,314.606,pathway,639410.06,547828.325,91581.735,-540552.598
G100000405047,S1,11,2034,1741.313,301.061,pathway,639410.06,524240.85,115169.21,-425383.388
G100000405047,S1,12,2035,1741.313,288.098,pathway,639410.06,501668.909,137741.151,-287642.237
G100000405047,S1,13,2036,1741.313,275.694,pathway,639410.06,480068.795,159341.266,-128300.972
G100000405047,S1,14,2037,1741.313,263.823,pathway,639410.06,459398.715,180011.345,51710.373
G100000405047,S1,15,2038,1741.313,252.464,pathway,639410.06,439618.621,199791.44,251501.813
G100000405047,S1,16,2039,1741.313,241.594,pathway,639410.06,420690.202,218719.858,470221.671
G100000405047,S1,17,2040,1741.313,231.191,pathway,639410.06,402576.718,236833.342,707055.013
G100000405047,S1,18,2041,1741.313,221.237,pathway,639410.06,385243.342,254166.718,961221.73
G100000405047,S1,19,2042,1741.313,211.712,pathway,639410.06,368656.119,270753.941,1231975.672
G100000405047,S1,20,2043,1741.313,202.596,pathway,639410.06,352783.008,286627.052,1518602.724
G100000405047,S1,21,2044,1741.313,193.873,pathway,639410.06,337593.362,301816.698,1820419.422
G100000405047,S1,22,2045,1741.313,185.525,pathway,639410.06,323057.928,316352.132,2136771.554
G100000405047,S1,23,2046,1741.313,177.537,pathway,639410.06,309148.147,330261.913,2467033.467
G100000405047,S1,24,2047,1741.313,169.893,pathway,639410.06,295837.378,343572.682,2810606.149
G100000405047,S1,25,2048,1741.313,162.578,pathway,639410.06,283099.675,356310.385,3166916.535
G100000405047,S1,26,2049,1741.313,155.578,pathway,639410.06,270910.311,368499.749,3535416.284
G100000405047,S1,27,2050,1741.313,148.88,pathway,639410.06,259245.953,380164.107,3915580.391
G100000405047,S1,28,2051,1741.313,142.469,pathway,639410.06,248083.616,391326.444,4306906.835
G100000405047,S1,29,2052,1741.313,136.335,pathway,639410.06,237402.055,402008.005,4708914.841
G100000405047,S2,0,2023,1741.313,483.79,observed,639410.06,842429.72,-203019.659,-203019.659
G100000405047,S2,1,2024,1741.313,467.51,observed,639410.06,814081.147,-174671.087,-377690.746
G100000405047,S2,2,2025,1741.313,447.381,pathway,639410.06,779029.739,-139619.679,-517310.426
G100000405047,S2,3,2026,1741.313,428.118,pathway,639410.06,745487.353,-106077.293,-623387.719
G100000405047,S2,4,2027,1741.313,409.685,pathway,639410.06,713389.386,-73979.326,-697367.045
G100000405047,S2,5,2028,1741.313,392.045,pathway,639410.06,682673.325,-43263.265,-740630.31
G100000405047,S2,6,2029,1741.313,375.165,pathway,639410.06,653279.791,-13869.731,-754500.04
G100000405047,S2,7,2030,1741.313,359.012,pathway,639410.06,625152.017,14258.043,-740241.997
G100000405047,S2,8,2031,1741.313,343.554,pathway,639410.06,598235.152,41174.908,-699067.088
G100000405047,S2,9,2032,1741.313,328.762,pathway,639410.06,572477.305,66932.756,-632134.333
G100000405047,S2,10,2033,1741.313,314.606,pathway,639410.06,547828.325,91581.735,-540552.598
G100000405047,S2,11,2034,1741.313,301.061,pathway,639410.06,524240.85,115169.21,-425383.388
G100000405047,S2,12,2035,1741.313,288.098,pathway,639410.06,501668.909,137741.151,-287642.237
G100000405047,S2,13,2036,1741.313,275.694,pathway,639410.06,480068.795,159341.266,-128300.972
G100000405047,S2,14,2037,1741.313,263.823,pathway,639410.06,459398.715,180011.345,51710.373
G100000405047,S2,15,2038,1741.313,252.464,pathway,639410.06,439618.621,199791.44,251501.813
G100000405047,S2,16,2039,1741.313,241.594,pathway,639410.06,420690.202,218719.858,470221.671
G100000405047,S2,17,2040,1741.313,231.191,pathway,639410.06,402576.718,236833.342,707055.013
G100000405047,S2,18,2041,1741.313,221.237,pathway,639410.06,385243.342,254166.718,961221.73
G100000405047,S2,19,2042,1741.313,211.712,pathway,639410.06,368656.119,270753.941,1231975.672
G100000405047,S2,20,2043,1741.313,202.596,pathway,639410.06,352783.008,286627.052,1518602.724
G100000405047,S2,21,2044,1741.313,193.873,pathway,639410.06,337593.362,301816.698,1820419.422
G100000405047,S2,22,2045,1741.313,185.525,pathway,639410.06,323057.928,316352.132,2136771.554
G100000405047,S2,23,2046,1741.313,177.537,pathway,639410.06,309148.147,330261.913,2467033.467
G100000405047,S2,24,2047,1741.313,169.893,pathway,639410.06,295837.378,343572.682,2810606.149
G100000405047,S2,25,2048,1741.313,162.578,pathway,639410.06,283099.675,356310.385,3166916.535
G100000405047,S2,26,2049,1741.313,155.578,pathway,639410.06,270910.311,368499.749,3535416.284
G100000405047,S2,27,2050,1741.313,148.88,pathway,639410.06,259245.953,380164.107,3915580.391
G100000405047,S2,28,2051,1741.313,142.469,pathway,639410.06,248083.616,391326.444,4306906.835
G100000405047,S2,29,2052,1741.313,136.335,pathway,639410.06,237402.055,402008.005,4708914.841
G100000405038,S1,0,2017,3880.225,673.26,observed,1424818.751,2612400.523,-1187581.772,-1187581.772
G100000405038,S1,1,2018,3880.225,671.2,observed,1424818.751,2604407.259,-1179588.508,-2367170.281
G100000405038,S1,2,2019,3880.225,660.09,observed,1424818.751,2561297.955,-1136479.205,-3503649.485
G100000405038,S1,3,2020,3880.225,645.69,observed,1424818.751,2505422.71,-1080603.959,-4584253.445
G100000405038,S1,4,2021,3880.225,605.3,observed,1424818.751,2348700.408,-923881.657,-5508135.102
G100000405038,S1,5,2022,3880.225,558.49,observed,1424818.751,2167067.059,-742248.308,-6250383.41
G100000405038,S1,6,2023,3880.225,483.79,observed,1424818.751,1877214.225,-452395.474,-6702778.884
G100000405038,S1,7,2024,3880.225,467.51,observed,1424818.751,1814044.156,-389225.405,-7092004.29
G100000405038,S1,8,2025,3880.225,447.381,pathway,1424818.751,1735937.936,-311119.185,-7403123.475
G100000405038,S1,9,2026,3880.225,428.118,pathway,1424818.751,1661194.319,-236375.568,-7639499.043
G100000405038,S1,10,2027,3880.225,409.685,pathway,1424818.751,1589669.349,-164850.598,-7804349.642
G100000405038,S1,11,2028,3880.225,392.045,pathway,1424818.751,1521223.726,-96404.975,-7900754.617
G100000405038,S1,12,2029,3880.225,375.165,pathway,1424818.751,1455725.134,-30906.383,-7931661.0
G100000405038,S1,13,2030,3880.225,359.012,pathway,1424818.751,1393047.077,31771.673,-7899889.326
G100000405038,S1,14,2031,3880.225,343.554,pathway,1424818.751,1333067.33,91751.421,-7808137.906
G100000405038,S1,15,2032,3880.225,328.762,pathway,1424818.751,1275670.26,149148.49,-7658989.415
G100000405038,S1,16,2033,3880.225,314.606,pathway,1424818.751,1220744.118,204074.632,-7454914.783
G100000405038,S1,17,2034,3880.225,301.061,pathway,1424818.751,1168183.362,256635.389,-7198279.394
G100000405038,S1,18,2035,3880.225,288.098,pathway,1424818.751,1117885.553,306933.198,-6891346.196
G100000405038,S1,19,2036,3880.225,275.694,pathway,1424818.751,1069753.297,355065.454,-6536280.743
G100000405038,S1,20,2037,3880.225,263.823,pathway,1424818.751,1023693.47,401125.281,-6135155.462
G100000405038,S1,21,2038,3880.225,252.464,pathway,1424818.751,979616.826,445201.924,-5689953.538
G100000405038,S1,22,2039,3880.225,241.594,pathway,1424818.751,937438.001,487380.75,-5202572.787
G100000405038,S1,23,2040,3880.225,231.191,pathway,1424818.751,897075.12,527743.63,-4674829.157
G100000405038,S1,24,2041,3880.225,221.237,pathway,1424818.751,858450.581,566368.17,-4108460.987
G100000405038,S1,25,2042,3880.225,211.712,pathway,1424818.751,821488.718,603330.032,-3505130.955
G100000405038,S2,0,2017,3880.225,673.26,observed,1424818.751,2612400.523,-1187581.772,-1187581.772
G100000405038,S2,1,2018,3880.225,671.2,observed,1424818.751,2604407.259,-1179588.508,-2367170.281
G100000405038,S2,2,2019,3880.225,660.09,observed,1424818.751,2561297.955,-1136479.205,-3503649.485
G100000405038,S2,3,2020,3880.225,645.69,observed,1424818.751,2505422.71,-1080603.959,-4584253.445
G100000405038,S2,4,2021,3880.225,605.3,observed,1424818.751,2348700.408,-923881.657,-5508135.102
G100000405038,S2,5,2022,3880.225,558.49,observed,1424818.751,2167067.059,-742248.308,-6250383.41
G100000405038,S2,6,2023,3880.225,483.79,observed,1424818.751,1877214.225,-452395.474,-6702778.884
G100000405038,S2,7,2024,3880.225,467.51,observed,1424818.751,1814044.156,-389225.405,-7092004.29
G100000405038,S2,8,2025,3880.225,447.381,pathway,1424818.751,1735937.936,-311119.185,-7403123.475
G100000405038,S2,9,2026,3880.225,428.118,pathway,1424818.751,1661194.319,-236375.568,-7639499.043
G100000405038,S2,10,2027,3880.225,409.685,pathway,1424818.751,1589669.349,-164850.598,-7804349.642
G100000405038,S2,11,2028,3880.225,392.045,pathway,1424818.751,1521223.726,-96404.975,-7900754.617
G100000405038,S2,12,2029,3880.225,375.165,pathway,1424818.751,1455725.134,-30906.383,-7931661.0
G100000405038,S2,13,2030,3880.225,359.012,pathway,1424818.751,1393047.077,31771.673,-7899889.326
G100000405038,S2,14,2031,3880.225,343.554,pathway,1424818.751,1333067.33,91751.421,-7808137.906
G100000405038,S2,15,2032,3880.225,328.762,pathway,1424818.751,1275670.26,149148.49,-7658989.415
G100000405038,S2,16,2033,3880.225,314.606,pathway,1424818.751,1220744.118,204074.632,-7454914.783
G100000405038,S2,17,2034,3880.225,301.061,pathway,1424818.751,1168183.362,256635.389,-7198279.394
G100000405038,S2,18,2035,3880.225,288.098,pathway,1424818.751,1117885.553,306933.198,-6891346.196
G100000405038,S2,19,2036,3880.225,275.694,pathway,1424818.751,1069753.297,355065.454,-6536280.743
G100000405038,S2,20,2037,3880.225,263.823,pathway,1424818.751,1023693.47,401125.281,-6135155.462
G100000405038,S2,21,2038,3880.225,252.464,pathway,1424818.751,979616.826,445201.924,-5689953.538
G100000405038,S2,22,2039,3880.225,241.594,pathway,1424818.751,937438.001,487380.75,-5202572.787
G100000405038,S2,23,2040,3880.225,231.191,pathway,1424818.751,897075.12,527743.63,-4674829.157
G100000405038,S2,24,2041,3880.225,221.237,pathway,1424818.751,858450.581,566368.17,-4108460.987
G100000405038,S2,25,2042,3880.225,211.712,pathway,1424818.751,821488.718,603330.032,-3505130.955
G100000405039,S1,0,2017,261.197,673.26,observed,146531.472,175853.438,-29321.966,-29321.966
