gem_unit_id,gem_location_id,country,country_name,plant_name,unit_name,gem_type,fuel_type,fuel_detail,technology,capacity_mw,status,start_year,retired_year,operator,owner,parent,latitude,longitude,capacity_factor,heat_rate_mj_per_kwh,gem_emission_factor_kgco2_per_tj,wiki_url,matched_companies,source_id,source_file
G100000912690,L100000909896,NO,Norway,Hog Jaeren wind farm,2,wind,wind,,Onshore,14.0,operating,2012,,Norsk Vind; Eurus Energy,Norsk Vindpro AS; Norsk Vind AS; Eurus Energy; Elektrizitätswerk Der Stadt Zürich (EWZ),,58.6415,5.7441,,,,https://www.gem.wiki/Hog_Jaeren_wind_farm,toyota_tsusho,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000918907,L100000909896,NO,Norway,Hog Jaeren wind farm,1,wind,wind,,Onshore,60.0,operating,2011,,Norsk Vind; Eurus Energy,Norsk Vindpro AS; Norsk Vind AS; Eurus Energy; Elektrizitätswerk Der Stadt Zürich (EWZ),,58.6415,5.7441,,,,https://www.gem.wiki/Hog_Jaeren_wind_farm,toyota_tsusho,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000604925,L100000602811,NP,Nepal,Upper Trishuli 1 hydroelectric plant,,hydropower,hydro,,run-of-river,216.0,construction,2026,,Nepal Water and Energy Development CO (NWEDC),Kyeryong Construction Industrial [10%]; Koen [50%]; unknown [10%]; Daelim Co Ltd [15%]; International Finance Corp [15%],,28.0737,85.208,,,,https://www.gem.wiki/Upper_Trishuli_1_hydroelectric_plant,koen;dl_enc,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100001051109,L100001045407,NZ,New Zealand,South Taranaki Bight (Parkwind) offshore wind farm,--,wind,wind,,Offshore mount unknown,1000.0,announced,,,,Parkwind NV; JERA Co Inc,,-39.6244,173.7577,,,,https://www.gem.wiki/South_Taranaki_Bight_(Parkwind)_offshore_wind_farm,jera,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100001051112,L100001045409,NZ,New Zealand,Taranaki Bight offshore wind farm,--,wind,wind,,Offshore mount unknown,1000.0,announced,,,,Sumitomo Corp,,-39.3263,173.3061,,,,https://www.gem.wiki/Taranaki_Bight_offshore_wind_farm,sumitomo_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000804621,L100000804048,OM,Oman,Amin Solar PV Power Plant,--,utility-scale solar,solar,,PV,105.0,operating,2020,,Amin Renewable Energy,Bahwan Renewable Energy Co LLC [10%]; Marubeni Corp [50%]; OQ Gas Networks SAOC [30%]; Nebras Power QPSC [10%],,18.496,55.808,,,,https://www.gem.wiki/Amin_Solar_PV_Power_Plant,marubeni,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000834618,L100000830750,OM,Oman,Ibri 3 solar farm,--,utility-scale solar,solar,,PV,500.0,pre-construction,2027,,,Al Khadra Partners; Abu Dhabi Future Energy Co; OQ SAOC; Korea Midland Power Co Ltd,,23.3341,56.2608,,,,https://www.gem.wiki/Ibri_3_solar_farm,komipo,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000404688,L100000405508,OM,Oman,Ibri Independent power plant,1,oil/gas,gas,"fossil gas: natural gas, fossil liquids: fuel oil",combined cycle,1539.0,operating,2019,,,Ad Dhahirah Generation Company SAOC [100%],Mitsui & Co Ltd [50.1%]; ACWA Power Co [44.9%]; Dhofar International Development & Investment Holding Company SAOG [5.0%],23.365562,56.283718,,,,https://www.gem.wiki/Ibri_Independent_power_plant,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000411532,L100000408234,OM,Oman,New Qalhat LNG power station,1,oil/gas,gas,fossil gas: LNG,internal combustion,119.7,operating,2021,,,Oman LNG LLC [100%],Government of Oman [51.0%]; Shell PLC [30.0%]; small shareholder(s) [8.5%]; TotalEnergies SE [5.5%]; Korea Gas Corp [1.2%]; Hyundai Corp [1.0%]; POSCO International Corp [1.0%]; Samsung C&T Corp [1.0%]; SK Innovation Co Ltd [0.8%],22.65971,59.405567,,,,https://www.gem.wiki/New_Qalhat_LNG_power_station,posco_international;samsung_ct,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000410072,L100000407694,OM,Oman,Qalhat LNG power station,1,oil/gas,gas,fossil gas: LNG,gas turbine,280.0,operating,2005,,,Oman LNG LLC [100%],Government of Oman [51.0%]; Shell PLC [30.0%]; small shareholder(s) [8.5%]; TotalEnergies SE [5.5%]; Korea Gas Corp [1.2%]; Hyundai Corp [1.0%]; POSCO International Corp [1.0%]; Samsung C&T Corp [1.0%]; SK Innovation Co Ltd [0.8%],22.65971,59.405567,,,,https://www.gem.wiki/Qalhat_LNG_power_station,posco_international;samsung_ct,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000404706,L100000405524,OM,Oman,Sohar III power plant,1,oil/gas,gas,"fossil gas: natural gas, fossil liquids: fuel oil",combined cycle,870.5,operating,2019,,,Shinas Generating Company SAOC [100%],Mitsui & Co Ltd [50.1%]; ACWA Power Co [44.9%]; Dhofar International Development & Investment Holding Company SAOG [5.0%],24.4885,56.6135,,,,https://www.gem.wiki/Sohar_III_power_plant,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000411167,L100000405524,OM,Oman,Sohar III power plant,2,oil/gas,gas,"fossil gas: natural gas, fossil liquids: fuel oil",combined cycle,870.5,operating,2019,,,Shinas Generating Company SAOC [100%],Mitsui & Co Ltd [50.1%]; ACWA Power Co [44.9%]; Dhofar International Development & Investment Holding Company SAOG [5.0%],24.4885,56.6135,,,,https://www.gem.wiki/Sohar_III_power_plant,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000404707,L100000405526,OM,Oman,Sur Independent power plant,1,oil/gas,gas,"fossil gas: natural gas, fossil liquids: fuel oil",combined cycle,800.0,operating,2014,2043,,Phoenix Power Company SAOG [100%],Axia Power Holdings BV [25.0%]; JERA Power Management Mid East BV [25.0%]; Middle East Investment LLC [25.0%]; Nebras Energy QPSC [15.0%]; Ras Laffan Operating Company WLL [10.0%],22.655898,59.416961,,,,https://www.gem.wiki/Sur_Independent_power_plant,jera,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000411165,L100000405526,OM,Oman,Sur Independent power plant,3,oil/gas,gas,"fossil gas: natural gas, fossil liquids: fuel oil",combined cycle,400.0,operating,2014,2043,,Phoenix Power Company SAOG [100%],Axia Power Holdings BV [25.0%]; JERA Power Management Mid East BV [25.0%]; Middle East Investment LLC [25.0%]; Nebras Energy QPSC [15.0%]; Ras Laffan Operating Company WLL [10.0%],22.655898,59.416961,,,,https://www.gem.wiki/Sur_Independent_power_plant,jera,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000411166,L100000405526,OM,Oman,Sur Independent power plant,2,oil/gas,gas,"fossil gas: natural gas, fossil liquids: fuel oil",combined cycle,800.0,operating,2014,2043,,Phoenix Power Company SAOG [100%],Axia Power Holdings BV [25.0%]; JERA Power Management Mid East BV [25.0%]; Middle East Investment LLC [25.0%]; Nebras Energy QPSC [15.0%]; Ras Laffan Operating Company WLL [10.0%],22.655898,59.416961,,,,https://www.gem.wiki/Sur_Independent_power_plant,jera,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000411259,L100000408899,PH,Philippines,Aboitiz Cebu LNG power station,1,oil/gas,gas,fossil gas: LNG,unknown,150.0,cancelled,,,,Aboitiz Power Corp [50%]; JERA Co Inc [50%],Aboitiz Power Corp [50.0%]; Chubu Electric Power Co Inc [25.0%]; Tokyo Electric Power Co [25.0%],10.218203,123.72442,,,,https://www.gem.wiki/Aboitiz_Cebu_LNG_power_station,jera,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000604224,L100000604168,PH,Philippines,Bakun AC hydroelectric plant,,hydropower,hydro,,run-of-river,75.0,operating,2000,,Luzon Hydro,JERA Co Inc [27%]; unknown [6%]; PCD Nominee [14%]; Aboitiz Equity Ventures Inc [51%],,16.8512,120.5835,,,,https://www.gem.wiki/Bakun_AC_hydroelectric_plant,jera,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000105677,L100000103172,PH,Philippines,KEPCO Subic Bay power station,--,coal,coal,coal: unknown,subcritical,200.0,cancelled,,,,KEPCO Philippines Corp [100%],Korea Electric Power Corp [100.0%],14.850474,120.205317,,,,https://www.gem.wiki/KEPCO_Subic_Bay_power_station,kepco,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000105513,L100000103197,PH,Philippines,Kamanga power station,Unit 1,coal,coal,coal: subbituminous,subcritical,105.0,operating,2016,,,Sarangani Energy Corp [100%],Alsons Consolidated Resources Inc [37.5%]; Manila Electric Co [37.5%]; Toyota Tsusho Corp [25.0%],5.86868,125.079818,,,,https://www.gem.wiki/Kamanga_power_station,toyota_tsusho,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000105514,L100000103197,PH,Philippines,Kamanga power station,Unit 2,coal,coal,coal: subbituminous,subcritical,105.0,operating,2019,,,Sarangani Energy Corp [100%],Alsons Consolidated Resources Inc [37.5%]; Manila Electric Co [37.5%]; Toyota Tsusho Corp [25.0%],5.86868,125.079818,,,,https://www.gem.wiki/Kamanga_power_station,toyota_tsusho,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000405948,L100000405960,PH,Philippines,Lloyds Energy power station,1,oil/gas,gas,fossil gas: LNG,unknown,1200.0,cancelled - inferred 4 y,,,,Mitsubishi Corp [50%]; Lloyds Energy Ltd [50%],Lloyds Energy Ltd [50.0%]; Mitsubishi Corp [50.0%],13.774431,121.024546,,,,https://www.gem.wiki/Lloyds_Energy_power_station,mitsubishi_corp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000107724,L100000103166,PH,Philippines,Pagbilao power station,Unit 3,coal,coal,coal: bituminous,subcritical,420.0,operating,2018,,,Aboitiz Power Corp [50%]; TeaM Energy Corp [50%],Aboitiz Power Corp [50.0%]; Marubeni Corp [25.0%]; Chubu Electric Power Co Inc [12.5%]; Tokyo Electric Power Co [12.5%],13.8932,121.745,,,,https://www.gem.wiki/Pagbilao_power_station,marubeni,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000107750,L100000103201,PH,Philippines,Panay power plant (Kepco),Unit 1,coal,coal,coal: unknown,subcritical,50.0,cancelled,,,,KEPCO Philippines Corp [100%],Korea Electric Power Corp [100.0%],10.920334,122.67261,,,,https://www.gem.wiki/Panay_power_plant_(Kepco),kepco,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000114104,L100000103201,PH,Philippines,Panay power plant (Kepco),Unit 2,coal,coal,coal: unknown,subcritical,50.0,cancelled,,,,KEPCO Philippines Corp [100%],Korea Electric Power Corp [100.0%],10.920334,122.67261,,,,https://www.gem.wiki/Panay_power_plant_(Kepco),kepco,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100001054434,L100001047737,PH,Philippines,San Mariano Biomass power station,--,bioenergy,bioenergy,bioenergy: agricultural waste (solids),,19.0,operating,2012,,,Green Future Innovations Inc,GCO; ITOCHU Corp; JGC Holdings Corp; Philippine Bioethanol and Energy Investments Corp,16.9884743447966,121.994582064878,,,,https://www.gem.wiki/San_Mariano_Biomass_power_station,itochu;jgc,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000113917,L100000104384,PH,Philippines,Sual KEPCO Power Station,Unit 1,coal,coal,coal: unknown,ultra-supercritical,500.0,cancelled,2024,,,KEPCO Philippines Corp [100%],Korea Electric Power Corp [100.0%],16.091,120.096,,,,https://www.gem.wiki/Sual_KEPCO_Power_Station,kepco,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000114305,L100000104384,PH,Philippines,Sual KEPCO Power Station,Unit 2,coal,coal,coal: unknown,ultra-supercritical,500.0,cancelled,2025,,,KEPCO Philippines Corp [100%],Korea Electric Power Corp [100.0%],16.091,120.096,,,,https://www.gem.wiki/Sual_KEPCO_Power_Station,kepco,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000603038,L100000603005,PK,Pakistan,Asrit-Kedam hydroelectric plant,,hydropower,hydro,,run-of-river,215.0,pre-construction,2029,,,Korea South-East Power Co Ltd [100%],,34.7701,72.3397,,,,https://www.gem.wiki/Asrit-Kedam_hydroelectric_plant,koen,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000603039,L100000603006,PK,Pakistan,Athmuqam hydroelectric plant,,hydropower,hydro,,run-of-river,350.0,pre-construction,,,,Korea Hydro & Nuclear Power (KHNP) Co Ltd [100%],,33.8441,73.7966,,,,https://www.gem.wiki/Athmuqam_hydroelectric_plant,khnp,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000901029,L100000900899,PK,Pakistan,Gul Ahmed (DL Energy) wind farm,--,wind,wind,,Onshore,50.0,operating,2016,,,DL Energy Co Ltd; Gul Ahmed Wind Power Ltd,,25.1531,67.9684,,,,https://www.gem.wiki/Gul_Ahmed_(DL_Energy)_wind_farm,dl_enc,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000900916,L100000900804,PK,Pakistan,Hawa Energy wind farm,--,wind,wind,,Onshore,50.0,operating,2018,,General Electric,Hawa Energy; DL Energy Co Ltd,,25.1428,68.0551,,,,https://www.gem.wiki/Hawa_Energy_wind_farm,dl_enc,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000603057,L100000603024,PK,Pakistan,Kalam-Asrit hydroelectric plant,,hydropower,hydro,,run-of-river,238.0,pre-construction,2032,,,Korea South-East Power Co Ltd [100%],,34.931,72.4174,,,,https://www.gem.wiki/Kalam-Asrit_hydroelectric_plant,koen,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000603064,L100000603031,PK,Pakistan,Lower Palas Valley hydroelectric plant,,hydropower,hydro,,run-of-river,665.0,pre-construction,,,,Pakistan Water and Power Development Authority; Daewoo Engineering & Construction Co Ltd; Korea Water Resources CORP (KOWACO); Pakhtunkhwa Energy Development Organization,,33.7128,71.2679,,,,https://www.gem.wiki/Lower_Palas_Valley_hydroelectric_plant,daewoo_ec,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000603065,L100000603032,PK,Pakistan,Lower Spat Gah hydroelectric plant,,hydropower,hydro,,run-of-river,496.0,pre-construction,2030,,,Lotte Engineering & Construction Co Ltd [6%]; Pakistan Water and Power Development Authority [26%]; POSCO Engineering & Construction [2%]; Korea Midland Power CO LTD (KOMIPO) [34%]; unknown [18%]; DL Energy [14%],,33.7128,71.2679,,,,https://www.gem.wiki/Lower_Spat_Gah_hydroelectric_plant,komipo;dl_enc;lotte_ec,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000900949,L100000900833,PK,Pakistan,Metro Power wind farm,--,wind,wind,,Onshore,50.0,operating,2016,,Hydrochina CORP (PowerChina),DL Energy Co Ltd; Metro Power Co Ltd,,25.1718,67.9695,,,,https://www.gem.wiki/Metro_Power_wind_farm,dl_enc,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000603079,L100000603045,PK,Pakistan,Patrind hydroelectric plant,,hydropower,hydro,,run-of-river,150.0,operating,2017,,Star Hydro Power LTD (SHPL),Daewoo Engineering & Construction Co Ltd; Korea Water Resources CORP (KOWACO),,34.3411,73.4295,,,,https://www.gem.wiki/Patrind_hydroelectric_plant,daewoo_ec,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000918205,L100000914714,PL,Poland,Łosino wind farm,--,wind,wind,,Onshore,48.0,operating,2008,,,Mitsui & Co Ltd [100%],,54.4128,16.9758,,,,https://www.gem.wiki/Łosino_wind_farm,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000402109,L100000402537,PR,Puerto Rico,EcoElectrica power station,CC,oil/gas,gas,fossil gas: natural gas,combined cycle,574.0,operating,2000,,,EcoElectrica LP [100%],Naturgy Energy Group SA [47.5%]; ENGIE SA [35.0%]; Mitsui & Co Ltd [15.0%]; unknown [2.5%],17.981025,-66.75542,,,,https://www.gem.wiki/EcoElectrica_power_station,mitsui,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000400584,L100000400584,PT,Portugal,Elecgas Pego power station,G3,oil/gas,gas,fossil gas: natural gas,combined cycle,418.0,operating,2011,,,ElecGas SA [100%],Endesa SA [50.0%]; ENGIE SA [25.0%]; Marubeni Corp [25.0%],39.4689,-8.1113,,,,https://www.gem.wiki/Elecgas_Pego_power_station,marubeni,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000400585,L100000400584,PT,Portugal,Elecgas Pego power station,G4,oil/gas,gas,fossil gas: natural gas,combined cycle,418.0,operating,2011,,,ElecGas SA [100%],Endesa SA [50.0%]; ENGIE SA [25.0%]; Marubeni Corp [25.0%],39.4689,-8.1113,,,,https://www.gem.wiki/Elecgas_Pego_power_station,marubeni,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000107913,L100000103283,PT,Portugal,Pego power station,Unit 1,coal,coal,coal: bituminous,subcritical,341.0,retired,1992,2021,,Tejo Energia SA [100%],Endesa SA [43.8%]; ENGIE SA [28.1%]; Marubeni Corp [28.1%],39.468174,-8.109231,,,,https://www.gem.wiki/Pego_power_station,marubeni,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000107914,L100000103283,PT,Portugal,Pego power station,Unit 2,coal,coal,coal: bituminous,subcritical,341.0,retired,1995,2021,,Tejo Energia SA [100%],Endesa SA [43.8%]; ENGIE SA [28.1%]; Marubeni Corp [28.1%],39.468174,-8.109231,,,,https://www.gem.wiki/Pego_power_station,marubeni,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000114668,L100000400593,PT,Portugal,Tapada do Outeiro power station,Unit 2,coal,coal,coal: unknown,subcritical,50.0,retired,1964,2000,,TrustEnergy BV [100%],ENGIE SA [50.0%]; Marubeni Corp [50.0%],41.07,-8.4587,,,,https://www.gem.wiki/Tapada_do_Outeiro_power_station,marubeni,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000400593,L100000400593,PT,Portugal,Tapada do Outeiro power station,G1,oil/gas,gas,fossil gas: natural gas,combined cycle,330.0,operating,1998,,,TrustEnergy BV [100%],ENGIE SA [50.0%]; Marubeni Corp [50.0%],41.07,-8.4587,,,,https://www.gem.wiki/Tapada_do_Outeiro_power_station,marubeni,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000400594,L100000400593,PT,Portugal,Tapada do Outeiro power station,G2,oil/gas,gas,fossil gas: natural gas,combined cycle,330.0,operating,1998,,,TrustEnergy BV [100%],ENGIE SA [50.0%]; Marubeni Corp [50.0%],41.07,-8.4587,,,,https://www.gem.wiki/Tapada_do_Outeiro_power_station,marubeni,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000400595,L100000400593,PT,Portugal,Tapada do Outeiro power station,G3,oil/gas,gas,fossil gas: natural gas,combined cycle,330.0,operating,1999,,,TrustEnergy BV [100%],ENGIE SA [50.0%]; Marubeni Corp [50.0%],41.07,-8.4587,,,,https://www.gem.wiki/Tapada_do_Outeiro_power_station,marubeni,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000804692,L100000804101,QA,Qatar,Al Kharsaah Solar,2,utility-scale solar,solar,,PV,450.0,operating,2022,,Siraj 1 SPV,TotalEnergies SE [20%]; Marubeni Corp [20%]; Siraj Energy [60%],,25.3171,51.5122,,,,https://www.gem.wiki/Al_Kharsaah_Solar,marubeni,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000804693,L100000804101,QA,Qatar,Al Kharsaah Solar,1,utility-scale solar,solar,,PV,350.0,operating,2022,,Siraj 1 SPV,TotalEnergies SE [20%]; Marubeni Corp [20%]; Siraj Energy [60%],,25.2353,51.0137,,,,https://www.gem.wiki/Al_Kharsaah_Solar,marubeni,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
G100000404740,L100000405536,QA,Qatar,Ras Laffan C power plant,1,oil/gas,gas,fossil gas: natural gas,combined cycle,683.0,operating,2011,,,Ras Girtas Power Company QSC [100%],Nebras Energy QPSC [45.0%]; ENGIE SA [20.0%]; QatarEnergy [15.0%]; Mitsui & Co Ltd [10.0%]; Chubu Electric Power Co Inc [5.0%]; Shikoku Electric Power Co Inc [5.0%],25.936944,51.522222,,,,https://www.gem.wiki/Ras_Laffan_C_power_plant,mitsui;shikoku,gem_global_integrated_power_tracker,gem_global_integrated_power_2026_08_v3.xlsx
