market,country,segment,scenario,t,calendar_year,r_fleet,r_power,fleet_intensity_gco2_km,e_ref_kgco2_per_vehicle,grid_kgco2_per_kwh
EU27,PT,passenger_car,S1,21,2045,0.020429971,0.126835564,136.985094,1070.873069,0.006411047
EU27,PT,passenger_car,S1,22,2046,0.020429971,0.126835564,136.985094,1048.995163,0.005597898
EU27,PT,passenger_car,S1,23,2047,0.020429971,0.126835564,136.985094,1027.564222,0.004887886
EU27,PT,passenger_car,S1,24,2048,0.020429971,0.126835564,136.985094,1006.571115,0.004267928
EU27,PT,passenger_car,S2,0,2024,0.135101686,0.085599875,136.985094,1651.93414,0.11064
EU27,PT,passenger_car,S2,1,2025,0.135101686,0.085599875,136.985094,1428.755053,0.10116923
EU27,PT,passenger_car,S2,2,2026,0.135101686,0.085599875,136.985094,1235.727836,0.092509156
EU27,PT,passenger_car,S2,3,2027,0.135101686,0.085599875,136.985094,1068.778922,0.084590384
EU27,PT,passenger_car,S2,4,2028,0.135101686,0.085599875,136.985094,924.385088,0.077349458
EU27,PT,passenger_car,S2,5,2029,0.135101686,0.085599875,136.985094,799.499104,0.070728354
EU27,PT,passenger_car,S2,6,2030,0.135101686,0.085599875,136.985094,691.485427,0.064674016
EU27,PT,passenger_car,S2,7,2031,0.135101686,0.085599875,136.985094,598.06458,0.059137928
EU27,PT,passenger_car,S2,8,2032,0.135101686,0.085599875,136.985094,517.265047,0.054075729
EU27,PT,passenger_car,S2,9,2033,0.135101686,0.085599875,136.985094,447.381667,0.049446853
EU27,PT,passenger_car,S2,10,2034,0.135101686,0.085599875,136.985094,386.939649,0.045214209
EU27,PT,passenger_car,S2,11,2035,0.135101686,0.085599875,136.985094,334.66345,0.041343878
EU27,PT,passenger_car,S2,12,2036,0.135101686,0.085599875,136.985094,289.449854,0.037804847
EU27,PT,passenger_car,S2,13,2037,0.135101686,0.085599875,136.985094,250.344691,0.034568757
EU27,PT,passenger_car,S2,14,2038,0.135101686,0.085599875,136.985094,216.522701,0.031609676
EU27,PT,passenger_car,S2,15,2039,0.135101686,0.085599875,136.985094,187.270119,0.028903892
EU27,PT,passenger_car,S2,16,2040,0.135101686,0.085599875,136.985094,161.96961,0.026429722
EU27,PT,passenger_car,S2,17,2041,0.135101686,0.085599875,136.985094,140.087243,0.024167341
EU27,PT,passenger_car,S2,18,2042,0.135101686,0.085599875,136.985094,121.16122,0.02209862
EU27,PT,passenger_car,S2,19,2043,0.135101686,0.085599875,136.985094,104.792135,0.020206981
EU27,PT,passenger_car,S2,20,2044,0.135101686,0.085599875,136.985094,90.634541,0.018477266
EU27,PT,passenger_car,S2,21,2045,0.135101686,0.085599875,136.985094,78.389662,0.016895614
EU27,PT,passenger_car,S2,22,2046,0.135101686,0.085599875,136.985094,67.799086,0.015449352
EU27,PT,passenger_car,S2,23,2047,0.135101686,0.085599875,136.985094,58.639315,0.014126889
EU27,PT,passenger_car,S2,24,2048,0.135101686,0.085599875,136.985094,50.717045,0.012917629
EU27,RO,passenger_car,S1,0,2024,0.005610179,0.045020687,113.382903,1367.309993,0.25133
EU27,RO,passenger_car,S1,1,2025,0.005610179,0.045020687,113.382903,1359.639139,0.240014951
EU27,RO,passenger_car,S1,2,2026,0.005610179,0.045020687,113.382903,1352.01132,0.229209313
EU27,RO,passenger_car,S1,3,2027,0.005610179,0.045020687,113.382903,1344.426295,0.218890152
EU27,RO,passenger_car,S1,4,2028,0.005610179,0.045020687,113.382903,1336.883823,0.209035567
EU27,RO,passenger_car,S1,5,2029,0.005610179,0.045020687,113.382903,1329.383665,0.199624642
EU27,RO,passenger_car,S1,6,2030,0.005610179,0.045020687,113.382903,1321.925585,0.190637404
EU27,RO,passenger_car,S1,7,2031,0.005610179,0.045020687,113.382903,1314.509346,0.182054777
EU27,RO,passenger_car,S1,8,2032,0.005610179,0.045020687,113.382903,1307.134713,0.173858546
EU27,RO,passenger_car,S1,9,2033,0.005610179,0.045020687,113.382903,1299.801453,0.166031314
EU27,RO,passenger_car,S1,10,2034,0.005610179,0.045020687,113.382903,1292.509334,0.158556471
EU27,RO,passenger_car,S1,11,2035,0.005610179,0.045020687,113.382903,1285.258126,0.151418149
EU27,RO,passenger_car,S1,12,2036,0.005610179,0.045020687,113.382903,1278.047597,0.1446012
EU27,RO,passenger_car,S1,13,2037,0.005610179,0.045020687,113.382903,1270.877522,0.138091155
EU27,RO,passenger_car,S1,14,2038,0.005610179,0.045020687,113.382903,1263.747671,0.131874196
EU27,RO,passenger_car,S1,15,2039,0.005610179,0.045020687,113.382903,1256.657821,0.125937129
EU27,RO,passenger_car,S1,16,2040,0.005610179,0.045020687,113.382903,1249.607745,0.120267353
EU27,RO,passenger_car,S1,17,2041,0.005610179,0.045020687,113.382903,1242.597222,0.114852834
EU27,RO,passenger_car,S1,18,2042,0.005610179,0.045020687,113.382903,1235.626029,0.109682081
EU27,RO,passenger_car,S1,19,2043,0.005610179,0.045020687,113.382903,1228.693946,0.104744118
EU27,RO,passenger_car,S1,20,2044,0.005610179,0.045020687,113.382903,1221.800753,0.100028466
EU27,RO,passenger_car,S1,21,2045,0.005610179,0.045020687,113.382903,1214.946232,0.095525116
EU27,RO,passenger_car,S1,22,2046,0.005610179,0.045020687,113.382903,1208.130166,0.091224509
EU27,RO,passenger_car,S1,23,2047,0.005610179,0.045020687,113.382903,1201.35234,0.087117519
EU27,RO,passenger_car,S1,24,2048,0.005610179,0.045020687,113.382903,1194.612538,0.083195429
EU27,RO,passenger_car,S2,0,2024,0.135101686,0.085599875,113.382903,1367.309993,0.25133
EU27,RO,passenger_car,S2,1,2025,0.135101686,0.085599875,113.382903,1182.584108,0.229816183
EU27,RO,passenger_car,S2,2,2026,0.135101686,0.085599875,113.382903,1022.815001,0.210143947
EU27,RO,passenger_car,S2,3,2027,0.135101686,0.085599875,113.382903,884.63097,0.192155651
EU27,RO,passenger_car,S2,4,2028,0.135101686,0.085599875,113.382903,765.115834,0.175707152
EU27,RO,passenger_car,S2,5,2029,0.135101686,0.085599875,113.382903,661.747395,0.160666641
EU27,RO,passenger_car,S2,6,2030,0.135101686,0.085599875,113.382903,572.344206,0.146913597
EU27,RO,passenger_car,S2,7,2031,0.135101686,0.085599875,113.382903,495.019539,0.134337811
EU27,RO,passenger_car,S2,8,2032,0.135101686,0.085599875,113.382903,428.141565,0.122838512
EU27,RO,passenger_car,S2,9,2033,0.135101686,0.085599875,113.382903,370.298917,0.11232355
EU27,RO,passenger_car,S2,10,2034,0.135101686,0.085599875,113.382903,320.270909,0.102708668
EU27,RO,passenger_car,S2,11,2035,0.135101686,0.085599875,113.382903,277.00177,0.093916819
EU27,RO,passenger_car,S2,12,2036,0.135101686,0.085599875,113.382903,239.578363,0.085877551
EU27,RO,passenger_car,S2,13,2037,0.135101686,0.085599875,113.382903,207.210923,0.078526444
EU27,RO,passenger_car,S2,14,2038,0.135101686,0.085599875,113.382903,179.216378,0.07180459
EU27,RO,passenger_car,S2,15,2039,0.135101686,0.085599875,113.382903,155.003943,0.065658126
EU27,RO,passenger_car,S2,16,2040,0.135101686,0.085599875,113.382903,134.062649,0.060037799
EU27,RO,passenger_car,S2,17,2041,0.135101686,0.085599875,113.382903,115.950559,0.054898571
EU27,RO,passenger_car,S2,18,2042,0.135101686,0.085599875,113.382903,100.285443,0.05019926
EU27,RO,passenger_car,S2,19,2043,0.135101686,0.085599875,113.382903,86.736711,0.045902209
EU27,RO,passenger_car,S2,20,2044,0.135101686,0.085599875,113.382903,75.018435,0.041972986
EU27,RO,passenger_car,S2,21,2045,0.135101686,0.085599875,113.382903,64.883318,0.038380104
EU27,RO,passenger_car,S2,22,2046,0.135101686,0.085599875,113.382903,56.117472,0.035094772
EU27,RO,passenger_car,S2,23,2047,0.135101686,0.085599875,113.382903,48.535907,0.032090664
EU27,RO,passenger_car,S2,24,2048,0.135101686,0.085599875,113.382903,41.978624,0.029343707
EU27,SE,passenger_car,S1,0,2024,0.037630742,0.016031123,146.975424,1953.37862,0.03491
EU27,SE,passenger_car,S1,1,2025,0.037630742,0.016031123,146.975424,1879.871534,0.034350353
EU27,SE,passenger_car,S1,2,2026,0.037630742,0.016031123,146.975424,1809.130573,0.033799679
EU27,SE,passenger_car,S1,3,2027,0.037630742,0.016031123,146.975424,1741.051647,0.033257832
EU27,SE,passenger_car,S1,4,2028,0.037630742,0.016031123,146.975424,1675.534582,0.032724672
EU27,SE,passenger_car,S1,5,2029,0.037630742,0.016031123,146.975424,1612.482972,0.032200058
EU27,SE,passenger_car,S1,6,2030,0.037630742,0.016031123,146.975424,1551.804041,0.031683855
EU27,SE,passenger_car,S1,7,2031,0.037630742,0.016031123,146.975424,1493.408504,0.031175927
EU27,SE,passenger_car,S1,8,2032,0.037630742,0.016031123,146.975424,1437.210434,0.030676142
EU27,SE,passenger_car,S1,9,2033,0.037630742,0.016031123,146.975424,1383.127139,0.030184369
EU27,SE,passenger_car,S1,10,2034,0.037630742,0.016031123,146.975424,1331.079038,0.02970048
EU27,SE,passenger_car,S1,11,2035,0.037630742,0.016031123,146.975424,1280.989546,0.029224348
EU27,SE,passenger_car,S1,12,2036,0.037630742,0.016031123,146.975424,1232.784959,0.028755849
EU27,SE,passenger_car,S1,13,2037,0.037630742,0.016031123,146.975424,1186.394347,0.02829486
EU27,SE,passenger_car,S1,14,2038,0.037630742,0.016031123,146.975424,1141.749447,0.027841262
EU27,SE,passenger_car,S1,15,2039,0.037630742,0.016031123,146.975424,1098.784568,0.027394935
EU27,SE,passenger_car,S1,16,2040,0.037630742,0.016031123,146.975424,1057.436489,0.026955764
EU27,SE,passenger_car,S1,17,2041,0.037630742,0.016031123,146.975424,1017.64437,0.026523632
EU27,SE,passenger_car,S1,18,2042,0.037630742,0.016031123,146.975424,979.349657,0.026098429
EU27,SE,passenger_car,S1,19,2043,0.037630742,0.016031123,146.975424,942.496003,0.025680042
EU27,SE,passenger_car,S1,20,2044,0.037630742,0.016031123,146.975424,907.029179,0.025268362
EU27,SE,passenger_car,S2,0,2024,0.135101686,0.085599875,146.975424,1953.37862,0.03491
EU27,SE,passenger_car,S2,1,2025,0.135101686,0.085599875,146.975424,1689.473875,0.031921708
EU27,SE,passenger_car,S2,2,2026,0.135101686,0.085599875,146.975424,1461.223106,0.029189214
EU27,SE,passenger_car,S2,3,2027,0.135101686,0.085599875,146.975424,1263.809401,0.026690621
EU27,SE,passenger_car,S2,4,2028,0.135101686,0.085599875,146.975424,1093.06662,0.024405907
EU27,SE,passenger_car,S2,5,2029,0.135101686,0.085599875,146.975424,945.391477,0.022316765
EU27,SE,passenger_car,S2,6,2030,0.135101686,0.085599875,146.975424,817.667494,0.020406452
EU27,SE,passenger_car,S2,7,2031,0.135101686,0.085599875,146.975424,707.199237,0.018659663
EU27,SE,passenger_car,S2,8,2032,0.135101686,0.085599875,146.975424,611.655428,0.017062398
EU27,SE,passenger_car,S2,9,2033,0.135101686,0.085599875,146.975424,529.019748,0.015601859
EU27,SE,passenger_car,S2,10,2034,0.135101686,0.085599875,146.975424,457.548289,0.014266342
EU27,SE,passenger_car,S2,11,2035,0.135101686,0.085599875,146.975424,395.732743,0.013045144
EU27,SE,passenger_car,S2,12,2036,0.135101686,0.085599875,146.975424,342.268582,0.011928482
EU27,SE,passenger_car,S2,13,2037,0.135101686,0.085599875,146.975424,296.02752,0.010907405
EU27,SE,passenger_car,S2,14,2038,0.135101686,0.085599875,146.975424,256.033703,0.009973733
EU27,SE,passenger_car,S2,15,2039,0.135101686,0.085599875,146.975424,221.443118,0.009119982
EU27,SE,passenger_car,S2,16,2040,0.135101686,0.085599875,146.975424,191.525779,0.008339313
EU27,SE,passenger_car,S2,17,2041,0.135101686,0.085599875,146.975424,165.650324,0.007625469
EU27,SE,passenger_car,S2,18,2042,0.135101686,0.085599875,146.975424,143.270686,0.00697273
EU27,SE,passenger_car,S2,19,2043,0.135101686,0.085599875,146.975424,123.914574,0.006375865
EU27,SE,passenger_car,S2,20,2044,0.135101686,0.085599875,146.975424,107.173507,0.005830092
EU27,SI,passenger_car,S1,0,2024,0.011887943,0.041934388,202.416107,2918.302002,0.2304
EU27,SI,passenger_car,S1,1,2025,0.011887943,0.041934388,202.416107,2883.609394,0.220738317
EU27,SI,passenger_car,S1,2,2026,0.011887943,0.041934388,202.416107,2849.32921,0.211481791
EU27,SI,passenger_car,S1,3,2027,0.011887943,0.041934388,202.416107,2815.456547,0.202613431
EU27,SI,passenger_car,S1,4,2028,0.011887943,0.041934388,202.416107,2781.98656,0.194116961
EU27,SI,passenger_car,S1,5,2029,0.011887943,0.041934388,202.416107,2748.914462,0.185976785
EU27,SI,passenger_car,S1,6,2030,0.011887943,0.041934388,202.416107,2716.235524,0.178177962
EU27,SI,passenger_car,S1,7,2031,0.011887943,0.041934388,202.416107,2683.945071,0.170706179
EU27,SI,passenger_car,S1,8,2032,0.011887943,0.041934388,202.416107,2652.038485,0.163547719
EU27,SI,passenger_car,S1,9,2033,0.011887943,0.041934388,202.416107,2620.511202,0.156689446
EU27,SI,passenger_car,S1,10,2034,0.011887943,0.041934388,202.416107,2589.358715,0.15011877
EU27,SI,passenger_car,S1,11,2035,0.011887943,0.041934388,202.416107,2558.576566,0.143823631
EU27,SI,passenger_car,S1,12,2036,0.011887943,0.041934388,202.416107,2528.160353,0.137792475
EU27,SI,passenger_car,S1,13,2037,0.011887943,0.041934388,202.416107,2498.105727,0.132014232
EU27,SI,passenger_car,S1,14,2038,0.011887943,0.041934388,202.416107,2468.408389,0.126478296
EU27,SI,passenger_car,S1,15,2039,0.011887943,0.041934388,202.416107,2439.064091,0.121174506
EU27,SI,passenger_car,S1,16,2040,0.011887943,0.041934388,202.416107,2410.068636,0.116093127
EU27,SI,passenger_car,S1,17,2041,0.011887943,0.041934388,202.416107,2381.417877,0.111224833
EU27,SI,passenger_car,S1,18,2042,0.011887943,0.041934388,202.416107,2353.107717,0.106560688
EU27,SI,passenger_car,S1,19,2043,0.011887943,0.041934388,202.416107,2325.134107,0.102092131
EU27,SI,passenger_car,S1,20,2044,0.011887943,0.041934388,202.416107,2297.493045,0.09781096
EU27,SI,passenger_car,S1,21,2045,0.011887943,0.041934388,202.416107,2270.180579,0.093709317
EU27,SI,passenger_car,S1,22,2046,0.011887943,0.041934388,202.416107,2243.192801,0.089779674
EU27,SI,passenger_car,S1,23,2047,0.011887943,0.041934388,202.416107,2216.525853,0.086014818
EU27,SI,passenger_car,S2,0,2024,0.135101686,0.085599875,202.416107,2918.302002,0.2304
EU27,SI,passenger_car,S2,1,2025,0.135101686,0.085599875,202.416107,2524.034481,0.210677789
EU27,SI,passenger_car,S2,2,2026,0.135101686,0.085599875,202.416107,2183.033167,0.192643796
EU27,SI,passenger_car,S2,3,2027,0.135101686,0.085599875,202.416107,1888.101706,0.176153512
EU27,SI,passenger_car,S2,4,2028,0.135101686,0.085599875,202.416107,1633.015982,0.161074793
EU27,SI,passenger_car,S2,5,2029,0.135101686,0.085599875,202.416107,1412.39277,0.147286811
EU27,SI,passenger_car,S2,6,2030,0.135101686,0.085599875,202.416107,1221.576125,0.134679078
EU27,SI,passenger_car,S2,7,2031,0.135101686,0.085599875,202.416107,1056.539131,0.123150566
EU27,SI,passenger_car,S2,8,2032,0.135101686,0.085599875,202.416107,913.798913,0.112608893
EU27,SI,passenger_car,S2,9,2033,0.135101686,0.085599875,202.416107,790.343139,0.102969586
EU27,SI,passenger_car,S2,10,2034,0.135101686,0.085599875,202.416107,683.566449,0.094155402
EU27,SI,passenger_car,S2,11,2035,0.135101686,0.085599875,202.416107,591.215469,0.086095711
EU27,SI,passenger_car,S2,12,2036,0.135101686,0.085599875,202.416107,511.341262,0.078725929
EU27,SI,passenger_car,S2,13,2037,0.135101686,0.085599875,202.416107,442.258196,0.071987
EU27,SI,passenger_car,S2,14,2038,0.135101686,0.085599875,202.416107,382.508368,0.065824921
EU27,SI,passenger_car,S2,15,2039,0.135101686,0.085599875,202.416107,330.830842,0.060190316
EU27,SI,passenger_car,S2,16,2040,0.135101686,0.085599875,202.416107,286.135038,0.055038033
EU27,SI,passenger_car,S2,17,2041,0.135101686,0.085599875,202.416107,247.477712,0.050326784
EU27,SI,passenger_car,S2,18,2042,0.135101686,0.085599875,202.416107,214.043056,0.046018818
EU27,SI,passenger_car,S2,19,2043,0.135101686,0.085599875,202.416107,185.125478,0.042079613
EU27,SI,passenger_car,S2,20,2044,0.135101686,0.085599875,202.416107,160.114714,0.038477603
EU27,SI,passenger_car,S2,21,2045,0.135101686,0.085599875,202.416107,138.482946,0.035183925
EU27,SI,passenger_car,S2,22,2046,0.135101686,0.085599875,202.416107,119.773666,0.032172185
EU27,SI,passenger_car,S2,23,2047,0.135101686,0.085599875,202.416107,103.592042,0.02941825
EU27,SK,passenger_car,S1,0,2024,0.017762656,0.064203575,143.557032,1731.186623,0.09655
EU27,SK,passenger_car,S1,1,2025,0.017762656,0.064203575,143.557032,1700.43615,0.090351145
EU27,SK,passenger_car,S1,2,2026,0.017762656,0.064203575,143.557032,1670.231888,0.084550278
EU27,SK,passenger_car,S1,3,2027,0.017762656,0.064203575,143.557032,1640.564134,0.079121848
EU27,SK,passenger_car,S1,4,2028,0.017762656,0.064203575,143.557032,1611.423357,0.074041943
EU27,SK,passenger_car,S1,5,2029,0.017762656,0.064203575,143.557032,1582.800198,0.069288185
EU27,SK,passenger_car,S1,6,2030,0.017762656,0.064203575,143.557032,1554.685463,0.064839636
EU27,SK,passenger_car,S1,7,2031,0.017762656,0.064203575,143.557032,1527.07012,0.0606767
EU27,SK,passenger_car,S1,8,2032,0.017762656,0.064203575,143.557032,1499.945299,0.056781039
EU27,SK,passenger_car,S1,9,2033,0.017762656,0.064203575,143.557032,1473.302286,0.053135493
EU27,SK,passenger_car,S1,10,2034,0.017762656,0.064203575,143.557032,1447.132525,0.049724004
EU27,SK,passenger_car,S1,11,2035,0.017762656,0.064203575,143.557032,1421.427607,0.046531545
EU27,SK,passenger_car,S1,12,2036,0.017762656,0.064203575,143.557032,1396.179278,0.043544054
EU27,SK,passenger_car,S1,13,2037,0.017762656,0.064203575,143.557032,1371.379426,0.04074837
EU27,SK,passenger_car,S1,14,2038,0.017762656,0.064203575,143.557032,1347.020085,0.038132179
EU27,SK,passenger_car,S1,15,2039,0.017762656,0.064203575,143.557032,1323.09343,0.035683957
EU27,SK,passenger_car,S1,16,2040,0.017762656,0.064203575,143.557032,1299.591777,0.033392919
EU27,SK,passenger_car,S1,17,2041,0.017762656,0.064203575,143.557032,1276.507575,0.031248974
EU27,SK,passenger_car,S1,18,2042,0.017762656,0.064203575,143.557032,1253.83341,0.029242678
EU27,SK,passenger_car,S1,19,2043,0.017762656,0.064203575,143.557032,1231.561999,0.027365194
EU27,SK,passenger_car,S1,20,2044,0.017762656,0.064203575,143.557032,1209.686186,0.025608251
EU27,SK,passenger_car,S1,21,2045,0.017762656,0.064203575,143.557032,1188.198947,0.023964109
EU27,SK,passenger_car,S1,22,2046,0.017762656,0.064203575,143.557032,1167.093378,0.022425528
EU27,SK,passenger_car,S1,23,2047,0.017762656,0.064203575,143.557032,1146.3627,0.020985729
EU27,SK,passenger_car,S1,24,2048,0.017762656,0.064203575,143.557032,1126.000253,0.01963837
EU27,SK,passenger_car,S2,0,2024,0.135101686,0.085599875,143.557032,1731.186623,0.09655
EU27,SK,passenger_car,S2,1,2025,0.135101686,0.085599875,143.557032,1497.300391,0.088285332
EU27,SK,passenger_car,S2,2,2026,0.135101686,0.085599875,143.557032,1295.012584,0.080728119
EU27,SK,passenger_car,S2,3,2027,0.135101686,0.085599875,143.557032,1120.054201,0.073817802
EU27,SK,passenger_car,S2,4,2028,0.135101686,0.085599875,143.557032,968.73299,0.067499007
EU27,SK,passenger_car,S2,5,2029,0.135101686,0.085599875,143.557032,837.855529,0.061721101
EU27,SK,passenger_car,S2,6,2030,0.135101686,0.085599875,143.557032,724.659835,0.056437782
EU27,SK,passenger_car,S2,7,2031,0.135101686,0.085599875,143.557032,626.757069,0.051606715
EU27,SK,passenger_car,S2,8,2032,0.135101686,0.085599875,143.557032,542.081133,0.047189187
EU27,SK,passenger_car,S2,9,2033,0.135101686,0.085599875,143.557032,468.845058,0.043149798
EU27,SK,passenger_car,S2,10,2034,0.135101686,0.085599875,143.557032,405.5033,0.039456181
EU27,SK,passenger_car,S2,11,2035,0.135101686,0.085599875,143.557032,350.71912,0.036078737
EU27,SK,passenger_car,S2,12,2036,0.135101686,0.085599875,143.557032,303.336376,0.032990401
EU27,SK,passenger_car,S2,13,2037,0.135101686,0.085599875,143.557032,262.35512,0.030166427
EU27,SK,passenger_car,S2,14,2038,0.135101686,0.085599875,143.557032,226.910501,0.027584185
EU27,SK,passenger_car,S2,15,2039,0.135101686,0.085599875,143.557032,196.25451,0.025222982
EU27,SK,passenger_car,S2,16,2040,0.135101686,0.085599875,143.557032,169.740195,0.023063898
EU27,SK,passenger_car,S2,17,2041,0.135101686,0.085599875,143.557032,146.808008,0.021089631
EU27,SK,passenger_car,S2,18,2042,0.135101686,0.085599875,143.557032,126.973999,0.019284361
EU27,SK,passenger_car,S2,19,2043,0.135101686,0.085599875,143.557032,109.819597,0.017633622
EU27,SK,passenger_car,S2,20,2044,0.135101686,0.085599875,143.557032,94.982785,0.016124187
EU27,SK,passenger_car,S2,21,2045,0.135101686,0.085599875,143.557032,82.15045,0.014743958
EU27,SK,passenger_car,S2,22,2046,0.135101686,0.085599875,143.557032,71.051786,0.013481877
EU27,SK,passenger_car,S2,23,2047,0.135101686,0.085599875,143.557032,61.45257,0.01232783
EU27,SK,passenger_car,S2,24,2048,0.135101686,0.085599875,143.557032,53.150224,0.011272569
