company,destination,model,powertrain,scenario,cohort_year,units,lifetime_years,vkt_km,vkt_tier,real_world_factor,e_prod_year0_kgco2e,e_ref_year0_kgco2e,ti_per_vehicle_kgco2e,ti_tco2e
hyundai,RO,SANTA FE,ICE,S2,2024,2,25,12059.225,C,1.191,2542.1691,1367.31,-42449.2844,-84.8986
hyundai,RO,TUCSON IX35,HEV,S2,2024,2708,25,12059.225,C,1.211,2126.4699,1367.31,-32056.8026,-86809.8215
hyundai,RO,TUCSON IX35,ICE,S2,2024,553,25,12059.225,C,1.191,2195.6442,1367.31,-33786.1608,-18683.7469
hyundai,SE,BAYON,HEV,S2,2024,104,16,13290.512,A,1.211,1929.985,1953.3786,-8007.9615,-832.828
hyundai,SE,BAYON,ICE,S2,2024,95,16,13290.512,A,1.191,2022.78,1953.3786,-9492.681,-901.8047
hyundai,SE,I 30,HEV,S2,2024,52,16,13290.512,A,1.211,2118.9429,1953.3786,-11031.2879,-573.627
hyundai,SE,I10,ICE,S2,2024,359,16,13290.512,A,1.191,1866.7203,1953.3786,-6995.7259,-2511.4656
hyundai,SE,I20,HEV,S2,2024,144,16,13290.512,A,1.211,1924.2247,1953.3786,-7915.7962,-1139.8747
hyundai,SE,I20,ICE,S2,2024,129,16,13290.512,A,1.191,1929.9112,1953.3786,-8006.7811,-1032.8748
hyundai,SE,I20 N,ICE,S2,2024,15,16,13290.512,A,1.191,2500.982,1953.3786,-17143.9129,-257.1587
hyundai,SE,IONIQ5 N,BEV,S2,2024,50,16,13290.512,A,1.0,98.362,1953.3786,21473.7824,1073.6891
hyundai,SE,IONIQ6,BEV,S2,2024,8,16,13290.512,A,1.0,70.8137,1953.3786,21865.3258,174.9226
hyundai,SE,KONA KAUAI,BEV,S2,2024,208,16,13290.512,A,1.0,70.0597,1953.3786,21876.0417,4550.2167
hyundai,SE,KONA KAUAI,HEV,S2,2024,201,16,13290.512,A,1.211,1706.4506,1953.3786,-4431.4115,-890.7137
hyundai,SE,KONA KAUAI,ICE,S2,2024,22,16,13290.512,A,1.191,2145.5497,1953.3786,-11456.9965,-252.0539
hyundai,SE,TUCSON IX35,HEV,S2,2024,187,16,13290.512,A,1.211,2239.7602,1953.3786,-12964.3647,-2424.3362
hyundai,SI,BAYON,HEV,S2,2024,18,18,14417.341,A,1.211,2112.5874,2918.302,-1051.2635,-18.9227
hyundai,SI,BAYON,ICE,S2,2024,383,18,14417.341,A,1.191,2144.8568,2918.302,-1632.1137,-625.0996
hyundai,SI,I 30,HEV,S2,2024,130,18,14417.341,A,1.211,2337.6792,2918.302,-5102.9162,-663.3791
hyundai,SI,I 30,ICE,S2,2024,131,18,14417.341,A,1.191,2360.8223,2918.302,-5519.4924,-723.0535
hyundai,SI,I 30 N,ICE,S2,2024,11,18,14417.341,A,1.191,3279.6711,2918.302,-22058.7708,-242.6465
hyundai,SI,I10,ICE,S2,2024,208,18,14417.341,A,1.191,2020.4062,2918.302,607.9978,126.4635
hyundai,SI,I20,HEV,S2,2024,20,18,14417.341,A,1.211,2112.5874,2918.302,-1051.2635,-21.0253
hyundai,SI,I20,ICE,S2,2024,344,18,14417.341,A,1.191,2075.1011,2918.302,-376.5114,-129.5199
hyundai,SI,I20 N,ICE,S2,2024,31,18,14417.341,A,1.191,2713.0264,2918.302,-11859.1653,-367.6341
hyundai,SI,IONIQ5,BEV,S2,2024,58,18,14417.341,A,1.0,579.9898,2918.302,29541.2487,1713.3924
hyundai,SI,IONIQ5 N,BEV,S2,2024,3,18,14417.341,A,1.0,704.2121,2918.302,27949.0198,83.8471
hyundai,SI,IONIQ6,BEV,S2,2024,30,18,14417.341,A,1.0,523.5086,2918.302,30265.1997,907.956
hyundai,SI,KONA KAUAI,BEV,S2,2024,123,18,14417.341,A,1.0,509.9031,2918.302,30439.5902,3744.0696
hyundai,SI,KONA KAUAI,HEV,S2,2024,64,18,14417.341,A,1.211,1843.3302,2918.302,3795.3646,242.9033
hyundai,SI,KONA KAUAI,ICE,S2,2024,176,18,14417.341,A,1.191,2335.2632,2918.302,-5059.4284,-890.4594
hyundai,SI,SANTA FE,HEV,S2,2024,16,18,14417.341,A,1.211,2896.0779,2918.302,-15154.0936,-242.4655
hyundai,SI,SANTA FE / 1.6 / T-GDI HEV AUT. 4WD,HEV,S2,2024,2,18,14417.341,A,1.211,3090.3137,2918.302,-18650.3384,-37.3007
hyundai,SI,STARIA / 2.2. / CRDI AUT. 4WD,ICE,S2,2024,2,18,14417.341,A,1.191,3983.6843,2918.302,-34731.0078,-69.462
hyundai,SI,TUCSON / 1.6 / CRDI HP DCT 4WD 48V N LINE,HEV,S2,2024,1,18,14417.341,A,1.211,2985.5573,2918.302,-16764.7232,-16.7647
hyundai,SI,TUCSON / 1.6 / T-GDI DCT 48V,HEV,S2,2024,1,18,14417.341,A,1.211,3003.0167,2918.302,-17078.9924,-17.079
hyundai,SI,TUCSON IX35,HEV,S2,2024,609,18,14417.341,A,1.211,2494.716,2918.302,-7929.5791,-4829.1136
hyundai,SI,TUCSON IX35,ICE,S2,2024,296,18,14417.341,A,1.191,2638.0198,2918.302,-10509.0467,-3110.6778
hyundai,SK,BAYON,ICE,S2,2024,478,19,12059.225,C,1.191,1803.4004,1731.1866,-11551.9469,-5521.8306
hyundai,SK,I 30,HEV,S2,2024,1859,19,12059.225,C,1.211,1871.7897,1731.1866,-12851.3435,-23890.6476
hyundai,SK,I 30,ICE,S2,2024,1537,19,12059.225,C,1.191,1955.932,1731.1866,-14450.047,-22209.7223
hyundai,SK,I 30 N,ICE,S2,2024,63,19,12059.225,C,1.191,2710.4162,1731.1866,-28785.2469,-1813.4706
hyundai,SK,I10,ICE,S2,2024,269,19,12059.225,C,1.191,1719.5534,1731.1866,-9958.8528,-2678.9314
hyundai,SK,I20,ICE,S2,2024,1394,19,12059.225,C,1.191,1749.4375,1731.1866,-10526.6513,-14674.152
hyundai,SK,IONIQ5,BEV,S2,2024,47,19,12059.225,C,1.0,212.9464,1731.1866,20335.9882,955.7914
hyundai,SK,IONIQ5 N,BEV,S2,2024,6,19,12059.225,C,1.0,246.8355,1731.1866,19957.7552,119.7465
hyundai,SK,IONIQ6,BEV,S2,2024,32,19,12059.225,C,1.0,183.8895,1731.1866,20660.2887,661.1292
hyundai,SK,KONA KAUAI,BEV,S2,2024,35,19,12059.225,C,1.0,179.3383,1731.1866,20711.0842,724.8879
hyundai,SK,KONA KAUAI,HEV,S2,2024,104,19,12059.225,C,1.211,1550.6626,1731.1866,-6749.9289,-701.9926
hyundai,SK,KONA KAUAI,ICE,S2,2024,576,19,12059.225,C,1.191,1988.8869,1731.1866,-15076.189,-8683.8849
hyundai,SK,SANTA FE,HEV,S2,2024,105,19,12059.225,C,1.211,2420.7407,1731.1866,-23281.4123,-2444.5483
hyundai,SK,SANTA FE,ICE,S2,2024,43,19,12059.225,C,1.191,2538.4952,1731.1866,-25518.7477,-1097.3062
hyundai,SK,STARIA,HEV,S2,2024,3,19,12059.225,C,1.211,2511.8402,1731.1866,-25012.3024,-75.0369
hyundai,SK,STARIA,ICE,S2,2024,38,19,12059.225,C,1.191,3332.1087,1731.1866,-40597.4043,-1542.7014
hyundai,SK,TUCSON IX35,HEV,S2,2024,1062,19,12059.225,C,1.211,2163.5093,1731.1866,-18394.0154,-19534.4443
hyundai,SK,TUCSON IX35,ICE,S2,2024,448,19,12059.225,C,1.191,2231.4184,1731.1866,-19684.2886,-8818.5613
hyundai,AT,BAYON,HEV,S3,2024,60,15,12059.225,C,1.211,1767.0504,2344.0617,-11122.3122,-667.3387
hyundai,AT,BAYON,ICE,S3,2024,705,15,12059.225,C,1.191,1803.5469,2344.0617,-11669.7606,-8227.1812
hyundai,AT,G70 GENESIS G70,ICE,S3,2024,1,15,12059.225,C,1.191,3102.3081,2344.0617,-31151.1783,-31.1512
hyundai,AT,G90 GENESIS G90,HEV,S3,2024,2,15,12059.225,C,1.211,3753.1566,2344.0617,-40913.9052,-81.8278
hyundai,AT,GV70 GENESIS GV70,BEV,S3,2024,1,15,12059.225,C,1.0,237.0988,2344.0617,13337.1961,13.3372
hyundai,AT,GV70 GENESIS GV70,ICE,S3,2024,1,15,12059.225,C,1.191,2815.0574,2344.0617,-26842.4171,-26.8424
hyundai,AT,I 30,HEV,S3,2024,324,15,12059.225,C,1.211,2053.8514,2344.0617,-15424.3278,-4997.4822
hyundai,AT,I 30,ICE,S3,2024,1631,15,12059.225,C,1.191,1940.0341,2344.0617,-13717.0685,-22372.5387
hyundai,AT,I 30 N,ICE,S3,2024,17,15,12059.225,C,1.191,2728.0376,2344.0617,-25537.1209,-434.1311
hyundai,AT,I10,ICE,S3,2024,1575,15,12059.225,C,1.191,1691.8064,2344.0617,-9993.6525,-15740.0026
hyundai,AT,I20,ICE,S3,2024,2058,15,12059.225,C,1.191,1748.0486,2344.0617,-10837.2864,-22303.1354
hyundai,AT,I20 N,ICE,S3,2024,42,15,12059.225,C,1.191,2269.2809,2344.0617,-18655.7707,-783.5424
hyundai,AT,IONIQ5,BEV,S3,2024,144,15,12059.225,C,1.0,218.8571,2344.0617,13494.629,1943.2266
hyundai,AT,IONIQ5 N,BEV,S3,2024,77,15,12059.225,C,1.0,264.5524,2344.0617,13100.2622,1008.7202
hyundai,AT,IONIQ6,BEV,S3,2024,51,15,12059.225,C,1.0,195.9674,2344.0617,13692.1748,698.3009
hyundai,AT,KONA KAUAI,BEV,S3,2024,527,15,12059.225,C,1.0,185.7956,2344.0617,13779.9609,7262.0394
hyundai,AT,KONA KAUAI,HEV,S3,2024,630,15,12059.225,C,1.211,1545.1658,2344.0617,-7794.0437,-4910.2475
hyundai,AT,KONA KAUAI,ICE,S3,2024,451,15,12059.225,C,1.191,1961.4889,2344.0617,-14038.8899,-6331.5393
hyundai,AT,SANTA FE,HEV,S3,2024,11,15,12059.225,C,1.211,2341.9054,2344.0617,-19745.1383,-217.1965
hyundai,AT,SANTA FE,ICE,S3,2024,8,15,12059.225,C,1.191,2538.5785,2344.0617,-22695.2344,-181.5619
hyundai,AT,STARIA,HEV,S3,2024,1,15,12059.225,C,1.211,2511.8402,2344.0617,-22294.1596,-22.2942
hyundai,AT,STARIA,ICE,S3,2024,17,15,12059.225,C,1.191,3257.761,2344.0617,-33482.9722,-569.2105
hyundai,AT,STARIA PREMIUM,ICE,S3,2024,2,15,12059.225,C,1.191,3332.1087,2344.0617,-34598.1873,-69.1964
hyundai,AT,TUCSON IX35,HEV,S3,2024,1849,15,12059.225,C,1.211,2115.6763,2344.0617,-16351.7006,-30234.2945
hyundai,AT,TUCSON IX35,ICE,S3,2024,727,15,12059.225,C,1.191,2253.4175,2344.0617,-18417.8193,-13389.7547
hyundai,BE,BAYON,HEV,S3,2024,309,14,14501.791,B,1.211,2100.8076,1993.2305,-16591.5306,-5126.783
hyundai,BE,BAYON,ICE,S3,2024,493,14,14501.791,B,1.191,2131.1019,1993.2305,-17015.6505,-8388.7157
hyundai,BE,G80 GENESIS G80,ICE,S3,2024,1,14,14501.791,B,1.191,3316.1535,1993.2305,-33606.3734,-33.6064
hyundai,BE,G90 GENESIS G90,HEV,S3,2024,1,14,14501.791,B,1.211,4320.1705,1993.2305,-47662.6111,-47.6626
hyundai,BE,I 30,HEV,S3,2024,542,14,14501.791,B,1.211,2203.5679,1993.2305,-18030.1755,-9772.3551
hyundai,BE,I 30,ICE,S3,2024,157,14,14501.791,B,1.191,2227.051,1993.2305,-18358.938,-2882.3533
hyundai,BE,I 30 N,ICE,S3,2024,42,14,14501.791,B,1.191,3298.8819,1993.2305,-33364.5705,-1401.312
hyundai,BE,I10,ICE,S3,2024,1255,14,14501.791,B,1.191,2028.5153,1993.2305,-15579.4383,-19552.195
hyundai,BE,I20,HEV,S3,2024,5,14,14501.791,B,1.211,2107.4002,1993.2305,-16683.8277,-83.4191
hyundai,BE,I20,ICE,S3,2024,1171,14,14501.791,B,1.191,2091.6811,1993.2305,-16463.7597,-19279.0626
hyundai,BE,I20 N,ICE,S3,2024,48,14,14501.791,B,1.191,2728.918,1993.2305,-25385.0762,-1218.4837
hyundai,BE,IONIQ5,BEV,S3,2024,468,14,14501.791,B,1.0,321.2055,1993.2305,10139.4263,4745.2515
hyundai,BE,IONIQ5 N,BEV,S3,2024,71,14,14501.791,B,1.0,390.3232,1993.2305,9562.6622,678.949
hyundai,BE,IONIQ6,BEV,S3,2024,347,14,14501.791,B,1.0,274.7023,1993.2305,10527.4791,3653.0352
hyundai,BE,KONA KAUAI,BEV,S3,2024,588,14,14501.791,B,1.0,278.6707,1993.2305,10494.3641,6170.6861
hyundai,BE,KONA KAUAI,HEV,S3,2024,1274,14,14501.791,B,1.211,1855.6871,1993.2305,-13159.8436,-16765.6407
hyundai,BE,KONA KAUAI,ICE,S3,2024,576,14,14501.791,B,1.191,2301.0254,1993.2305,-19394.5796,-11171.2779
hyundai,BE,KONA N KAUAI N,ICE,S3,2024,5,14,14501.791,B,1.191,3350.6968,1993.2305,-34089.9791,-170.4499
hyundai,BE,SANTA FE,HEV,S3,2024,38,14,14501.791,B,1.211,2737.3092,1993.2305,-25502.5531,-969.097
hyundai,BE,STARIA,HEV,S3,2024,1,14,14501.791,B,1.211,3020.607,1993.2305,-29468.7225,-29.4687
hyundai,BE,STARIA,ICE,S3,2024,12,14,14501.791,B,1.191,3848.6949,1993.2305,-41061.9535,-492.7434
hyundai,BE,STARIA PREMIUM,HEV,S3,2024,1,14,14501.791,B,1.211,3020.607,1993.2305,-29468.7225,-29.4687
hyundai,BE,STARIA PREMIUM,ICE,S3,2024,3,14,14501.791,B,1.191,3834.3025,1993.2305,-40860.4592,-122.5814
hyundai,BE,TUCSON IX35,HEV,S3,2024,3307,14,14501.791,B,1.211,2400.4781,1993.2305,-20786.9184,-68742.3392
hyundai,BE,TUCSON IX35,ICE,S3,2024,196,14,14501.791,B,1.191,2591.8019,1993.2305,-23465.4517,-4599.2285
hyundai,BG,BAYON,HEV,S3,2024,2,19,12059.225,C,1.211,1752.4466,2002.7773,-19412.6549,-38.8253
hyundai,BG,BAYON,ICE,S3,2024,121,19,12059.225,C,1.191,1781.3108,2002.7773,-19961.0747,-2415.29
hyundai,BG,ELANTRA,ICE,S3,2024,37,19,12059.225,C,1.191,1978.925,2002.7773,-23715.7436,-877.4825
hyundai,BG,GV80 GENESIS GV80,ICE,S3,2024,1,19,12059.225,C,1.191,3504.4592,2002.7773,-52700.8926,-52.7009
hyundai,BG,I 30,HEV,S3,2024,29,19,12059.225,C,1.211,2016.3213,2002.7773,-24426.2733,-708.3619
hyundai,BG,I 30,ICE,S3,2024,236,19,12059.225,C,1.191,1967.85,2002.7773,-23505.3195,-5547.2554
hyundai,BG,I 30 N,ICE,S3,2024,5,19,12059.225,C,1.191,2717.3921,2002.7773,-37746.6185,-188.7331
hyundai,BG,I10,ICE,S3,2024,284,19,12059.225,C,1.191,1718.0424,2002.7773,-18758.9748,-5327.5488
hyundai,BG,I20,ICE,S3,2024,253,19,12059.225,C,1.191,1740.0243,2002.7773,-19176.6302,-4851.6874
hyundai,BG,I20 N,ICE,S3,2024,5,19,12059.225,C,1.191,2269.2809,2002.7773,-29232.5063,-146.1625
hyundai,BG,IONIQ5,BEV,S3,2024,24,19,12059.225,C,1.0,612.5747,2002.7773,8034.5733,192.8298
hyundai,BG,IONIQ5 N,BEV,S3,2024,23,19,12059.225,C,1.0,712.8956,2002.7773,7076.6448,162.7628
hyundai,BG,IONIQ6,BEV,S3,2024,30,19,12059.225,C,1.0,517.2975,2002.7773,8944.3409,268.3302
hyundai,BG,KONA KAUAI,BEV,S3,2024,121,19,12059.225,C,1.0,497.7097,2002.7773,9131.378,1104.8967
hyundai,BG,KONA KAUAI,HEV,S3,2024,142,19,12059.225,C,1.211,1528.4548,2002.7773,-15156.809,-2152.2669
hyundai,BG,KONA KAUAI,ICE,S3,2024,85,19,12059.225,C,1.191,2127.0071,2002.7773,-26529.3029,-2254.9907
hyundai,BG,SANTA FE,HEV,S3,2024,52,19,12059.225,C,1.211,2436.0133,2002.7773,-32400.421,-1684.8219
hyundai,BG,SANTA FE,ICE,S3,2024,2,19,12059.225,C,1.191,2556.5317,2002.7773,-34690.2705,-69.3805
hyundai,BG,STARIA,HEV,S3,2024,3,19,12059.225,C,1.211,2511.8402,2002.7773,-33841.1322,-101.5234
hyundai,BG,STARIA,ICE,S3,2024,13,19,12059.225,C,1.191,3219.4174,2002.7773,-47285.0986,-614.7063
hyundai,BG,STARIA PREMIUM,ICE,S3,2024,28,19,12059.225,C,1.191,3321.8495,2002.7773,-49231.31,-1378.4767
hyundai,BG,TUCSON IX35,HEV,S3,2024,632,19,12059.225,C,1.211,2183.2097,2002.7773,-27597.1532,-17441.4008
hyundai,BG,TUCSON IX35,ICE,S3,2024,48,19,12059.225,C,1.191,2242.6499,2002.7773,-28726.517,-1378.8728
hyundai,CY,BAYON,ICE,S3,2024,91,21,12059.225,C,1.191,1786.6365,2046.1065,-23093.1056,-2101.4726
hyundai,CY,I 30,HEV,S3,2024,9,21,12059.225,C,1.211,1848.1828,2046.1065,-24385.5785,-219.4702
hyundai,CY,I 30,ICE,S3,2024,5,21,12059.225,C,1.191,1809.6797,2046.1065,-23577.0139,-117.8851
hyundai,CY,I 30 N,ICE,S3,2024,6,21,12059.225,C,1.191,2743.2447,2046.1065,-43181.8777,-259.0913
hyundai,CY,I10,ICE,S3,2024,60,21,12059.225,C,1.191,1795.0773,2046.1065,-23270.3637,-1396.2218
hyundai,CY,I20,ICE,S3,2024,108,21,12059.225,C,1.191,1779.4911,2046.1065,-22943.053,-2477.8497
hyundai,CY,I20 N,ICE,S3,2024,11,21,12059.225,C,1.191,2269.2809,2046.1065,-33228.6392,-365.515
hyundai,CY,IONIQ5,BEV,S3,2024,63,21,12059.225,C,1.0,1097.7682,2046.1065,3560.2373,224.295
hyundai,CY,IONIQ5 N,BEV,S3,2024,2,21,12059.225,C,1.0,1306.988,2046.1065,1489.3199,2.9786
hyundai,CY,IONIQ6,BEV,S3,2024,19,21,12059.225,C,1.0,965.964,2046.1065,4864.8728,92.4326
hyundai,CY,KONA KAUAI,BEV,S3,2024,34,21,12059.225,C,1.0,935.6351,2046.1065,5165.077,175.6126
hyundai,CY,KONA KAUAI,HEV,S3,2024,54,21,12059.225,C,1.211,1538.8,2046.1065,-17888.5403,-965.9812
hyundai,CY,KONA KAUAI,ICE,S3,2024,46,21,12059.225,C,1.191,1967.6676,2046.1065,-26894.7601,-1237.159
hyundai,CY,KONA N KAUAI N,ICE,S3,2024,1,21,12059.225,C,1.191,2786.3323,2046.1065,-44086.7175,-44.0867
hyundai,CY,TUCSON IX35,HEV,S3,2024,760,21,12059.225,C,1.211,2037.3726,2046.1065,-28358.5635,-21552.5082
hyundai,CY,TUCSON IX35,ICE,S3,2024,8,21,12059.225,C,1.191,2188.4917,2046.1065,-31532.0644,-252.2565
hyundai,CZ,BAYON,HEV,S3,2024,13,16,10618.247,A,1.211,1532.1626,1812.621,-12413.3741,-161.3739
hyundai,CZ,BAYON,ICE,S3,2024,1575,16,10618.247,A,1.191,1591.8722,1812.621,-13368.7279,-21055.7465
hyundai,CZ,G80 GENESIS G80,ICE,S3,2024,1,16,10618.247,A,1.191,2428.0958,1812.621,-26748.3046,-26.7483
hyundai,CZ,GV80 GENESIS GV80,ICE,S3,2024,1,16,10618.247,A,1.191,3123.6441,1812.621,-37877.0769,-37.8771
hyundai,CZ,I 10,ICE,S3,2024,1,16,10618.247,A,1.191,1504.9135,1812.621,-11977.3886,-11.9774
hyundai,CZ,I 20,ICE,S3,2024,2,16,10618.247,A,1.191,1504.9135,1812.621,-11977.3886,-23.9548
hyundai,CZ,I 30,HEV,S3,2024,3154,16,10618.247,A,1.211,1745.7533,1812.621,-15830.8249,-49930.4217
hyundai,CZ,I 30,ICE,S3,2024,5588,16,10618.247,A,1.191,1715.0349,1812.621,-15339.33,-85716.176
hyundai,CZ,I10,ICE,S3,2024,773,16,10618.247,A,1.191,1483.0898,1812.621,-11628.2082,-8988.6049
hyundai,CZ,I20,HEV,S3,2024,3,16,10618.247,A,1.211,1534.4708,1812.621,-12450.3043,-37.3509
hyundai,CZ,I20,ICE,S3,2024,1736,16,10618.247,A,1.191,1545.8902,1812.621,-12633.0149,-21930.9139
hyundai,CZ,IONIQ5,BEV,S3,2024,146,16,10618.247,A,1.0,817.3786,1812.621,4833.4259,705.6802
hyundai,CZ,IONIQ6,BEV,S3,2024,31,16,10618.247,A,1.0,688.7036,1812.621,5977.553,185.3041
hyundai,CZ,KONA KAUAI,BEV,S3,2024,310,16,10618.247,A,1.0,662.7108,1812.621,6208.6702,1924.6878
hyundai,CZ,KONA KAUAI,HEV,S3,2024,37,16,10618.247,A,1.211,1364.4119,1812.621,-9729.3628,-359.9864
hyundai,CZ,KONA KAUAI,ICE,S3,2024,747,16,10618.247,A,1.191,1786.6371,1812.621,-16484.9663,-12314.2698
hyundai,CZ,SANTA FE,HEV,S3,2024,145,16,10618.247,A,1.211,2125.5864,1812.621,-21908.1538,-3176.6823
hyundai,CZ,SANTA FE,ICE,S3,2024,33,16,10618.247,A,1.191,2234.1858,1812.621,-23645.7445,-780.3096
hyundai,CZ,STARIA,HEV,S3,2024,9,16,10618.247,A,1.211,2211.6959,1812.621,-23285.9066,-209.5732
hyundai,CZ,STARIA,ICE,S3,2024,154,16,10618.247,A,1.191,2876.9584,1812.621,-33930.106,-5225.2363
hyundai,CZ,TUCSON,ICE,S3,2024,2,16,10618.247,A,1.191,1947.5352,1812.621,-19059.3346,-38.1187
hyundai,CZ,TUCSON IX35,HEV,S3,2024,3205,16,10618.247,A,1.211,1896.3634,1812.621,-18240.5859,-58461.0778
hyundai,CZ,TUCSON IX35,ICE,S3,2024,2312,16,10618.247,A,1.191,1973.3425,1812.621,-19472.2525,-45019.8478
hyundai,DE,BAYON,HEV,S3,2024,2799,15,12041.874,A,1.211,1742.835,1810.3985,-14261.3687,-39917.5709
hyundai,DE,BAYON,ICE,S3,2024,1626,15,12041.874,A,1.191,1785.0252,1810.3985,-14894.2219,-24218.0049
hyundai,DE,BC3,ICE,S3,2024,2,15,12041.874,A,1.191,2093.9132,1810.3985,-19527.5428,-39.0551
hyundai,DE,G70 GENESIS G70,ICE,S3,2024,119,15,12041.874,A,1.191,2785.2158,1810.3985,-29897.0816,-3557.7527
hyundai,DE,G80 GENESIS G80,BEV,S3,2024,16,15,12041.874,A,1.0,773.6733,1810.3985,5204.0806,83.2653
hyundai,DE,G80 GENESIS G80,ICE,S3,2024,28,15,12041.874,A,1.191,2930.8633,1810.3985,-32081.7932,-898.2902
hyundai,DE,G90 GENESIS G90,HEV,S3,2024,35,15,12041.874,A,1.211,3629.0107,1810.3985,-42554.0041,-1489.3901
hyundai,DE,GENESIS RS4,ICE,S3,2024,1,15,12041.874,A,1.191,4532.0314,1810.3985,-56099.315,-56.0993
hyundai,DE,GV60 GENESIS GV60,BEV,S3,2024,110,15,12041.874,A,1.0,752.4625,1810.3985,5387.1374,592.5851
hyundai,DE,GV70 GENESIS GV70,BEV,S3,2024,124,15,12041.874,A,1.0,780.5659,1810.3985,5144.5953,637.9298
hyundai,DE,GV70 GENESIS GV70,ICE,S3,2024,460,15,12041.874,A,1.191,2915.8588,1810.3985,-31856.7262,-14654.094
hyundai,DE,GV80 GENESIS GV80,ICE,S3,2024,126,15,12041.874,A,1.191,3485.4161,1810.3985,-40400.0858,-5090.4108
hyundai,DE,I 30,HEV,S3,2024,7647,15,12041.874,A,1.211,1971.4,1810.3985,-17689.8437,-135274.2351
hyundai,DE,I 30,ICE,S3,2024,3771,15,12041.874,A,1.191,1898.8623,1810.3985,-16601.7795,-62605.3105
hyundai,DE,I 30 N,ICE,S3,2024,2735,15,12041.874,A,1.191,2705.3173,1810.3985,-28698.6031,-78490.6794
hyundai,DE,I10,ICE,S3,2024,15021,15,12041.874,A,1.191,1718.0644,1810.3985,-13889.8105,-208638.8433
hyundai,DE,I20,HEV,S3,2024,4421,15,12041.874,A,1.211,1719.3437,1810.3985,-13908.9994,-61491.6863
hyundai,DE,I20,ICE,S3,2024,5642,15,12041.874,A,1.191,1734.0871,1810.3985,-14130.1516,-79722.3151
hyundai,DE,I20 N,ICE,S3,2024,1792,15,12041.874,A,1.191,2266.0157,1810.3985,-22109.0796,-39619.4707
hyundai,DE,INSTER,BEV,S3,2024,28,15,12041.874,A,1.0,606.8466,1810.3985,6643.8538,186.0279
hyundai,DE,IONIQ,HEV,S3,2024,1,15,12041.874,A,1.211,1531.1844,1810.3985,-11086.6109,-11.0866
hyundai,DE,IONIQ5,BEV,S3,2024,6449,15,12041.874,A,1.0,700.9601,1810.3985,5831.6208,37608.1227
hyundai,DE,IONIQ5 N,BEV,S3,2024,1171,15,12041.874,A,1.0,858.7368,1810.3985,4469.952,5234.3138
hyundai,DE,IONIQ6,BEV,S3,2024,2450,15,12041.874,A,1.0,614.5757,1810.3985,6577.1495,16114.0162
hyundai,DE,KONA,HEV,S3,2024,3,15,12041.874,A,1.211,3339.4403,1810.3985,-38210.4494,-114.6313
hyundai,DE,KONA KAUAI,BEV,S3,2024,6505,15,12041.874,A,1.0,613.9037,1810.3985,6582.9491,42822.0838
hyundai,DE,KONA KAUAI,HEV,S3,2024,2601,15,12041.874,A,1.211,1551.8161,1810.3985,-11396.0851,-29641.2174
hyundai,DE,KONA KAUAI,ICE,S3,2024,4389,15,12041.874,A,1.191,2039.3697,1810.3985,-18709.3892,-82115.5093
hyundai,DE,KONA N KAUAI N,ICE,S3,2024,84,15,12041.874,A,1.191,2782.3231,1810.3985,-29853.6902,-2507.71
hyundai,DE,MX5 PHEV,HEV,S3,2024,1,15,12041.874,A,1.211,2595.7222,1810.3985,-27054.6771,-27.0547
hyundai,DE,NX4,HEV,S3,2024,4,15,12041.874,A,1.211,2329.5877,1810.3985,-23062.6606,-92.2506
hyundai,DE,NX4,ICE,S3,2024,2,15,12041.874,A,1.191,3176.7245,1810.3985,-35769.7122,-71.5394
hyundai,DE,NX4E,ICE,S3,2024,1,15,12041.874,A,1.191,3026.1349,1810.3985,-33510.8674,-33.5109
hyundai,DE,SANTA FE,HEV,S3,2024,731,15,12041.874,A,1.211,2353.203,1810.3985,-23416.8891,-17117.746
hyundai,DE,SANTA FE,ICE,S3,2024,119,15,12041.874,A,1.191,2493.6771,1810.3985,-25524.0011,-3037.3561
hyundai,DE,STARIA,HEV,S3,2024,266,15,12041.874,A,1.211,2508.2259,1810.3985,-25742.2333,-6847.4341
hyundai,DE,STARIA,ICE,S3,2024,1598,15,12041.874,A,1.191,3223.7616,1810.3985,-36475.2677,-58287.4778
hyundai,DE,STARIA PREMIUM,ICE,S3,2024,661,15,12041.874,A,1.191,3266.6481,1810.3985,-37118.5652,-24535.3716
hyundai,DE,SX2,HEV,S3,2024,3,15,12041.874,A,1.211,1813.1163,1810.3985,-15315.5892,-45.9468
hyundai,DE,SX2,ICE,S3,2024,6,15,12041.874,A,1.191,2882.7162,1810.3985,-31359.5867,-188.1575
hyundai,DE,TUCSON,HEV,S3,2024,2,15,12041.874,A,1.211,2391.5643,1810.3985,-23992.3083,-47.9846
hyundai,DE,TUCSON IX35,HEV,S3,2024,16018,15,12041.874,A,1.211,2094.3891,1810.3985,-19534.6804,-312906.5102
hyundai,DE,TUCSON IX35,ICE,S3,2024,2198,15,12041.874,A,1.191,2218.2773,1810.3985,-21393.0043,-47021.8235
hyundai,DE,US4,HEV,S3,2024,5,15,12041.874,A,1.211,4864.7917,1810.3985,-61090.7197,-305.4536
hyundai,DK,BAYON,ICE,S3,2024,49,15,12059.225,C,1.191,1770.1095,1874.9633,-14246.7649,-698.0915
