company,market,cohort_year,powertrain,scenario,t,calendar_year,units,e_ref_tco2e,e_prod_tco2e,ti_tco2e,cumulative_ti_tco2e,e_ref_kgco2e_per_vehicle,e_prod_kgco2e_per_vehicle,gap_kgco2e_per_vehicle,direction
toyota,EU27,2024,BEV,S2,10,2034,10853,4528.2457,1491.857,3036.3887,87393.1697,417.2345,137.4603,279.7741,contribution
toyota,EU27,2024,BEV,S2,11,2035,10853,3916.4723,1364.1544,2552.3179,89945.4876,360.8654,125.6938,235.1716,contribution
toyota,EU27,2024,BEV,S2,12,2036,10853,3387.3501,1247.3827,2139.9674,92085.455,312.1119,114.9344,197.1775,contribution
toyota,EU27,2024,BEV,S2,13,2037,10853,2929.7133,1140.6064,1789.1069,93874.5619,269.945,105.096,164.8491,contribution
toyota,EU27,2024,BEV,S2,14,2038,10038,2320.9796,977.0422,1343.9374,95218.4993,231.2193,97.3343,133.885,contribution
toyota,EU27,2024,BEV,S2,15,2039,6442,1249.2591,497.0454,752.2137,95970.713,193.9241,77.157,116.7671,contribution
toyota,EU27,2024,BEV,S2,16,2040,4541,767.2354,262.8104,504.425,96475.138,168.9574,57.875,111.0824,contribution
toyota,EU27,2024,BEV,S2,17,2041,2326,350.9618,198.0576,152.9042,96628.0422,150.8864,85.1494,65.737,contribution
toyota,EU27,2024,BEV,S2,18,2042,2298,297.553,177.817,119.736,96747.7782,129.4835,77.379,52.1044,contribution
toyota,EU27,2024,BEV,S2,19,2043,1435,155.0663,71.0568,84.0095,96831.7877,108.0601,49.5169,58.5432,contribution
toyota,EU27,2024,BEV,S2,20,2044,1427,132.9191,64.4481,68.471,96900.2587,93.1458,45.1633,47.9825,contribution
toyota,EU27,2024,BEV,S2,21,2045,581,40.8109,22.6318,18.1791,96918.4378,70.2425,38.9532,31.2893,contribution
toyota,EU27,2024,BEV,S2,22,2046,512,30.2057,16.9895,13.2162,96931.654,58.9955,33.1826,25.8129,contribution
toyota,EU27,2024,BEV,S2,23,2047,157,8.2712,9.4713,-1.2001,96930.4539,52.6828,60.3268,-7.6439,liability
toyota,EU27,2024,BEV,S2,24,2048,76,3.1904,4.974,-1.7836,96928.6703,41.9789,65.4474,-23.4684,liability
toyota,EU27,2024,HEV,S1,0,2024,610069,1048205.4297,944205.2461,104000.1836,104000.1836,1718.1752,1547.7024,170.4728,contribution
toyota,EU27,2024,HEV,S1,1,2025,610069,1027757.0617,944205.2461,83551.8156,187551.9992,1684.6571,1547.7024,136.9547,contribution
toyota,EU27,2024,HEV,S1,2,2026,610069,1007953.7275,944205.2461,63748.4814,251300.4806,1652.1963,1547.7024,104.4939,contribution
toyota,EU27,2024,HEV,S1,3,2027,610069,988770.4943,944205.2461,44565.2482,295865.7288,1620.7519,1547.7024,73.0495,contribution
toyota,EU27,2024,HEV,S1,4,2028,610069,970183.875,944205.2461,25978.6289,321844.3577,1590.2855,1547.7024,42.5831,contribution
toyota,EU27,2024,HEV,S1,5,2029,610069,952171.7212,944205.2461,7966.4751,329810.8328,1560.7607,1547.7024,13.0583,contribution
toyota,EU27,2024,HEV,S1,6,2030,610069,934713.1221,944205.2461,-9492.124,320318.7088,1532.1433,1547.7024,-15.5591,liability
toyota,EU27,2024,HEV,S1,7,2031,610069,917788.3145,944205.2461,-26416.9316,293901.7772,1504.4008,1547.7024,-43.3015,liability
toyota,EU27,2024,HEV,S1,8,2032,610069,901378.5972,944205.2461,-42826.6489,251075.1283,1477.5027,1547.7024,-70.1997,liability
toyota,EU27,2024,HEV,S1,9,2033,610069,885466.2533,944205.2461,-58738.9928,192336.1355,1451.4198,1547.7024,-96.2825,liability
toyota,EU27,2024,HEV,S1,10,2034,610069,870034.4861,944205.2461,-74170.76,118165.3755,1426.1247,1547.7024,-121.5777,liability
toyota,EU27,2024,HEV,S1,11,2035,610069,855067.3462,944205.2461,-89137.8999,29027.4756,1401.5912,1547.7024,-146.1112,liability
toyota,EU27,2024,HEV,S1,12,2036,610069,840549.6799,944205.2461,-103655.5662,-74628.0906,1377.7944,1547.7024,-169.9079,liability
toyota,EU27,2024,HEV,S1,13,2037,610069,826467.0731,944205.2461,-117738.173,-192366.2636,1354.7108,1547.7024,-192.9916,liability
toyota,EU27,2024,HEV,S1,14,2038,593264,790458.7635,912901.3654,-122442.6019,-314808.8655,1332.3896,1538.7776,-206.3881,liability
toyota,EU27,2024,HEV,S1,15,2039,514380,680473.4061,791691.0181,-111217.612,-426026.4775,1322.9002,1539.117,-216.2168,liability
toyota,EU27,2024,HEV,S1,16,2040,466601,617343.8791,712547.4343,-95203.5552,-521230.0327,1323.0659,1527.1022,-204.0363,liability
toyota,EU27,2024,HEV,S1,17,2041,357443,481180.6967,556487.8123,-75307.1156,-596537.1483,1346.1746,1556.8575,-210.6829,liability
toyota,EU27,2024,HEV,S1,18,2042,355331,471125.9509,552479.8666,-81353.9157,-677891.064,1325.8791,1554.8316,-228.9525,liability
toyota,EU27,2024,HEV,S1,19,2043,216706,308422.3334,337244.6557,-28822.3223,-706713.3863,1423.2293,1556.2313,-133.002,liability
toyota,EU27,2024,HEV,S1,20,2044,214262,300547.2522,333170.7176,-32623.4654,-739336.8517,1402.7091,1554.9688,-152.2597,liability
toyota,EU27,2024,HEV,S1,21,2045,123908,191094.0423,192573.9911,-1479.9488,-740816.8005,1542.2252,1554.1692,-11.9439,liability
toyota,EU27,2024,HEV,S1,22,2046,112328,173211.0787,174434.5897,-1223.511,-742040.3115,1542.0116,1552.9039,-10.8923,liability
toyota,EU27,2024,HEV,S1,23,2047,94362,166647.0215,148560.7327,18086.2888,-723954.0227,1766.0395,1574.3703,191.6692,contribution
toyota,EU27,2024,HEV,S1,24,2048,10986,13124.0134,18027.197,-4903.1836,-728857.2063,1194.6125,1640.9245,-446.312,liability
toyota,EU27,2024,HEV,S2,0,2024,610069,1048205.4297,944205.2461,104000.1836,104000.1836,1718.1752,1547.7024,170.4728,contribution
toyota,EU27,2024,HEV,S2,1,2025,610069,906591.1082,944205.2461,-37614.1379,66386.0457,1486.0468,1547.7024,-61.6555,liability
toyota,EU27,2024,HEV,S2,2,2026,610069,784109.1209,944205.2461,-160096.1252,-93710.0795,1285.2794,1547.7024,-262.423,liability
toyota,EU27,2024,HEV,S2,3,2027,610069,678174.6566,944205.2461,-266030.5895,-359740.669,1111.636,1547.7024,-436.0664,liability
toyota,EU27,2024,HEV,S2,4,2028,610069,586552.1186,944205.2461,-357653.1275,-717393.7965,961.4521,1547.7024,-586.2503,liability
toyota,EU27,2024,HEV,S2,5,2029,610069,507307.9383,944205.2461,-436897.3078,-1154291.1043,831.5583,1547.7024,-716.1441,liability
toyota,EU27,2024,HEV,S2,6,2030,610069,438769.7802,944205.2461,-505435.4659,-1659726.5702,719.2134,1547.7024,-828.489,liability
toyota,EU27,2024,HEV,S2,7,2031,610069,379491.2426,944205.2461,-564714.0035,-2224440.5737,622.0464,1547.7024,-925.656,liability
toyota,EU27,2024,HEV,S2,8,2032,610069,328221.3359,944205.2461,-615983.9102,-2840424.4839,538.0069,1547.7024,-1009.6955,liability
toyota,EU27,2024,HEV,S2,9,2033,610069,283878.0801,944205.2461,-660327.166,-3500751.6499,465.3213,1547.7024,-1082.3811,liability
toyota,EU27,2024,HEV,S2,10,2034,610069,245525.6739,944205.2461,-698679.5722,-4199431.2221,402.4556,1547.7024,-1145.2468,liability
toyota,EU27,2024,HEV,S2,11,2035,610069,212354.7412,944205.2461,-731850.5049,-4931281.727,348.0832,1547.7024,-1199.6192,liability
toyota,EU27,2024,HEV,S2,12,2036,610069,183665.2576,944205.2461,-760539.9885,-5691821.7155,301.0565,1547.7024,-1246.6459,liability
toyota,EU27,2024,HEV,S2,13,2037,610069,158851.7711,944205.2461,-785353.475,-6477175.1905,260.3833,1547.7024,-1287.3191,liability
toyota,EU27,2024,HEV,S2,14,2038,593264,133000.2025,912901.3654,-779901.1629,-7257076.3534,224.1838,1538.7776,-1314.5938,liability
toyota,EU27,2024,HEV,S2,15,2039,514380,98254.6931,791691.0181,-693436.325,-7950512.6784,191.0158,1539.117,-1348.1013,liability
toyota,EU27,2024,HEV,S2,16,2040,466601,76796.5957,712547.4343,-635750.8386,-8586263.517,164.5873,1527.1022,-1362.515,liability
toyota,EU27,2024,HEV,S2,17,2041,357443,51014.9918,556487.8123,-505472.8205,-9091736.3375,142.722,1556.8575,-1414.1355,liability
toyota,EU27,2024,HEV,S2,18,2042,355331,43670.7219,552479.8666,-508809.1447,-9600545.4822,122.9015,1554.8316,-1431.9301,liability
toyota,EU27,2024,HEV,S2,19,2043,216706,23577.7963,337244.6557,-313666.8594,-9914212.3416,108.8008,1556.2313,-1447.4304,liability
toyota,EU27,2024,HEV,S2,20,2044,214262,20026.5709,333170.7176,-313144.1467,-10227356.4883,93.4677,1554.9688,-1461.5011,liability
toyota,EU27,2024,HEV,S2,21,2045,123908,9045.1857,192573.9911,-183528.8054,-10410885.2937,72.9992,1554.1692,-1481.1699,liability
toyota,EU27,2024,HEV,S2,22,2046,112328,6981.4222,174434.5897,-167453.1675,-10578338.4612,62.1521,1552.9039,-1490.7518,liability
toyota,EU27,2024,HEV,S2,23,2047,94362,5091.3684,148560.7327,-143469.3643,-10721807.8255,53.9557,1574.3703,-1520.4146,liability
toyota,EU27,2024,HEV,S2,24,2048,10986,461.177,18027.197,-17566.02,-10739373.8455,41.9786,1640.9245,-1598.9459,liability
toyota,EU27,2024,ICE,S1,0,2024,156355,269416.5426,300382.0142,-30965.4716,-30965.4716,1723.1079,1921.1539,-198.0459,liability
toyota,EU27,2024,ICE,S1,1,2025,156355,264601.1273,300382.0142,-35780.8869,-66746.3585,1692.31,1921.1539,-228.8439,liability
toyota,EU27,2024,ICE,S1,2,2026,156355,259921.0283,300382.0142,-40460.9859,-107207.3444,1662.3775,1921.1539,-258.7764,liability
toyota,EU27,2024,ICE,S1,3,2027,156355,255372.5021,300382.0142,-45009.5121,-152216.8565,1633.2864,1921.1539,-287.8674,liability
toyota,EU27,2024,ICE,S1,4,2028,156355,250951.9346,300382.0142,-49430.0796,-201646.9361,1605.0138,1921.1539,-316.1401,liability
toyota,EU27,2024,ICE,S1,5,2029,156355,246655.8349,300382.0142,-53726.1793,-255373.1154,1577.5372,1921.1539,-343.6166,liability
toyota,EU27,2024,ICE,S1,6,2030,156355,242480.8326,300382.0142,-57901.1816,-313274.297,1550.8352,1921.1539,-370.3187,liability
toyota,EU27,2024,ICE,S1,7,2031,156355,238423.6729,300382.0142,-61958.3413,-375232.6383,1524.8868,1921.1539,-396.2671,liability
toyota,EU27,2024,ICE,S1,8,2032,156355,234481.206,300382.0142,-65900.8082,-441133.4465,1499.6719,1921.1539,-421.4819,liability
toyota,EU27,2024,ICE,S1,9,2033,156355,230650.385,300382.0142,-69731.6292,-510865.0757,1475.1711,1921.1539,-445.9827,liability
toyota,EU27,2024,ICE,S1,10,2034,156355,226928.2684,300382.0142,-73453.7458,-584318.8215,1451.3656,1921.1539,-469.7883,liability
toyota,EU27,2024,ICE,S1,11,2035,156355,223312.0038,300382.0142,-77070.0104,-661388.8319,1428.237,1921.1539,-492.9168,liability
toyota,EU27,2024,ICE,S1,12,2036,156355,219798.8363,300382.0142,-80583.1779,-741972.0098,1405.7679,1921.1539,-515.386,liability
toyota,EU27,2024,ICE,S1,13,2037,156355,216386.0971,300382.0142,-83995.9171,-825967.9269,1383.941,1921.1539,-537.2129,liability
toyota,EU27,2024,ICE,S1,14,2038,151253,206286.6406,288607.5777,-82320.9371,-908288.864,1363.8516,1908.1114,-544.2599,liability
toyota,EU27,2024,ICE,S1,15,2039,117030,161629.0222,220693.6777,-59064.6555,-967353.5195,1381.0905,1885.7872,-504.6967,liability
toyota,EU27,2024,ICE,S1,16,2040,100996,140253.6208,190508.8208,-50255.2,-1017608.7195,1388.7047,1886.3007,-497.5959,liability
toyota,EU27,2024,ICE,S1,17,2041,81813,116306.8367,159323.4819,-43016.6452,-1060625.3647,1421.618,1947.4103,-525.7923,liability
toyota,EU27,2024,ICE,S1,18,2042,80662,112687.1036,156530.5589,-43843.4553,-1104468.82,1397.0284,1940.5737,-543.5454,liability
toyota,EU27,2024,ICE,S1,19,2043,46657,73028.5473,95802.9997,-22774.4524,-1127243.2724,1565.2217,2053.3468,-488.1251,liability
toyota,EU27,2024,ICE,S1,20,2044,44982,68762.9791,92449.1914,-23686.2123,-1150929.4847,1528.6777,2055.2486,-526.5709,liability
toyota,EU27,2024,ICE,S1,21,2045,28775,49290.5832,57933.3967,-8642.8135,-1159572.2982,1712.9655,2013.324,-300.3584,liability
toyota,EU27,2024,ICE,S1,22,2046,25325,44103.5437,51508.7117,-7405.168,-1166977.4662,1741.5022,2033.9077,-292.4054,liability
toyota,EU27,2024,ICE,S1,23,2047,23821,43389.485,47662.717,-4273.232,-1171250.6982,1821.4804,2000.8697,-179.3893,liability
toyota,EU27,2024,ICE,S1,24,2048,1151,1374.999,2412.6477,-1037.6487,-1172288.3469,1194.6125,2096.1318,-901.5193,liability
toyota,EU27,2024,ICE,S2,0,2024,156355,269416.5426,300382.0142,-30965.4716,-30965.4716,1723.1079,1921.1539,-198.0459,liability
toyota,EU27,2024,ICE,S2,1,2025,156355,233017.9138,300382.0142,-67364.1004,-98329.572,1490.3132,1921.1539,-430.8407,liability
toyota,EU27,2024,ICE,S2,2,2026,156355,201536.8,300382.0142,-98845.2142,-197174.7862,1288.9693,1921.1539,-632.1845,liability
toyota,EU27,2024,ICE,S2,3,2027,156355,174308.8393,300382.0142,-126073.1749,-323247.9611,1114.8274,1921.1539,-806.3265,liability
toyota,EU27,2024,ICE,S2,4,2028,156355,150759.4208,300382.0142,-149622.5934,-472870.5545,964.2123,1921.1539,-956.9415,liability
toyota,EU27,2024,ICE,S2,5,2029,156355,130391.5683,300382.0142,-169990.4459,-642861.0004,833.9456,1921.1539,-1087.2082,liability
toyota,EU27,2024,ICE,S2,6,2030,156355,112775.4483,300382.0142,-187606.5659,-830467.5663,721.2782,1921.1539,-1199.8757,liability
toyota,EU27,2024,ICE,S2,7,2031,156355,97539.2935,300382.0142,-202842.7207,-1033310.287,623.8323,1921.1539,-1297.3216,liability
toyota,EU27,2024,ICE,S2,8,2032,156355,84361.5726,300382.0142,-216020.4416,-1249330.7286,539.5515,1921.1539,-1381.6024,liability
toyota,EU27,2024,ICE,S2,9,2033,156355,72964.1818,300382.0142,-227417.8324,-1476748.561,466.6572,1921.1539,-1454.4967,liability
toyota,EU27,2024,ICE,S2,10,2034,156355,63106.5979,300382.0142,-237275.4163,-1714023.9773,403.611,1921.1539,-1517.5429,liability
toyota,EU27,2024,ICE,S2,11,2035,156355,54580.7888,300382.0142,-245801.2254,-1959825.2027,349.0825,1921.1539,-1572.0714,liability
toyota,EU27,2024,ICE,S2,12,2036,156355,47206.8322,300382.0142,-253175.182,-2213000.3847,301.9208,1921.1539,-1619.233,liability
toyota,EU27,2024,ICE,S2,13,2037,156355,40829.1094,300382.0142,-259552.9048,-2472553.2895,261.1308,1921.1539,-1660.0231,liability
toyota,EU27,2024,ICE,S2,14,2038,151253,33980.0948,288607.5777,-254627.4829,-2727180.7724,224.6573,1908.1114,-1683.4541,liability
toyota,EU27,2024,ICE,S2,15,2039,117030,22228.6286,220693.6777,-198465.0491,-2925645.8215,189.9396,1885.7872,-1695.8476,liability
toyota,EU27,2024,ICE,S2,16,2040,100996,16594.8296,190508.8208,-173913.9912,-3099559.8127,164.3118,1886.3007,-1721.9889,liability
toyota,EU27,2024,ICE,S2,17,2041,81813,11645.4052,159323.4819,-147678.0767,-3247237.8894,142.3417,1947.4103,-1805.0686,liability
toyota,EU27,2024,ICE,S2,18,2042,80662,9825.7282,156530.5589,-146704.8307,-3393942.7201,121.8136,1940.5737,-1818.7601,liability
toyota,EU27,2024,ICE,S2,19,2043,46657,5125.655,95802.9997,-90677.3447,-3484620.0648,109.8582,2053.3468,-1943.4885,liability
toyota,EU27,2024,ICE,S2,20,2044,44982,4182.4513,92449.1914,-88266.7401,-3572886.8049,92.9806,2055.2486,-1962.268,liability
toyota,EU27,2024,ICE,S2,21,2045,28775,2133.8471,57933.3967,-55799.5496,-3628686.3545,74.1563,2013.324,-1939.1677,liability
toyota,EU27,2024,ICE,S2,22,2046,25325,1598.9299,51508.7117,-49909.7818,-3678596.1363,63.1364,2033.9077,-1970.7712,liability
toyota,EU27,2024,ICE,S2,23,2047,23821,1294.7435,47662.717,-46367.9735,-3724964.1098,54.353,2000.8697,-1946.5167,liability
toyota,EU27,2024,ICE,S2,24,2048,1151,48.3175,2412.6477,-2364.3302,-3727328.44,41.9787,2096.1318,-2054.1531,liability
toyota,JP,2024,HEV,S1,0,2024,753568,1038536.4775,684548.7906,353987.6869,353987.6869,1378.1589,908.4101,469.7488,contribution
toyota,JP,2024,HEV,S1,1,2025,753568,1018935.9441,684548.7906,334387.1535,688374.8404,1352.1486,908.4101,443.7385,contribution
toyota,JP,2024,HEV,S1,2,2026,753568,999705.3356,684548.7906,315156.545,1003531.3854,1326.6292,908.4101,418.2191,contribution
toyota,JP,2024,HEV,S1,3,2027,753568,980837.671,684548.7906,296288.8804,1299820.2658,1301.5915,908.4101,393.1813,contribution
toyota,JP,2024,HEV,S1,4,2028,753568,962326.0998,684548.7906,277777.3092,1577597.575,1277.0262,908.4101,368.6161,contribution
toyota,JP,2024,HEV,S1,5,2029,753568,944163.9024,684548.7906,259615.1118,1837212.6868,1252.9246,908.4101,344.5145,contribution
toyota,JP,2024,HEV,S1,6,2030,753568,926344.4833,684548.7906,241795.6927,2079008.3795,1229.2779,908.4101,320.8678,contribution
toyota,JP,2024,HEV,S1,7,2031,753568,908861.3747,684548.7906,224312.5841,2303320.9636,1206.0775,908.4101,297.6673,contribution
toyota,JP,2024,HEV,S1,8,2032,753568,891708.2283,684548.7906,207159.4377,2510480.4013,1183.3149,908.4101,274.9048,contribution
toyota,JP,2024,HEV,S1,9,2033,753568,874878.8175,684548.7906,190330.0269,2700810.4282,1160.9819,908.4101,252.5718,contribution
toyota,JP,2024,HEV,S1,10,2034,753568,858367.0316,684548.7906,173818.241,2874628.6692,1139.0704,908.4101,230.6603,contribution
toyota,JP,2024,HEV,S1,11,2035,753568,842166.8767,684548.7906,157618.0861,3032246.7553,1117.5725,908.4101,209.1624,contribution
toyota,JP,2024,HEV,S1,12,2036,753568,826272.4712,684548.7906,141723.6806,3173970.4359,1096.4803,908.4101,188.0702,contribution
toyota,JP,2024,HEV,S2,0,2024,753568,1038536.4775,684548.7906,353987.6869,353987.6869,1378.1589,908.4101,469.7488,contribution
toyota,JP,2024,HEV,S2,1,2025,753568,968290.3803,684548.7906,283741.5897,637729.2766,1284.9409,908.4101,376.5308,contribution
toyota,JP,2024,HEV,S2,2,2026,753568,902795.6943,684548.7906,218246.9037,855976.1803,1198.0282,908.4101,289.6181,contribution
toyota,JP,2024,HEV,S2,3,2027,753568,841731.0372,684548.7906,157182.2466,1013158.4269,1116.9941,908.4101,208.584,contribution
toyota,JP,2024,HEV,S2,4,2028,753568,784796.7631,684548.7906,100247.9725,1113406.3994,1041.4412,908.4101,133.0311,contribution
toyota,JP,2024,HEV,S2,5,2029,753568,731713.4949,684548.7906,47164.7043,1160571.1037,970.9986,908.4101,62.5885,contribution
toyota,JP,2024,HEV,S2,6,2030,753568,682220.7538,684548.7906,-2328.0368,1158243.0669,905.3208,908.4101,-3.0894,liability
toyota,JP,2024,HEV,S2,7,2031,753568,636075.6767,684548.7906,-48473.1139,1109769.953,844.0853,908.4101,-64.3248,liability
toyota,JP,2024,HEV,S2,8,2032,753568,593051.8307,684548.7906,-91496.9599,1018272.9931,786.9918,908.4101,-121.4183,liability
toyota,JP,2024,HEV,S2,9,2033,753568,552938.0955,684548.7906,-131610.6951,886662.298,733.7601,908.4101,-174.6501,liability
toyota,JP,2024,HEV,S2,10,2034,753568,515537.6341,684548.7906,-169011.1565,717651.1415,684.1289,908.4101,-224.2812,liability
toyota,JP,2024,HEV,S2,11,2035,753568,480666.922,684548.7906,-203881.8686,513769.2729,637.8547,908.4101,-270.5554,liability
toyota,JP,2024,HEV,S2,12,2036,753568,448154.8472,684548.7906,-236393.9434,277375.3295,594.7106,908.4101,-313.6996,liability
toyota,JP,2024,ICE,S1,0,2024,435539,600241.9674,698563.4743,-98321.5069,-98321.5069,1378.1589,1603.9057,-225.7467,liability
toyota,JP,2024,ICE,S1,1,2025,435539,588913.4652,698563.4743,-109650.0091,-207971.516,1352.1486,1603.9057,-251.757,liability
toyota,JP,2024,ICE,S1,2,2026,435539,577798.7682,698563.4743,-120764.7061,-328736.2221,1326.6292,1603.9057,-277.2764,liability
toyota,JP,2024,ICE,S1,3,2027,435539,566893.8418,698563.4743,-131669.6325,-460405.8546,1301.5915,1603.9057,-302.3142,liability
toyota,JP,2024,ICE,S1,4,2028,435539,556194.726,698563.4743,-142368.7483,-602774.6029,1277.0262,1603.9057,-326.8794,liability
toyota,JP,2024,ICE,S1,5,2029,435539,545697.5372,698563.4743,-152865.9371,-755640.54,1252.9246,1603.9057,-350.9811,liability
toyota,JP,2024,ICE,S1,6,2030,435539,535398.4642,698563.4743,-163165.0101,-918805.5501,1229.2779,1603.9057,-374.6278,liability
toyota,JP,2024,ICE,S1,7,2031,435539,525293.7683,698563.4743,-173269.706,-1092075.2561,1206.0775,1603.9057,-397.8282,liability
toyota,JP,2024,ICE,S1,8,2032,435539,515379.7801,698563.4743,-183183.6942,-1275258.9503,1183.3149,1603.9057,-420.5908,liability
toyota,JP,2024,ICE,S1,9,2033,435539,505652.901,698563.4743,-192910.5733,-1468169.5236,1160.9819,1603.9057,-442.9238,liability
toyota,JP,2024,ICE,S1,10,2034,435539,496109.5994,698563.4743,-202453.8749,-1670623.3985,1139.0704,1603.9057,-464.8352,liability
toyota,JP,2024,ICE,S1,11,2035,435539,486746.411,698563.4743,-211817.0633,-1882440.4618,1117.5725,1603.9057,-486.3332,liability
toyota,JP,2024,ICE,S1,12,2036,435539,477559.9359,698563.4743,-221003.5384,-2103444.0002,1096.4803,1603.9057,-507.4254,liability
toyota,JP,2024,ICE,S2,0,2024,435539,600241.9674,698563.4743,-98321.5069,-98321.5069,1378.1589,1603.9057,-225.7467,liability
toyota,JP,2024,ICE,S2,1,2025,435539,559641.8954,698563.4743,-138921.5789,-237243.0858,1284.9409,1603.9057,-318.9647,liability
toyota,JP,2024,ICE,S2,2,2026,435539,521787.9926,698563.4743,-176775.4817,-414018.5675,1198.0282,1603.9057,-405.8775,liability
toyota,JP,2024,ICE,S2,3,2027,435539,486494.5089,698563.4743,-212068.9654,-626087.5329,1116.9941,1603.9057,-486.9115,liability
toyota,JP,2024,ICE,S2,4,2028,435539,453588.2592,698563.4743,-244975.2151,-871062.748,1041.4412,1603.9057,-562.4645,liability
toyota,JP,2024,ICE,S2,5,2029,435539,422907.7718,698563.4743,-275655.7025,-1146718.4505,970.9986,1603.9057,-632.907,liability
toyota,JP,2024,ICE,S2,6,2030,435539,394302.498,698563.4743,-304260.9763,-1450979.4268,905.3208,1603.9057,-698.5849,liability
toyota,JP,2024,ICE,S2,7,2031,435539,367632.0705,698563.4743,-330931.4038,-1781910.8306,844.0853,1603.9057,-759.8204,liability
toyota,JP,2024,ICE,S2,8,2032,435539,342765.6181,698563.4743,-355797.8562,-2137708.6868,786.9918,1603.9057,-816.9139,liability
toyota,JP,2024,ICE,S2,9,2033,435539,319581.1197,698563.4743,-378982.3546,-2516691.0414,733.7601,1603.9057,-870.1456,liability
toyota,JP,2024,ICE,S2,10,2034,435539,297964.8095,698563.4743,-400598.6648,-2917289.7062,684.1289,1603.9057,-919.7768,liability
toyota,JP,2024,ICE,S2,11,2035,435539,277810.6162,698563.4743,-420752.8581,-3338042.5643,637.8547,1603.9057,-966.0509,liability
toyota,JP,2024,ICE,S2,12,2036,435539,259019.6425,698563.4743,-439543.8318,-3777586.3961,594.7106,1603.9057,-1009.1951,liability
toyota,JP,2025,HEV,S1,0,2025,745144,1026926.8667,677882.6086,349044.2581,349044.2581,1378.1589,909.7337,468.4252,contribution
toyota,JP,2025,HEV,S1,1,2026,745144,1007545.444,677882.6086,329662.8354,678707.0935,1352.1486,909.7337,442.4149,contribution
toyota,JP,2025,HEV,S1,2,2027,745144,988529.8108,677882.6086,310647.2022,989354.2957,1326.6292,909.7337,416.8955,contribution
toyota,JP,2025,HEV,S1,3,2028,745144,969873.0647,677882.6086,291990.4561,1281344.7518,1301.5915,909.7337,391.8578,contribution
toyota,JP,2025,HEV,S1,4,2029,745144,951568.431,677882.6086,273685.8224,1555030.5742,1277.0262,909.7337,367.2925,contribution
toyota,JP,2025,HEV,S1,5,2030,745144,933609.2654,677882.6086,255726.6568,1810757.231,1252.9246,909.7337,343.1909,contribution
toyota,JP,2025,HEV,S1,6,2031,745144,915989.0462,677882.6086,238106.4376,2048863.6686,1229.2779,909.7337,319.5442,contribution
toyota,JP,2025,HEV,S1,7,2032,745144,898701.3784,677882.6086,220818.7698,2269682.4384,1206.0775,909.7337,296.3438,contribution
toyota,JP,2025,HEV,S1,8,2033,745144,881739.9837,677882.6086,203857.3751,2473539.8135,1183.3149,909.7337,273.5812,contribution
toyota,JP,2025,HEV,S1,9,2034,745144,865098.706,677882.6086,187216.0974,2660755.9109,1160.9819,909.7337,251.2482,contribution
toyota,JP,2025,HEV,S1,10,2035,745144,848771.5025,677882.6086,170888.8939,2831644.8048,1139.0704,909.7337,229.3367,contribution
toyota,JP,2025,HEV,S1,11,2036,745144,832752.4458,677882.6086,154869.8372,2986514.642,1117.5725,909.7337,207.8388,contribution
toyota,JP,2025,HEV,S1,12,2037,745144,817035.7212,677882.6086,139153.1126,3125667.7546,1096.4803,909.7337,186.7466,contribution
toyota,JP,2025,HEV,S2,0,2025,745144,1026926.8667,677882.6086,349044.2581,349044.2581,1378.1589,909.7337,468.4252,contribution
toyota,JP,2025,HEV,S2,1,2026,745144,957466.0377,677882.6086,279583.4291,628627.6872,1284.9409,909.7337,375.2072,contribution
toyota,JP,2025,HEV,S2,2,2027,745144,892703.505,677882.6086,214820.8964,843448.5836,1198.0282,909.7337,288.2945,contribution
toyota,JP,2025,HEV,S2,3,2028,745144,832321.4786,677882.6086,154438.87,997887.4536,1116.9941,909.7337,207.2604,contribution
toyota,JP,2025,HEV,S2,4,2029,745144,776023.6621,677882.6086,98141.0535,1096028.5071,1041.4412,909.7337,131.7075,contribution
toyota,JP,2025,HEV,S2,5,2030,745144,723533.8024,677882.6086,45651.1938,1141679.7009,970.9986,909.7337,61.2649,contribution
toyota,JP,2025,HEV,S2,6,2031,745144,674594.3317,677882.6086,-3288.2769,1138391.424,905.3208,909.7337,-4.4129,liability
toyota,JP,2025,HEV,S2,7,2032,745144,628965.1019,677882.6086,-48917.5067,1089473.9173,844.0853,909.7337,-65.6484,liability
toyota,JP,2025,HEV,S2,8,2033,745144,586422.212,677882.6086,-91460.3966,998013.5207,786.9918,909.7337,-122.7419,liability
toyota,JP,2025,HEV,S2,9,2034,745144,546756.9011,677882.6086,-131125.7075,866887.8132,733.7601,909.7337,-175.9736,liability
toyota,JP,2025,HEV,S2,10,2035,745144,509774.5324,677882.6086,-168108.0762,698779.737,684.1289,909.7337,-225.6048,liability
toyota,JP,2025,HEV,S2,11,2036,745144,475293.6338,677882.6086,-202588.9748,496190.7622,637.8547,909.7337,-271.879,liability
toyota,JP,2025,HEV,S2,12,2037,745144,443145.0054,677882.6086,-234737.6032,261453.159,594.7106,909.7337,-315.0231,liability
toyota,JP,2025,ICE,S1,0,2025,466996,643594.7131,729096.3374,-85501.6243,-85501.6243,1378.1589,1561.2475,-183.0886,liability
toyota,JP,2025,ICE,S1,1,2026,466996,631448.0049,729096.3374,-97648.3325,-183149.9568,1352.1486,1561.2475,-209.0989,liability
