market,company,destination,segment,cohort_year,period,model,powertrain,units,basis,tailpipe_gco2_km,energy_wh_km,test_cycle,technology_source,sales_source_file,powertrain_rule,coverage_note,variant
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Alphard,HEV,86959,registrations,131.87,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Alphard HEV, 21 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2025.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Corolla,HEV,166956,registrations,84.99,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Corolla;Corolla Touring;Corolla Sport;Corolla Cross;Corolla Axio;Corolla Fielder;GR Corolla HEV, 19 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2024.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Corolla,HEV,138829,registrations,84.99,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Corolla;Corolla Touring;Corolla Sport;Corolla Cross;Corolla Axio;Corolla Fielder;GR Corolla HEV, 19 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2025.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Crown,HEV,62628,registrations,116.76,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Crown HEV, 11 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2024.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Crown,HEV,56717,registrations,116.76,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Crown HEV, 11 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2025.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Harrier,HEV,64181,registrations,105.36,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Harrier HEV, 7 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2024.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Harrier,HEV,52653,registrations,105.36,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Harrier HEV, 7 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2025.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Noah,HEV,70611,registrations,102.39,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Noah HEV, 11 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2024.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Noah,HEV,80065,registrations,102.39,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Noah HEV, 11 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2025.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,RAV4,HEV,30599,registrations,113.53,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): RAV4 HEV, 2 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2024.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,RAV4,HEV,29243,registrations,113.53,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): RAV4 HEV, 2 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2025.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Raize,HEV,51225,registrations,82.92,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Raize HEV, 1 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2024.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Raize,HEV,100851,registrations,82.92,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Raize HEV, 1 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2025.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Sienta,HEV,111090,registrations,85.37,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Sienta HEV, 7 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2024.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Sienta,HEV,106558,registrations,85.37,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Sienta HEV, 7 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2025.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Vellfire,HEV,33105,registrations,133.34,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Vellfire HEV, 10 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2024.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Vellfire,HEV,33031,registrations,133.34,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Vellfire HEV, 10 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2025.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Voxy,HEV,70636,registrations,103.69,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Voxy HEV, 8 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2024.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Voxy,HEV,78760,registrations,103.69,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Voxy HEV, 8 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2025.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Yaris,HEV,166162,registrations,76.65,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Yaris;Yaris Cross;GR Yaris HEV, 18 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2024.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Yaris,HEV,166533,registrations,76.65,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Yaris;Yaris Cross;GR Yaris HEV, 18 certified grades, grade-weighted mean; upper bound with every unit on the hybrid grade",jada_model_ranking_2025.xlsx,jp_jada_fuel_share_all_hev,,all_hev
JP,nissan,JP,passenger_car,2024,2024-01..2024-12,Note,HEV,101766,registrations,92.8,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Note;Note Aura HEV, 9 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_certified_single,,central
JP,nissan,JP,passenger_car,2025,2025-01..2025-12,Note,HEV,78123,registrations,92.8,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Note;Note Aura HEV, 9 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_certified_single,,central
JP,nissan,JP,passenger_car,2024,2024-01..2024-12,Serena,HEV,69777,registrations,125.5,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Serena HEV, 10 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,nissan,JP,passenger_car,2025,2025-01..2025-12,Serena,HEV,59675,registrations,125.5,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Serena HEV, 10 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,nissan,JP,passenger_car,2024,2024-01..2024-12,Serena,ICE,11122,registrations,186.15,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Serena ICE, 5 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,nissan,JP,passenger_car,2025,2025-01..2025-12,Serena,ICE,11790,registrations,186.15,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Serena ICE, 5 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,nissan,JP,passenger_car,2024,2024-01..2024-12,X-Trail,HEV,31776,registrations,124.01,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): X-Trail HEV, 16 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_certified_single,,central
JP,nissan,JP,passenger_car,2025,2025-01..2025-12,X-Trail,HEV,19940,registrations,124.01,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): X-Trail HEV, 16 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_certified_single,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,86,ICE,8802,registrations,193.62,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): 86;GR86 ICE, 7 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_certified_single,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Alphard,HEV,53050,registrations,131.87,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Alphard HEV, 21 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Alphard,HEV,57299,registrations,131.87,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Alphard HEV, 21 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Alphard,ICE,26324,registrations,216.74,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Alphard ICE, 17 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Alphard,ICE,29660,registrations,216.74,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Alphard ICE, 17 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Aqua,HEV,64180,registrations,71.68,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Aqua HEV, 4 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_certified_single,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Aqua,HEV,68499,registrations,71.68,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Aqua HEV, 4 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_certified_single,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Corolla,HEV,111585,registrations,84.99,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Corolla;Corolla Touring;Corolla Sport;Corolla Cross;Corolla Axio;Corolla Fielder;GR Corolla HEV, 19 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Corolla,HEV,91477,registrations,84.99,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Corolla;Corolla Touring;Corolla Sport;Corolla Cross;Corolla Axio;Corolla Fielder;GR Corolla HEV, 19 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Corolla,ICE,55371,registrations,138.22,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Corolla;Corolla Touring;Corolla Sport;Corolla Cross;Corolla Axio;Corolla Fielder;GR Corolla ICE, 18 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Corolla,ICE,47352,registrations,138.22,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Corolla;Corolla Touring;Corolla Sport;Corolla Cross;Corolla Axio;Corolla Fielder;GR Corolla ICE, 18 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Crown,HEV,41857,registrations,116.76,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Crown HEV, 11 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Crown,HEV,37372,registrations,116.76,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Crown HEV, 11 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Crown,ICE,20771,registrations,196.75,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Crown ICE, 1 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Crown,ICE,19345,registrations,196.75,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Crown ICE, 1 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Harrier,HEV,42895,registrations,105.36,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Harrier HEV, 7 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Harrier,HEV,34694,registrations,105.36,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Harrier HEV, 7 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Harrier,ICE,21286,registrations,152.86,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Harrier ICE, 5 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Harrier,ICE,17959,registrations,152.86,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Harrier ICE, 5 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,HiAce Wagon,ICE,7087,registrations,275.23,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): HiAce ICE, 4 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_certified_single,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,HiAce Wagon,ICE,8989,registrations,275.23,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): HiAce ICE, 4 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_certified_single,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Land Cruiser,ICE,51288,registrations,269.92,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Land Cruiser ICE, 12 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_certified_single,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Land Cruiser,ICE,45515,registrations,269.92,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Land Cruiser ICE, 12 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_certified_single,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Noah,HEV,47193,registrations,102.39,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Noah HEV, 11 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Noah,HEV,52757,registrations,102.39,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Noah HEV, 11 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Noah,ICE,23418,registrations,160.32,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Noah ICE, 14 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Noah,ICE,27308,registrations,160.32,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Noah ICE, 14 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Prius,HEV,83485,registrations,78.48,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Prius HEV, 7 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_certified_single,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Prius,HEV,63717,registrations,78.48,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Prius HEV, 7 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_certified_single,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,RAV4,HEV,20451,registrations,113.53,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): RAV4 HEV, 2 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,RAV4,HEV,19269,registrations,113.53,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): RAV4 HEV, 2 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,RAV4,ICE,10148,registrations,152.74,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): RAV4 ICE, 1 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,RAV4,ICE,9974,registrations,152.74,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): RAV4 ICE, 1 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Raize,HEV,34236,registrations,82.92,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Raize HEV, 1 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Raize,HEV,66453,registrations,82.92,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Raize HEV, 1 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Raize,ICE,16989,registrations,119.25,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Raize ICE, 3 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Raize,ICE,34398,registrations,119.25,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Raize ICE, 3 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Roomy,ICE,67698,registrations,132.19,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Roomy ICE, 4 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_certified_single,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Roomy,ICE,95221,registrations,132.19,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Roomy ICE, 4 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_certified_single,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Sienta,HEV,74247,registrations,85.37,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Sienta HEV, 7 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Sienta,HEV,70213,registrations,85.37,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Sienta HEV, 7 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Sienta,ICE,36843,registrations,127.43,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Sienta ICE, 5 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Sienta,ICE,36345,registrations,127.43,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Sienta ICE, 5 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Vellfire,HEV,22126,registrations,133.34,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Vellfire HEV, 10 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Vellfire,HEV,21765,registrations,133.34,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Vellfire HEV, 10 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Vellfire,ICE,10979,registrations,220.96,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Vellfire ICE, 14 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Vellfire,ICE,11266,registrations,220.96,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Vellfire ICE, 14 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Voxy,HEV,47209,registrations,103.69,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Voxy HEV, 8 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Voxy,HEV,51897,registrations,103.69,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Voxy HEV, 8 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Voxy,ICE,23427,registrations,159.82,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Voxy ICE, 9 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Voxy,ICE,26863,registrations,159.82,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Voxy ICE, 9 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Yaris,HEV,111054,registrations,76.65,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Yaris;Yaris Cross;GR Yaris HEV, 18 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Yaris,HEV,109732,registrations,76.65,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Yaris;Yaris Cross;GR Yaris HEV, 18 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2024,2024-01..2024-12,Yaris,ICE,55108,registrations,127.16,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Yaris;Yaris Cross;GR Yaris ICE, 25 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2024.xlsx,jp_jada_fuel_share,,central
JP,toyota,JP,passenger_car,2025,2025-01..2025-12,Yaris,ICE,56801,registrations,127.16,,WLTC_JP,"mlit_fuel_economy_list (edition 2026): Yaris;Yaris Cross;GR Yaris ICE, 25 certified grades, grade-weighted mean of the published CO2 emissions per kilometre",jada_model_ranking_2025.xlsx,jp_jada_fuel_share,,central
KR,kia,KR,passenger_car,2026,2026-01..2026-06,Carnival,HEV,30202,retail_sales,176.6,,KR_5CYCLE,"kea_fuel_economy_labels (kea_vehicle_fuel_economy_labels.csv): Carnival HEV, 5 label trims, trim mean; tailpipe derived from label km/L with fuel carbon factors",kia_2026_retail_sales_by_model_market.xlsx,kr_unsplit_central_ice_all_hev,"retail sales as published by the exporter's investor-relations release; partial year: the source covers 2026-01..2026-06 only, not the full cohort year",all_hev
KR,kia,KR,passenger_car,2026,2026-01..2026-06,K5,HEV,15747,retail_sales,125.43,,KR_5CYCLE,"kea_fuel_economy_labels (kea_vehicle_fuel_economy_labels.csv): K5 HEV, 11 label trims, trim mean; tailpipe derived from label km/L with fuel carbon factors",kia_2026_retail_sales_by_model_market.xlsx,kr_unsplit_central_ice_all_hev,"retail sales as published by the exporter's investor-relations release; partial year: the source covers 2026-01..2026-06 only, not the full cohort year",all_hev
KR,kia,KR,passenger_car,2026,2026-01..2026-06,K8,HEV,10965,retail_sales,136.7,,KR_5CYCLE,"kea_fuel_economy_labels (kea_vehicle_fuel_economy_labels.csv): K8 HEV, 8 label trims, trim mean; tailpipe derived from label km/L with fuel carbon factors",kia_2026_retail_sales_by_model_market.xlsx,kr_unsplit_central_ice_all_hev,"retail sales as published by the exporter's investor-relations release; partial year: the source covers 2026-01..2026-06 only, not the full cohort year",all_hev
