company,market,cohort_year,destination,scenario,t,calendar_year,units,e_ref_tco2e,e_prod_tco2e,ti_tco2e,cumulative_ti_tco2e,e_ref_kgco2e_per_vehicle,e_prod_kgco2e_per_vehicle,gap_kgco2e_per_vehicle,direction
hyundai,EU27,2024,PT,S1,9,2033,7190,9863.7265,11364.7797,1501.0532,5936.4834,1371.8674,1580.637,208.7696,liability
hyundai,EU27,2024,PT,S1,10,2034,7190,9662.2107,11355.5319,1693.3212,7629.8046,1343.8402,1579.3508,235.5106,liability
hyundai,EU27,2024,PT,S1,11,2035,7190,9464.8123,11347.457,1882.6447,9512.4493,1316.3856,1578.2277,261.8421,liability
hyundai,EU27,2024,PT,S1,12,2036,7190,9271.4462,11340.4063,2068.9601,11581.4094,1289.4918,1577.2471,287.7552,liability
hyundai,EU27,2024,PT,S1,13,2037,7190,9082.0309,11334.2498,2252.2189,13833.6283,1263.1476,1576.3908,313.2432,liability
hyundai,EU27,2024,PT,S1,14,2038,7190,8896.4851,11328.8744,2432.3893,16266.0176,1237.3415,1575.6432,338.3017,liability
hyundai,EU27,2024,PT,S1,15,2039,7190,8714.7303,11324.1805,2609.4502,18875.4678,1212.0626,1574.9903,362.9277,liability
hyundai,EU27,2024,PT,S1,16,2040,7190,8536.6886,11320.082,2783.3934,21658.8612,1187.3002,1574.4203,387.1201,liability
hyundai,EU27,2024,PT,S1,17,2041,7190,8362.2845,11316.5035,2954.219,24613.0802,1163.0437,1573.9226,410.8789,liability
hyundai,EU27,2024,PT,S1,18,2042,7190,8191.4431,11313.3787,3121.9356,27735.0158,1139.2828,1573.488,434.2052,liability
hyundai,EU27,2024,PT,S1,19,2043,7190,8024.092,11310.6503,3286.5583,31021.5741,1116.0072,1573.1085,457.1013,liability
hyundai,EU27,2024,PT,S1,20,2044,7190,7860.16,11308.2681,3448.1081,34469.6822,1093.2072,1572.7772,479.57,liability
hyundai,EU27,2024,PT,S2,0,2024,7190,11877.4066,11539.0035,-338.4031,-338.4031,1651.9342,1604.8684,-47.0658,contribution
hyundai,EU27,2024,PT,S2,1,2025,7190,10272.7488,11517.8487,1245.0999,906.6968,1428.755,1601.9261,173.1711,liability
hyundai,EU27,2024,PT,S2,2,2026,7190,8884.8832,11498.5047,2613.6215,3520.3183,1235.7278,1599.2357,363.5079,liability
hyundai,EU27,2024,PT,S2,3,2027,7190,7684.5204,11480.8167,3796.2963,7316.6146,1068.7789,1596.7756,527.9967,liability
hyundai,EU27,2024,PT,S2,4,2028,7190,6646.3285,11464.6425,4818.314,12134.9286,924.385,1594.5261,670.141,liability
hyundai,EU27,2024,PT,S2,5,2029,7190,5748.3987,11449.853,5701.4543,17836.3829,799.4991,1592.4691,792.97,liability
hyundai,EU27,2024,PT,S2,6,2030,7190,4971.78,11436.3294,6464.5494,24300.9323,691.4854,1590.5882,899.1028,liability
hyundai,EU27,2024,PT,S2,7,2031,7190,4300.0845,11423.9636,7123.8791,31424.8114,598.0646,1588.8684,990.8038,liability
hyundai,EU27,2024,PT,S2,8,2032,7190,3719.1356,11412.6562,7693.5206,39118.332,517.265,1587.2957,1070.0307,liability
hyundai,EU27,2024,PT,S2,9,2033,7190,3216.6744,11402.3168,8185.6424,47303.9744,447.3817,1585.8577,1138.476,liability
hyundai,EU27,2024,PT,S2,10,2034,7190,2782.0959,11392.8622,8610.7663,55914.7407,386.9396,1584.5427,1197.6031,liability
hyundai,EU27,2024,PT,S2,11,2035,7190,2406.2303,11384.2172,8977.9869,64892.7276,334.6635,1583.3404,1248.6769,liability
hyundai,EU27,2024,PT,S2,12,2036,7190,2081.1442,11376.312,9295.1678,74187.8954,289.4498,1582.2409,1292.7911,liability
hyundai,EU27,2024,PT,S2,13,2037,7190,1799.9785,11369.0836,9569.1051,83757.0005,250.3447,1581.2355,1330.8908,liability
hyundai,EU27,2024,PT,S2,14,2038,7190,1556.7981,11362.4739,9805.6758,93562.6763,216.5227,1580.3163,1363.7936,liability
hyundai,EU27,2024,PT,S2,15,2039,7190,1346.4721,11356.4301,10009.958,103572.6343,187.2701,1579.4757,1392.2056,liability
hyundai,EU27,2024,PT,S2,16,2040,7190,1164.5616,11350.9035,10186.3419,113758.9762,161.9696,1578.707,1416.7374,liability
hyundai,EU27,2024,PT,S2,17,2041,7190,1007.2274,11345.85,10338.6226,124097.5988,140.0873,1578.0042,1437.9169,liability
hyundai,EU27,2024,PT,S2,18,2042,7190,871.1491,11341.2291,10470.08,134567.6788,121.1612,1577.3615,1456.2003,liability
hyundai,EU27,2024,PT,S2,19,2043,7190,753.4554,11337.0038,10583.5484,145151.2272,104.7921,1576.7738,1471.9817,liability
hyundai,EU27,2024,PT,S2,20,2044,7190,651.6623,11333.1401,10681.4778,155832.705,90.6345,1576.2365,1485.6019,liability
hyundai,EU27,2024,RO,S1,0,2024,10261,14029.9677,18563.6187,4533.651,4533.651,1367.31,1809.1432,441.8333,liability
hyundai,EU27,2024,RO,S1,1,2025,10261,13951.2573,18536.1477,4584.8904,9118.5414,1359.6391,1806.466,446.8269,liability
hyundai,EU27,2024,RO,S1,2,2026,10261,13872.9881,18509.9135,4636.9254,13755.4668,1352.0113,1803.9093,451.898,liability
hyundai,EU27,2024,RO,S1,3,2027,10261,13795.1584,18484.8605,4689.7021,18445.1689,1344.4263,1801.4677,457.0414,liability
hyundai,EU27,2024,RO,S1,4,2028,10261,13717.7651,18460.9354,4743.1703,23188.3392,1336.8838,1799.1361,462.2522,liability
hyundai,EU27,2024,RO,S1,5,2029,10261,13640.8059,18438.0873,4797.2814,27985.6206,1329.3837,1796.9094,467.5257,liability
hyundai,EU27,2024,RO,S1,6,2030,10261,13564.2782,18416.2678,4851.9896,32837.6102,1321.9256,1794.7829,472.8574,liability
hyundai,EU27,2024,RO,S1,7,2031,10261,13488.1804,18395.4308,4907.2504,37744.8606,1314.5093,1792.7522,478.2429,liability
hyundai,EU27,2024,RO,S1,8,2032,10261,13412.5094,18375.5318,4963.0224,42707.883,1307.1347,1790.813,483.6782,liability
hyundai,EU27,2024,RO,S1,9,2033,10261,13337.2626,18356.5286,5019.266,47727.149,1299.8014,1788.961,489.1595,liability
hyundai,EU27,2024,RO,S1,10,2034,10261,13262.4384,18338.3811,5075.9427,52803.0917,1292.5093,1787.1924,494.683,liability
hyundai,EU27,2024,RO,S1,11,2035,10261,13188.0337,18321.0504,5133.0167,57936.1084,1285.2581,1785.5034,500.2453,liability
hyundai,EU27,2024,RO,S1,12,2036,10261,13114.0462,18304.5001,5190.4539,63126.5623,1278.0476,1783.8905,505.8429,liability
hyundai,EU27,2024,RO,S1,13,2037,10261,13040.4745,18288.6947,5248.2202,68374.7825,1270.8775,1782.3501,511.4726,liability
hyundai,EU27,2024,RO,S1,14,2038,10261,12967.3149,18273.6011,5306.2862,73681.0687,1263.7477,1780.8792,517.1315,liability
hyundai,EU27,2024,RO,S1,15,2039,10261,12894.5661,18259.187,5364.6209,79045.6896,1256.6578,1779.4744,522.8166,liability
hyundai,EU27,2024,RO,S1,16,2040,10261,12822.225,18245.4218,5423.1968,84468.8864,1249.6077,1778.1329,528.5252,liability
hyundai,EU27,2024,RO,S1,17,2041,10261,12750.29,18232.2762,5481.9862,89950.8726,1242.5972,1776.8518,534.2546,liability
hyundai,EU27,2024,RO,S1,18,2042,10261,12678.7586,18219.7226,5540.964,95491.8366,1235.626,1775.6284,540.0023,liability
hyundai,EU27,2024,RO,S1,19,2043,10261,12607.6288,18207.7341,5600.1053,101091.9419,1228.694,1774.46,545.766,liability
hyundai,EU27,2024,RO,S1,20,2044,10261,12536.8975,18196.2852,5659.3877,106751.3296,1221.8008,1773.3442,551.5435,liability
hyundai,EU27,2024,RO,S1,21,2045,10261,12466.5633,18185.3519,5718.7886,112470.1182,1214.9462,1772.2787,557.3325,liability
hyundai,EU27,2024,RO,S1,22,2046,10261,12396.6235,18174.9108,5778.2873,118248.4055,1208.1302,1771.2612,563.131,liability
hyundai,EU27,2024,RO,S1,23,2047,10261,12327.0763,18164.9398,5837.8635,124086.269,1201.3523,1770.2894,568.9371,liability
hyundai,EU27,2024,RO,S1,24,2048,10261,12257.9192,18155.4176,5897.4984,129983.7674,1194.6125,1769.3614,574.7489,liability
hyundai,EU27,2024,RO,S2,0,2024,10261,14029.9677,18563.6187,4533.651,4533.651,1367.31,1809.1432,441.8333,liability
hyundai,EU27,2024,RO,S2,1,2025,10261,12134.4957,18511.387,6376.8913,10910.5423,1182.5841,1804.0529,621.4688,liability
hyundai,EU27,2024,RO,S2,2,2026,10261,10495.1047,18463.6263,7968.5216,18879.0639,1022.815,1799.3983,776.5833,liability
hyundai,EU27,2024,RO,S2,3,2027,10261,9077.1983,18419.9538,9342.7555,28221.8194,884.631,1795.1422,910.5112,liability
hyundai,EU27,2024,RO,S2,4,2028,10261,7850.8535,18380.0198,10529.1663,38750.9857,765.1158,1791.2503,1026.1345,liability
hyundai,EU27,2024,RO,S2,5,2029,10261,6790.1898,18343.5041,11553.3143,50304.3,661.7474,1787.6917,1125.9443,liability
hyundai,EU27,2024,RO,S2,6,2030,10261,5872.8238,18310.1141,12437.2903,62741.5903,572.3442,1784.4376,1212.0934,liability
hyundai,EU27,2024,RO,S2,7,2031,10261,5079.3955,18279.5822,13200.1867,75941.777,495.0195,1781.4621,1286.4425,liability
hyundai,EU27,2024,RO,S2,8,2032,10261,4393.1606,18251.664,13858.5034,89800.2804,428.1416,1778.7413,1350.5997,liability
hyundai,EU27,2024,RO,S2,9,2033,10261,3799.6372,18226.1356,14426.4984,104226.7788,370.2989,1776.2533,1405.9544,liability
hyundai,EU27,2024,RO,S2,10,2034,10261,3286.2998,18202.7924,14916.4926,119143.2714,320.2709,1773.9784,1453.7075,liability
hyundai,EU27,2024,RO,S2,11,2035,10261,2842.3152,18181.4473,15339.1321,134482.4035,277.0018,1771.8982,1494.8964,liability
hyundai,EU27,2024,RO,S2,12,2036,10261,2458.3138,18161.9294,15703.6156,150186.0191,239.5784,1769.996,1530.4177,liability
hyundai,EU27,2024,RO,S2,13,2037,10261,2126.1912,18144.0822,16017.891,166203.9101,207.2109,1768.2567,1561.0458,liability
hyundai,EU27,2024,RO,S2,14,2038,10261,1838.9392,18127.7627,16288.8235,182492.7336,179.2164,1766.6663,1587.4499,liability
hyundai,EU27,2024,RO,S2,15,2039,10261,1590.4953,18112.8401,16522.3448,199015.0784,155.0039,1765.212,1610.208,liability
hyundai,EU27,2024,RO,S2,16,2040,10261,1375.6171,18099.195,16723.5779,215738.6563,134.0627,1763.8822,1629.8195,liability
hyundai,EU27,2024,RO,S2,17,2041,10261,1189.7689,18086.7178,16896.9489,232635.6052,115.9506,1762.6662,1646.7156,liability
hyundai,EU27,2024,RO,S2,18,2042,10261,1029.0292,18075.3088,17046.2796,249681.8848,100.2855,1761.5543,1661.2688,liability
hyundai,EU27,2024,RO,S2,19,2043,10261,890.0053,18064.8763,17174.871,266856.7558,86.7367,1760.5376,1673.8009,liability
hyundai,EU27,2024,RO,S2,20,2044,10261,769.7642,18055.3369,17285.5727,284142.3285,75.0184,1759.6079,1684.5895,liability
hyundai,EU27,2024,RO,S2,21,2045,10261,665.7678,18046.6138,17380.846,301523.1745,64.8833,1758.7578,1693.8745,liability
hyundai,EU27,2024,RO,S2,22,2046,10261,575.8215,18038.6378,17462.8163,318985.9908,56.1175,1757.9805,1701.863,liability
hyundai,EU27,2024,RO,S2,23,2047,10261,498.0269,18031.3443,17533.3174,336519.3082,48.5359,1757.2697,1708.7338,liability
hyundai,EU27,2024,RO,S2,24,2048,10261,430.7428,18024.6751,17593.9323,354113.2405,41.9786,1756.6197,1714.6411,liability
hyundai,EU27,2024,SE,S1,0,2024,2057,4018.0998,2846.5171,-1171.5827,-1171.5827,1953.3786,1383.8197,-569.5589,contribution
hyundai,EU27,2024,SE,S1,1,2025,2057,3866.8959,2845.5309,-1021.365,-2192.9477,1879.8716,1383.3403,-496.5314,contribution
hyundai,EU27,2024,SE,S1,2,2026,2057,3721.3816,2844.5606,-876.821,-3069.7687,1809.1306,1382.8685,-426.262,contribution
hyundai,EU27,2024,SE,S1,3,2027,2057,3581.3433,2843.6057,-737.7376,-3807.5063,1741.0517,1382.4043,-358.6474,contribution
hyundai,EU27,2024,SE,S1,4,2028,2057,3446.5749,2842.6661,-603.9088,-4411.4151,1675.5347,1381.9475,-293.5872,contribution
hyundai,EU27,2024,SE,S1,5,2029,2057,3316.8774,2841.7417,-475.1357,-4886.5508,1612.4829,1381.4982,-230.9848,contribution
hyundai,EU27,2024,SE,S1,6,2030,2057,3192.0609,2840.8322,-351.2287,-5237.7795,1551.804,1381.056,-170.748,contribution
hyundai,EU27,2024,SE,S1,7,2031,2057,3071.9413,2839.9371,-232.0042,-5469.7837,1493.4085,1380.6209,-112.7877,contribution
hyundai,EU27,2024,SE,S1,8,2032,2057,2956.3419,2839.0563,-117.2856,-5587.0693,1437.2105,1380.1927,-57.0178,contribution
hyundai,EU27,2024,SE,S1,9,2033,2057,2845.0925,2838.1899,-6.9026,-5593.9719,1383.1271,1379.7715,-3.3557,contribution
hyundai,EU27,2024,SE,S1,10,2034,2057,2738.0296,2837.3372,99.3076,-5494.6643,1331.079,1379.3569,48.2779,liability
hyundai,EU27,2024,SE,S1,11,2035,2057,2634.9954,2836.4981,201.5027,-5293.1616,1280.9895,1378.949,97.9595,liability
hyundai,EU27,2024,SE,S1,12,2036,2057,2535.8388,2835.6725,299.8337,-4993.3279,1232.785,1378.5476,145.7626,liability
hyundai,EU27,2024,SE,S1,13,2037,2057,2440.4133,2834.8603,394.447,-4598.8809,1186.3944,1378.1528,191.7584,liability
hyundai,EU27,2024,SE,S1,14,2038,2057,2348.5786,2834.061,485.4824,-4113.3985,1141.7494,1377.7642,236.0148,liability
hyundai,EU27,2024,SE,S1,15,2039,2057,2260.1999,2833.2745,573.0746,-3540.3239,1098.7846,1377.3819,278.5973,liability
hyundai,EU27,2024,SE,S2,0,2024,2057,4018.0998,2846.5171,-1171.5827,-1171.5827,1953.3786,1383.8197,-569.5589,contribution
hyundai,EU27,2024,SE,S2,1,2025,2057,3475.2476,2841.2512,-633.9964,-1805.5791,1689.4738,1381.2597,-308.2141,contribution
hyundai,EU27,2024,SE,S2,2,2026,2057,3005.7358,2836.4363,-169.2995,-1974.8786,1461.223,1378.919,-82.3041,contribution
hyundai,EU27,2024,SE,S2,3,2027,2057,2599.6561,2832.0333,232.3772,-1742.5014,1263.8095,1376.7785,112.969,liability
hyundai,EU27,2024,SE,S2,4,2028,2057,2248.4381,2828.0074,579.5693,-1162.9321,1093.0667,1374.8213,281.7546,liability
hyundai,EU27,2024,SE,S2,5,2029,2057,1944.6703,2824.3261,879.6558,-283.2763,945.3915,1373.0316,427.6402,liability
hyundai,EU27,2024,SE,S2,6,2030,2057,1681.9419,2820.9597,1139.0178,855.7415,817.6674,1371.3951,553.7277,liability
hyundai,EU27,2024,SE,S2,7,2031,2057,1454.7088,2817.8817,1363.1729,2218.9144,707.1992,1369.8987,662.6995,liability
hyundai,EU27,2024,SE,S2,8,2032,2057,1258.1753,2815.0669,1556.8916,3775.806,611.6555,1368.5303,756.8749,liability
hyundai,EU27,2024,SE,S2,9,2033,2057,1088.1936,2812.4934,1724.2998,5500.1058,529.0197,1367.2792,838.2595,liability
hyundai,EU27,2024,SE,S2,10,2034,2057,941.1767,2810.1399,1868.9632,7369.069,457.5482,1366.1351,908.5869,liability
hyundai,EU27,2024,SE,S2,11,2035,2057,814.0222,2807.988,1993.9658,9363.0348,395.7327,1365.089,969.3562,liability
hyundai,EU27,2024,SE,S2,12,2036,2057,704.0463,2806.0203,2101.974,11465.0088,342.2685,1364.1324,1021.8639,liability
hyundai,EU27,2024,SE,S2,13,2037,2057,608.9286,2804.221,2195.2924,13660.3012,296.0275,1363.2577,1067.2301,liability
hyundai,EU27,2024,SE,S2,14,2038,2057,526.6614,2802.5757,2275.9143,15936.2155,256.0337,1362.4578,1106.4241,liability
hyundai,EU27,2024,SE,S2,15,2039,2057,455.5085,2801.0712,2345.5627,18281.7782,221.4431,1361.7264,1140.2833,liability
hyundai,EU27,2024,SI,S1,0,2024,2771,8086.6148,5910.4775,-2176.1373,-2176.1373,2918.302,2132.9764,-785.3256,contribution
hyundai,EU27,2024,SI,S1,1,2025,2771,7990.4817,5902.8221,-2087.6596,-4263.7969,2883.6094,2130.2137,-753.3957,contribution
hyundai,EU27,2024,SI,S1,2,2026,2771,7895.4913,5895.488,-2000.0033,-6263.8002,2849.3292,2127.5669,-721.7623,contribution
hyundai,EU27,2024,SI,S1,3,2027,2771,7801.6304,5888.4611,-1913.1693,-8176.9695,2815.4567,2125.0311,-690.4256,contribution
hyundai,EU27,2024,SI,S1,4,2028,2771,7708.8849,5881.729,-1827.1559,-10004.1254,2781.9866,2122.6016,-659.385,contribution
hyundai,EU27,2024,SI,S1,5,2029,2771,7617.2417,5875.2794,-1741.9623,-11746.0877,2748.9144,2120.2741,-628.6403,contribution
hyundai,EU27,2024,SI,S1,6,2030,2771,7526.6888,5869.1001,-1657.5887,-13403.6764,2716.2356,2118.0441,-598.1915,contribution
hyundai,EU27,2024,SI,S1,7,2031,2771,7437.2116,5863.1799,-1574.0317,-14977.7081,2683.945,2115.9076,-568.0374,contribution
hyundai,EU27,2024,SI,S1,8,2032,2771,7348.7984,5857.5081,-1491.2903,-16468.9984,2652.0384,2113.8607,-538.1777,contribution
hyundai,EU27,2024,SI,S1,9,2033,2771,7261.4363,5852.074,-1409.3623,-17878.3607,2620.5111,2111.8997,-508.6114,contribution
hyundai,EU27,2024,SI,S1,10,2034,2771,7175.1131,5846.8679,-1328.2452,-19206.6059,2589.3588,2110.0209,-479.3379,contribution
hyundai,EU27,2024,SI,S1,11,2035,2771,7089.8156,5841.8801,-1247.9355,-20454.5414,2558.5765,2108.2209,-450.3556,contribution
hyundai,EU27,2024,SI,S1,12,2036,2771,7005.5326,5837.1012,-1168.4314,-21622.9728,2528.1604,2106.4963,-421.6642,contribution
hyundai,EU27,2024,SI,S1,13,2037,2771,6922.251,5832.5231,-1089.7279,-22712.7007,2498.1057,2104.8441,-393.2616,contribution
hyundai,EU27,2024,SI,S1,14,2038,2771,6839.9597,5828.1366,-1011.8231,-23724.5238,2468.4084,2103.2611,-365.1473,contribution
hyundai,EU27,2024,SI,S1,15,2039,2771,6758.6465,5823.9343,-934.7122,-24659.236,2439.0641,2101.7446,-337.3195,contribution
hyundai,EU27,2024,SI,S1,16,2040,2771,6678.3002,5819.9082,-858.392,-25517.628,2410.0686,2100.2917,-309.777,contribution
hyundai,EU27,2024,SI,S1,17,2041,2771,6598.9086,5816.0509,-782.8577,-26300.4857,2381.4178,2098.8996,-282.5181,contribution
hyundai,EU27,2024,SI,S2,0,2024,2771,8086.6148,5910.4775,-2176.1373,-2176.1373,2918.302,2132.9764,-785.3256,contribution
hyundai,EU27,2024,SI,S2,1,2025,2771,6994.0997,5894.8508,-1099.2489,-3275.3862,2524.0345,2127.337,-396.6975,contribution
hyundai,EU27,2024,SI,S2,2,2026,2771,6049.1848,5880.5618,-168.623,-3444.0092,2183.0331,2122.1804,-60.8528,contribution
hyundai,EU27,2024,SI,S2,3,2027,2771,5231.9298,5867.496,635.5662,-2808.443,1888.1017,2117.4652,229.3635,liability
hyundai,EU27,2024,SI,S2,4,2028,2771,4525.0871,5855.5487,1330.4616,-1477.9814,1633.0159,2113.1536,480.1377,liability
hyundai,EU27,2024,SI,S2,5,2029,2771,3913.7406,5844.6238,1930.8832,452.9018,1412.3929,2109.211,696.8182,liability
hyundai,EU27,2024,SI,S2,6,2030,2771,3384.9876,5834.6343,2449.6467,2902.5485,1221.5762,2105.606,884.0298,liability
hyundai,EU27,2024,SI,S2,7,2031,2771,2927.6698,5825.5,2897.8302,5800.3787,1056.5391,2102.3096,1045.7706,liability
hyundai,EU27,2024,SI,S2,8,2032,2771,2532.137,5817.1476,3285.0106,9085.3893,913.799,2099.2954,1185.4964,liability
hyundai,EU27,2024,SI,S2,9,2033,2771,2190.0409,5809.5099,3619.469,12704.8583,790.3432,2096.5391,1306.196,liability
hyundai,EU27,2024,SI,S2,10,2034,2771,1894.1628,5802.5263,3908.3635,16613.2218,683.5665,2094.0189,1410.4524,liability
hyundai,EU27,2024,SI,S2,11,2035,2771,1638.2578,5796.1402,4157.8824,20771.1042,591.2154,2091.7143,1500.4989,liability
hyundai,EU27,2024,SI,S2,12,2036,2771,1416.9266,5790.301,4373.3744,25144.4786,511.3412,2089.607,1578.2658,liability
hyundai,EU27,2024,SI,S2,13,2037,2771,1225.4974,5784.9614,4559.464,29703.9426,442.2582,2087.68,1645.4219,liability
hyundai,EU27,2024,SI,S2,14,2038,2771,1059.9308,5780.0791,4720.1483,34424.0909,382.5084,2085.9181,1703.4097,liability
hyundai,EU27,2024,SI,S2,15,2039,2771,916.7322,5775.6143,4858.8821,39282.973,330.8308,2084.3069,1753.476,liability
hyundai,EU27,2024,SI,S2,16,2040,2771,792.8803,5771.5323,4978.652,44261.625,286.1351,2082.8337,1796.6987,liability
hyundai,EU27,2024,SI,S2,17,2041,2771,685.7609,5767.7992,5082.0383,49343.6633,247.4778,2081.4865,1834.0088,liability
hyundai,EU27,2024,SK,S1,0,2024,8174,14150.7195,15598.3662,1447.6467,1447.6467,1731.1866,1908.2905,177.1038,liability
hyundai,EU27,2024,SK,S1,1,2025,8174,13899.3653,15595.7949,1696.4296,3144.0763,1700.4362,1907.9759,207.5397,liability
hyundai,EU27,2024,SK,S1,2,2026,8174,13652.4754,15593.3885,1940.9131,5084.9894,1670.2319,1907.6815,237.4496,liability
hyundai,EU27,2024,SK,S1,3,2027,8174,13409.9712,15591.137,2181.1658,7266.1552,1640.5641,1907.406,266.8419,liability
hyundai,EU27,2024,SK,S1,4,2028,8174,13171.7746,15589.0298,2417.2552,9683.4104,1611.4234,1907.1483,295.7249,liability
hyundai,EU27,2024,SK,S1,5,2029,8174,12937.8088,15587.0576,2649.2488,12332.6592,1582.8002,1906.907,324.1068,liability
hyundai,EU27,2024,SK,S1,6,2030,8174,12707.9991,15585.2123,2877.2132,15209.8724,1554.6855,1906.6812,351.9957,liability
hyundai,EU27,2024,SK,S1,7,2031,8174,12482.2712,15583.4855,3101.2143,18311.0867,1527.0701,1906.47,379.3998,liability
hyundai,EU27,2024,SK,S1,8,2032,8174,12260.5528,15581.8696,3321.3168,21632.4035,1499.9453,1906.2723,406.327,liability
hyundai,EU27,2024,SK,S1,9,2033,8174,12042.7727,15580.3574,3537.5847,25169.9882,1473.3023,1906.0873,432.785,liability
hyundai,EU27,2024,SK,S1,10,2034,8174,11828.861,15578.942,3750.081,28920.0692,1447.1325,1905.9141,458.7816,liability
hyundai,EU27,2024,SK,S1,11,2035,8174,11618.7493,15577.618,3958.8687,32878.9379,1421.4276,1905.7521,484.3245,liability
hyundai,EU27,2024,SK,S1,12,2036,8174,11412.3694,15576.3786,4164.0092,37042.9471,1396.1793,1905.6005,509.4212,liability
hyundai,EU27,2024,SK,S1,13,2037,8174,11209.6555,15575.219,4365.5635,41408.5106,1371.3794,1905.4586,534.0792,liability
hyundai,EU27,2024,SK,S1,14,2038,8174,11010.5422,15574.1338,4563.5916,45972.1022,1347.0201,1905.3259,558.3058,liability
hyundai,EU27,2024,SK,S1,15,2039,8174,10814.9658,15573.1182,4758.1524,50730.2546,1323.0934,1905.2016,582.1082,liability
hyundai,EU27,2024,SK,S1,16,2040,8174,10622.8632,15572.1678,4949.3046,55679.5592,1299.5918,1905.0854,605.4936,liability
hyundai,EU27,2024,SK,S1,17,2041,8174,10434.1729,15571.2784,5137.1055,60816.6647,1276.5076,1904.9766,628.469,liability
hyundai,EU27,2024,SK,S1,18,2042,8174,10248.8345,15570.4464,5321.6119,66138.2766,1253.8334,1904.8748,651.0413,liability
hyundai,EU27,2024,SK,S2,0,2024,8174,14150.7195,15598.3662,1447.6467,1447.6467,1731.1866,1908.2905,177.1038,liability
hyundai,EU27,2024,SK,S2,1,2025,8174,12238.9331,15594.9379,3356.0048,4803.6515,1497.3004,1907.871,410.5707,liability
hyundai,EU27,2024,SK,S2,2,2026,8174,10585.4327,15591.8031,5006.3704,9810.0219,1295.0126,1907.4875,612.475,liability
hyundai,EU27,2024,SK,S2,3,2027,8174,9155.3231,15588.9366,6433.6135,16243.6354,1120.0542,1907.1368,787.0826,liability
hyundai,EU27,2024,SK,S2,4,2028,8174,7918.4237,15586.3155,7667.8918,23911.5272,968.733,1906.8162,938.0832,liability
hyundai,EU27,2024,SK,S2,5,2029,8174,6848.631,15583.9188,8735.2878,32646.815,837.8555,1906.523,1068.6675,liability
hyundai,EU27,2024,SK,S2,6,2030,8174,5923.3696,15581.7272,9658.3576,42305.1726,724.6598,1906.2549,1181.595,liability
hyundai,EU27,2024,SK,S2,7,2031,8174,5123.1125,15579.7231,10456.6106,52761.7832,626.7571,1906.0097,1279.2526,liability
hyundai,EU27,2024,SK,S2,8,2032,8174,4430.971,15577.8908,11146.9198,63908.703,542.0811,1905.7855,1363.7044,liability
