market,company,destination,cohort_year,segment,model,powertrain,scenario,t,calendar_year,units,e_ref_kgco2e_per_vehicle,e_prod_kgco2e_per_vehicle,gap_kgco2e_per_vehicle,e_ref_tco2e,e_prod_tco2e,ti_tco2e,tier
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,HEV,S1,14,2038,5660,905.7517,1653.9152,-748.1635,5126.5546,9361.1602,-4234.6056,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,HEV,S1,15,2039,5660,872.6862,1653.9152,-781.229,4939.4041,9361.1602,-4421.7561,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,0,2024,74,1524.4863,2097.6683,-573.182,112.812,155.2275,-42.4155,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,1,2025,74,1468.8333,2097.6683,-628.835,108.6937,155.2275,-46.5338,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,2,2026,74,1415.2119,2097.6683,-682.4564,104.7257,155.2275,-50.5018,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,3,2027,74,1363.5481,2097.6683,-734.1203,100.9026,155.2275,-54.3249,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,4,2028,74,1313.7703,2097.6683,-783.8981,97.219,155.2275,-58.0085,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,5,2029,74,1265.8096,2097.6683,-831.8587,93.6699,155.2275,-61.5575,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,6,2030,74,1219.5999,2097.6683,-878.0684,90.2504,155.2275,-64.9771,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,7,2031,74,1175.0771,2097.6683,-922.5913,86.9557,155.2275,-68.2718,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,8,2032,74,1132.1796,2097.6683,-965.4887,83.7813,155.2275,-71.4462,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,9,2033,74,1090.8481,2097.6683,-1006.8202,80.7228,155.2275,-74.5047,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,10,2034,74,1051.0255,2097.6683,-1046.6428,77.7759,155.2275,-77.4516,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,11,2035,74,1012.6567,2097.6683,-1085.0116,74.9366,155.2275,-80.2909,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,12,2036,74,975.6885,2097.6683,-1121.9798,72.201,155.2275,-83.0265,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,13,2037,74,940.07,2097.6683,-1157.5984,69.5652,155.2275,-85.6623,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,14,2038,74,905.7517,2097.6683,-1191.9166,67.0256,155.2275,-88.2018,B
EU27,toyota,NL,2024,passenger_car,TOYOTA YARIS CROSS,ICE,S1,15,2039,74,872.6862,2097.6683,-1224.9821,64.5788,155.2275,-90.6487,B
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,0,2024,1,1537.7658,2570.8942,-1033.1284,1.5378,2.5709,-1.0331,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,1,2025,1,1551.5799,2570.8942,-1019.3144,1.5516,2.5709,-1.0193,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,2,2026,1,1565.518,2570.8942,-1005.3762,1.5655,2.5709,-1.0054,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,3,2027,1,1579.5814,2570.8942,-991.3128,1.5796,2.5709,-0.9913,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,4,2028,1,1593.7712,2570.8942,-977.1231,1.5938,2.5709,-0.9771,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,5,2029,1,1608.0883,2570.8942,-962.8059,1.6081,2.5709,-0.9628,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,6,2030,1,1622.5342,2570.8942,-948.3601,1.6225,2.5709,-0.9484,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,7,2031,1,1637.1097,2570.8942,-933.7845,1.6371,2.5709,-0.9338,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,8,2032,1,1651.8162,2570.8942,-919.078,1.6518,2.5709,-0.9191,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,9,2033,1,1666.6549,2570.8942,-904.2394,1.6667,2.5709,-0.9042,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,10,2034,1,1681.6268,2570.8942,-889.2674,1.6816,2.5709,-0.8893,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,11,2035,1,1696.7332,2570.8942,-874.161,1.6967,2.5709,-0.8742,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,12,2036,1,1711.9753,2570.8942,-858.9189,1.712,2.5709,-0.8589,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,13,2037,1,1727.3544,2570.8942,-843.5398,1.7274,2.5709,-0.8435,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,14,2038,1,1742.8716,2570.8942,-828.0226,1.7429,2.5709,-0.828,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,15,2039,1,1758.5282,2570.8942,-812.3661,1.7585,2.5709,-0.8124,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,16,2040,1,1774.3254,2570.8942,-796.5688,1.7743,2.5709,-0.7966,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,17,2041,1,1790.2646,2570.8942,-780.6297,1.7903,2.5709,-0.7806,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,18,2042,1,1806.3469,2570.8942,-764.5473,1.8063,2.5709,-0.7645,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,19,2043,1,1822.5737,2570.8942,-748.3205,1.8226,2.5709,-0.7483,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,20,2044,1,1838.9463,2570.8942,-731.9479,1.8389,2.5709,-0.7319,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,21,2045,1,1855.4659,2570.8942,-715.4283,1.8555,2.5709,-0.7154,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,22,2046,1,1872.134,2570.8942,-698.7602,1.8721,2.5709,-0.6988,C
EU27,toyota,PL,2024,passenger_car,AURIS-TMPL,ICE,S1,23,2047,1,1888.9518,2570.8942,-681.9425,1.889,2.5709,-0.6819,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,0,2024,1,1537.7658,1522.429,15.3368,1.5378,1.5224,0.0153,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,1,2025,1,1551.5799,1522.429,29.1509,1.5516,1.5224,0.0292,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,2,2026,1,1565.518,1522.429,43.0891,1.5655,1.5224,0.0431,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,3,2027,1,1579.5814,1522.429,57.1525,1.5796,1.5224,0.0572,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,4,2028,1,1593.7712,1522.429,71.3422,1.5938,1.5224,0.0713,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,5,2029,1,1608.0883,1522.429,85.6594,1.6081,1.5224,0.0857,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,6,2030,1,1622.5342,1522.429,100.1052,1.6225,1.5224,0.1001,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,7,2031,1,1637.1097,1522.429,114.6808,1.6371,1.5224,0.1147,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,8,2032,1,1651.8162,1522.429,129.3873,1.6518,1.5224,0.1294,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,9,2033,1,1666.6549,1522.429,144.2259,1.6667,1.5224,0.1442,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,10,2034,1,1681.6268,1522.429,159.1978,1.6816,1.5224,0.1592,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,11,2035,1,1696.7332,1522.429,174.3042,1.6967,1.5224,0.1743,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,12,2036,1,1711.9753,1522.429,189.5464,1.712,1.5224,0.1895,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,13,2037,1,1727.3544,1522.429,204.9254,1.7274,1.5224,0.2049,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,14,2038,1,1742.8716,1522.429,220.4426,1.7429,1.5224,0.2204,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,15,2039,1,1758.5282,1522.429,236.0992,1.7585,1.5224,0.2361,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,16,2040,1,1774.3254,1522.429,251.8964,1.7743,1.5224,0.2519,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,17,2041,1,1790.2646,1522.429,267.8356,1.7903,1.5224,0.2678,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,18,2042,1,1806.3469,1522.429,283.9179,1.8063,1.5224,0.2839,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,19,2043,1,1822.5737,1522.429,300.1447,1.8226,1.5224,0.3001,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,20,2044,1,1838.9463,1522.429,316.5173,1.8389,1.5224,0.3165,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,21,2045,1,1855.4659,1522.429,333.0369,1.8555,1.5224,0.333,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,22,2046,1,1872.134,1522.429,349.705,1.8721,1.5224,0.3497,C
EU27,toyota,PL,2024,passenger_car,AYGO X,ICE,S1,23,2047,1,1888.9518,1522.429,366.5228,1.889,1.5224,0.3665,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,0,2024,2,1537.7658,1591.8057,-54.0399,3.0755,3.1836,-0.1081,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,1,2025,2,1551.5799,1591.8057,-40.2258,3.1032,3.1836,-0.0805,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,2,2026,2,1565.518,1591.8057,-26.2877,3.131,3.1836,-0.0526,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,3,2027,2,1579.5814,1591.8057,-12.2243,3.1592,3.1836,-0.0244,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,4,2028,2,1593.7712,1591.8057,1.9655,3.1875,3.1836,0.0039,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,5,2029,2,1608.0883,1591.8057,16.2826,3.2162,3.1836,0.0326,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,6,2030,2,1622.5342,1591.8057,30.7285,3.2451,3.1836,0.0615,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,7,2031,2,1637.1097,1591.8057,45.304,3.2742,3.1836,0.0906,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,8,2032,2,1651.8162,1591.8057,60.0105,3.3036,3.1836,0.12,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,9,2033,2,1666.6549,1591.8057,74.8492,3.3333,3.1836,0.1497,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,10,2034,2,1681.6268,1591.8057,89.8211,3.3633,3.1836,0.1796,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,11,2035,2,1696.7332,1591.8057,104.9275,3.3935,3.1836,0.2099,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,12,2036,2,1711.9753,1591.8057,120.1696,3.424,3.1836,0.2403,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,13,2037,2,1727.3544,1591.8057,135.5487,3.4547,3.1836,0.2711,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,14,2038,2,1742.8716,1591.8057,151.0659,3.4857,3.1836,0.3021,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,15,2039,2,1758.5282,1591.8057,166.7225,3.5171,3.1836,0.3334,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,16,2040,2,1774.3254,1591.8057,182.5197,3.5487,3.1836,0.365,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,17,2041,2,1790.2646,1591.8057,198.4589,3.5805,3.1836,0.3969,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,18,2042,2,1806.3469,1591.8057,214.5412,3.6127,3.1836,0.4291,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,19,2043,2,1822.5737,1591.8057,230.768,3.6451,3.1836,0.4615,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,20,2044,2,1838.9463,1591.8057,247.1406,3.6779,3.1836,0.4943,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,21,2045,2,1855.4659,1591.8057,263.6602,3.7109,3.1836,0.5273,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,22,2046,2,1872.134,1591.8057,280.3283,3.7443,3.1836,0.5607,C
EU27,toyota,PL,2024,passenger_car,C-HR,HEV,S1,23,2047,2,1888.9518,1591.8057,297.1461,3.7779,3.1836,0.5943,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,0,2024,9,1537.7658,1490.5125,47.2532,13.8399,13.4146,0.4253,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,1,2025,9,1551.5799,1490.5125,61.0673,13.9642,13.4146,0.5496,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,2,2026,9,1565.518,1490.5125,75.0055,14.0897,13.4146,0.675,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,3,2027,9,1579.5814,1490.5125,89.0689,14.2162,13.4146,0.8016,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,4,2028,9,1593.7712,1490.5125,103.2586,14.3439,13.4146,0.9293,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,5,2029,9,1608.0883,1490.5125,117.5758,14.4728,13.4146,1.0582,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,6,2030,9,1622.5342,1490.5125,132.0216,14.6028,13.4146,1.1882,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,7,2031,9,1637.1097,1490.5125,146.5972,14.734,13.4146,1.3194,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,8,2032,9,1651.8162,1490.5125,161.3037,14.8663,13.4146,1.4517,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,9,2033,9,1666.6549,1490.5125,176.1423,14.9999,13.4146,1.5853,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,10,2034,9,1681.6268,1490.5125,191.1142,15.1346,13.4146,1.72,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,11,2035,9,1696.7332,1490.5125,206.2207,15.2706,13.4146,1.856,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,12,2036,9,1711.9753,1490.5125,221.4628,15.4078,13.4146,1.9932,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,13,2037,9,1727.3544,1490.5125,236.8418,15.5462,13.4146,2.1316,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,14,2038,9,1742.8716,1490.5125,252.359,15.6858,13.4146,2.2712,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,15,2039,9,1758.5282,1490.5125,268.0156,15.8268,13.4146,2.4121,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,16,2040,9,1774.3254,1490.5125,283.8129,15.9689,13.4146,2.5543,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,17,2041,9,1790.2646,1490.5125,299.752,16.1124,13.4146,2.6978,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,18,2042,9,1806.3469,1490.5125,315.8343,16.2571,13.4146,2.8425,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,19,2043,9,1822.5737,1490.5125,332.0612,16.4032,13.4146,2.9886,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,20,2044,9,1838.9463,1490.5125,348.4337,16.5505,13.4146,3.1359,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,21,2045,9,1855.4659,1490.5125,364.9534,16.6992,13.4146,3.2846,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,22,2046,9,1872.134,1490.5125,381.6214,16.8492,13.4146,3.4346,C
EU27,toyota,PL,2024,passenger_car,C-HR,ICE,S1,23,2047,9,1888.9518,1490.5125,398.4392,17.0006,13.4146,3.586,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,0,2024,3,1537.7658,1669.6917,-131.926,4.6133,5.0091,-0.3958,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,1,2025,3,1551.5799,1669.6917,-118.1119,4.6547,5.0091,-0.3543,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,2,2026,3,1565.518,1669.6917,-104.1737,4.6966,5.0091,-0.3125,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,3,2027,3,1579.5814,1669.6917,-90.1103,4.7387,5.0091,-0.2703,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,4,2028,3,1593.7712,1669.6917,-75.9206,4.7813,5.0091,-0.2278,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,5,2029,3,1608.0883,1669.6917,-61.6034,4.8243,5.0091,-0.1848,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,6,2030,3,1622.5342,1669.6917,-47.1576,4.8676,5.0091,-0.1415,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,7,2031,3,1637.1097,1669.6917,-32.582,4.9113,5.0091,-0.0977,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,8,2032,3,1651.8162,1669.6917,-17.8755,4.9554,5.0091,-0.0536,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,9,2033,3,1666.6549,1669.6917,-3.0369,5.0,5.0091,-0.0091,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,10,2034,3,1681.6268,1669.6917,11.9351,5.0449,5.0091,0.0358,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,11,2035,3,1696.7332,1669.6917,27.0415,5.0902,5.0091,0.0811,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,12,2036,3,1711.9753,1669.6917,42.2836,5.1359,5.0091,0.1269,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,13,2037,3,1727.3544,1669.6917,57.6626,5.1821,5.0091,0.173,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,14,2038,3,1742.8716,1669.6917,73.1798,5.2286,5.0091,0.2195,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,15,2039,3,1758.5282,1669.6917,88.8364,5.2756,5.0091,0.2665,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,16,2040,3,1774.3254,1669.6917,104.6337,5.323,5.0091,0.3139,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,17,2041,3,1790.2646,1669.6917,120.5728,5.3708,5.0091,0.3617,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,18,2042,3,1806.3469,1669.6917,136.6552,5.419,5.0091,0.41,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,19,2043,3,1822.5737,1669.6917,152.882,5.4677,5.0091,0.4586,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,20,2044,3,1838.9463,1669.6917,169.2545,5.5168,5.0091,0.5078,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,21,2045,3,1855.4659,1669.6917,185.7742,5.5664,5.0091,0.5573,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,22,2046,3,1872.134,1669.6917,202.4422,5.6164,5.0091,0.6073,C
EU27,toyota,PL,2024,passenger_car,CAMRY,HEV,S1,23,2047,3,1888.9518,1669.6917,219.26,5.6669,5.0091,0.6578,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,0,2024,18,1537.7658,1492.8246,44.9412,27.6798,26.8708,0.8089,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,1,2025,18,1551.5799,1492.8246,58.7553,27.9284,26.8708,1.0576,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,2,2026,18,1565.518,1492.8246,72.6934,28.1793,26.8708,1.3085,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,3,2027,18,1579.5814,1492.8246,86.7568,28.4325,26.8708,1.5616,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,4,2028,18,1593.7712,1492.8246,100.9466,28.6879,26.8708,1.817,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,5,2029,18,1608.0883,1492.8246,115.2638,28.9456,26.8708,2.0747,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,6,2030,18,1622.5342,1492.8246,129.7096,29.2056,26.8708,2.3348,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,7,2031,18,1637.1097,1492.8246,144.2851,29.468,26.8708,2.5971,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,8,2032,18,1651.8162,1492.8246,158.9916,29.7327,26.8708,2.8618,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,9,2033,18,1666.6549,1492.8246,173.8303,29.9998,26.8708,3.1289,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,10,2034,18,1681.6268,1492.8246,188.8022,30.2693,26.8708,3.3984,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,11,2035,18,1696.7332,1492.8246,203.9086,30.5412,26.8708,3.6704,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,12,2036,18,1711.9753,1492.8246,219.1507,30.8156,26.8708,3.9447,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,13,2037,18,1727.3544,1492.8246,234.5298,31.0924,26.8708,4.2215,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,14,2038,18,1742.8716,1492.8246,250.047,31.3717,26.8708,4.5008,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,15,2039,18,1758.5282,1492.8246,265.7036,31.6535,26.8708,4.7827,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,16,2040,18,1774.3254,1492.8246,281.5008,31.9379,26.8708,5.067,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,17,2041,18,1790.2646,1492.8246,297.44,32.2248,26.8708,5.3539,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,18,2042,18,1806.3469,1492.8246,313.5223,32.5142,26.8708,5.6434,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,19,2043,18,1822.5737,1492.8246,329.7491,32.8063,26.8708,5.9355,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,20,2044,18,1838.9463,1492.8246,346.1217,33.101,26.8708,6.2302,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,21,2045,18,1855.4659,1492.8246,362.6413,33.3984,26.8708,6.5275,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,22,2046,18,1872.134,1492.8246,379.3094,33.6984,26.8708,6.8276,C
EU27,toyota,PL,2024,passenger_car,COROLLA,HEV,S1,23,2047,18,1888.9518,1492.8246,396.1272,34.0011,26.8708,7.1303,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,0,2024,12,1537.7658,1578.6827,-40.9169,18.4532,18.9442,-0.491,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,1,2025,12,1551.5799,1578.6827,-27.1029,18.619,18.9442,-0.3252,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,2,2026,12,1565.518,1578.6827,-13.1647,18.7862,18.9442,-0.158,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,3,2027,12,1579.5814,1578.6827,0.8987,18.955,18.9442,0.0108,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,4,2028,12,1593.7712,1578.6827,15.0884,19.1253,18.9442,0.1811,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,5,2029,12,1608.0883,1578.6827,29.4056,19.2971,18.9442,0.3529,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,6,2030,12,1622.5342,1578.6827,43.8514,19.4704,18.9442,0.5262,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,7,2031,12,1637.1097,1578.6827,58.427,19.6453,18.9442,0.7011,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,8,2032,12,1651.8162,1578.6827,73.1335,19.8218,18.9442,0.8776,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,9,2033,12,1666.6549,1578.6827,87.9721,19.9999,18.9442,1.0557,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,10,2034,12,1681.6268,1578.6827,102.9441,20.1795,18.9442,1.2353,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,11,2035,12,1696.7332,1578.6827,118.0505,20.3608,18.9442,1.4166,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,12,2036,12,1711.9753,1578.6827,133.2926,20.5437,18.9442,1.5995,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,13,2037,12,1727.3544,1578.6827,148.6716,20.7283,18.9442,1.7841,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,14,2038,12,1742.8716,1578.6827,164.1888,20.9145,18.9442,1.9703,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,15,2039,12,1758.5282,1578.6827,179.8454,21.1023,18.9442,2.1581,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,16,2040,12,1774.3254,1578.6827,195.6427,21.2919,18.9442,2.3477,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,17,2041,12,1790.2646,1578.6827,211.5818,21.4832,18.9442,2.539,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,18,2042,12,1806.3469,1578.6827,227.6642,21.6762,18.9442,2.732,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,19,2043,12,1822.5737,1578.6827,243.891,21.8709,18.9442,2.9267,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,20,2044,12,1838.9463,1578.6827,260.2635,22.0674,18.9442,3.1232,C
EU27,toyota,PL,2024,passenger_car,COROLLA,ICE,S1,21,2045,12,1855.4659,1578.6827,276.7832,22.2656,18.9442,3.3214,C
